experiment,seed,plasticity_rule,condition,memory,output_target_cosine,from_lap,to_lap,cue_changed,tuning_similarity
cue_schedule,51001,err2,no_swap,,,32,33,False,0.980213463306427
cue_schedule,51001,err2,no_swap,,,33,34,False,0.984825849533081
cue_schedule,51001,err2,no_swap,,,34,35,False,0.9903503656387329
cue_schedule,51001,err2,no_swap,,,35,36,False,0.9823068380355835
cue_schedule,51001,err2,no_swap,,,36,37,False,0.9758930802345276
cue_schedule,51001,err2,no_swap,,,37,38,False,0.9816649556159973
cue_schedule,51001,err2,no_swap,,,38,39,False,0.9783483743667603
cue_schedule,51001,err2,no_swap,,,39,40,False,0.9728314280509949
compatibility,51002,base,aligned,0,0.003439180087298155,,,,
compatibility,51002,base,aligned,1,0.20413930714130402,,,,
compatibility,51002,base,aligned,2,0.0006564112845808268,,,,
compatibility,51002,base,aligned,3,0.0009725819691084325,,,,
compatibility,51002,base,aligned,4,0.3922414183616638,,,,
compatibility,51002,base,aligned,5,0.005490104667842388,,,,
compatibility,51002,base,aligned,6,0.01668085716664791,,,,
compatibility,51002,base,aligned,7,0.27659353613853455,,,,
compatibility,51002,base,aligned,8,0.0003182922664564103,,,,
compatibility,51002,base,aligned,9,0.19153521955013275,,,,
compatibility,51002,base,aligned,10,0.003785189939662814,,,,
compatibility,51002,base,aligned,11,0.0015245353570207953,,,,
compatibility,51002,base,aligned,12,0.0025126326363533735,,,,
compatibility,51002,base,aligned,13,0.0072608208283782005,,,,
compatibility,51002,base,aligned,14,0.2864001393318176,,,,
compatibility,51002,base,aligned,15,0.0013463543727993965,,,,
compatibility,51002,base,aligned,16,0.15967316925525665,,,,
compatibility,51002,base,aligned,17,0.17175661027431488,,,,
compatibility,51002,base,aligned,18,0.00891228299587965,,,,
compatibility,51002,base,aligned,19,0.19464761018753052,,,,
compatibility,51002,base,aligned,20,0.00046507190563715994,,,,
compatibility,51002,base,aligned,21,0.3987481892108917,,,,
compatibility,51002,base,aligned,22,0.3203173875808716,,,,
compatibility,51002,base,aligned,23,0.0019399212906137109,,,,
compatibility,51002,base,aligned,24,0.01542525365948677,,,,
compatibility,51002,base,aligned,25,0.003247608197852969,,,,
compatibility,51002,base,aligned,26,0.0022800154983997345,,,,
compatibility,51002,base,aligned,27,0.2033105194568634,,,,
compatibility,51002,base,fixed_permutation,0,0.0034296205267310143,,,,
compatibility,51002,base,fixed_permutation,1,0.20167236030101776,,,,
compatibility,51002,base,fixed_permutation,2,0.000724960642401129,,,,
compatibility,51002,base,fixed_permutation,3,0.0010287859477102757,,,,
compatibility,51002,base,fixed_permutation,4,0.3911975026130676,,,,
compatibility,51002,base,fixed_permutation,5,0.005922459531575441,,,,
compatibility,51002,base,fixed_permutation,6,0.017228074371814728,,,,
compatibility,51002,base,fixed_permutation,7,0.2778085172176361,,,,
compatibility,51002,base,fixed_permutation,8,0.00040731942863203585,,,,
compatibility,51002,base,fixed_permutation,9,0.1918022483587265,,,,
compatibility,51002,base,fixed_permutation,10,0.0038457964546978474,,,,
compatibility,51002,base,fixed_permutation,11,0.0016807795036584139,,,,
compatibility,51002,base,fixed_permutation,12,0.0027691456489264965,,,,
compatibility,51002,base,fixed_permutation,13,0.007042136508971453,,,,
compatibility,51002,base,fixed_permutation,14,0.2927972376346588,,,,
compatibility,51002,base,fixed_permutation,15,0.0014070821925997734,,,,
compatibility,51002,base,fixed_permutation,16,0.16090694069862366,,,,
compatibility,51002,base,fixed_permutation,17,0.1763191521167755,,,,
compatibility,51002,base,fixed_permutation,18,0.009007559157907963,,,,
compatibility,51002,base,fixed_permutation,19,0.19507502019405365,,,,
compatibility,51002,base,fixed_permutation,20,0.0005007716245017946,,,,
compatibility,51002,base,fixed_permutation,21,0.40390393137931824,,,,
compatibility,51002,base,fixed_permutation,22,0.32467594742774963,,,,
compatibility,51002,base,fixed_permutation,23,0.002359386533498764,,,,
compatibility,51002,base,fixed_permutation,24,0.01567912846803665,,,,
compatibility,51002,base,fixed_permutation,25,0.0037989031989127398,,,,
compatibility,51002,base,fixed_permutation,26,0.0022444904316216707,,,,
compatibility,51002,base,fixed_permutation,27,0.20175720751285553,,,,
compatibility,51002,base,matched_decoder,0,0.0034391770604997873,,,,
compatibility,51002,base,matched_decoder,1,0.20413929224014282,,,,
compatibility,51002,base,matched_decoder,2,0.0006564115174114704,,,,
compatibility,51002,base,matched_decoder,3,0.0009725822601467371,,,,
compatibility,51002,base,matched_decoder,4,0.3922414779663086,,,,
compatibility,51002,base,matched_decoder,5,0.005490107461810112,,,,
compatibility,51002,base,matched_decoder,6,0.016680855304002762,,,,
compatibility,51002,base,matched_decoder,7,0.2765935957431793,,,,
compatibility,51002,base,matched_decoder,8,0.000318292120937258,,,,
compatibility,51002,base,matched_decoder,9,0.19153521955013275,,,,
compatibility,51002,base,matched_decoder,10,0.003785189241170883,,,,
compatibility,51002,base,matched_decoder,11,0.001524535589851439,,,,
compatibility,51002,base,matched_decoder,12,0.0025126300752162933,,,,
compatibility,51002,base,matched_decoder,13,0.00726082781329751,,,,
compatibility,51002,base,matched_decoder,14,0.28640007972717285,,,,
compatibility,51002,base,matched_decoder,15,0.0013463557697832584,,,,
compatibility,51002,base,matched_decoder,16,0.15967316925525665,,,,
compatibility,51002,base,matched_decoder,17,0.17175662517547607,,,,
compatibility,51002,base,matched_decoder,18,0.008912282064557076,,,,
compatibility,51002,base,matched_decoder,19,0.19464761018753052,,,,
compatibility,51002,base,matched_decoder,20,0.00046507176011800766,,,,
compatibility,51002,base,matched_decoder,21,0.39874815940856934,,,,
compatibility,51002,base,matched_decoder,22,0.3203173875808716,,,,
compatibility,51002,base,matched_decoder,23,0.0019399188458919525,,,,
compatibility,51002,base,matched_decoder,24,0.015425262972712517,,,,
compatibility,51002,base,matched_decoder,25,0.0032476068008691072,,,,
compatibility,51002,base,matched_decoder,26,0.0022800180595368147,,,,
compatibility,51002,base,matched_decoder,27,0.2033105492591858,,,,
compatibility,51002,base,random_content,0,0.0034195496700704098,,,,
compatibility,51002,base,random_content,1,0.2033076137304306,,,,
compatibility,51002,base,random_content,2,0.0006166964303702116,,,,
compatibility,51002,base,random_content,3,0.0009829686023294926,,,,
compatibility,51002,base,random_content,4,0.39413386583328247,,,,
compatibility,51002,base,random_content,5,0.005231284536421299,,,,
compatibility,51002,base,random_content,6,0.01557235885411501,,,,
compatibility,51002,base,random_content,7,0.2756099998950958,,,,
compatibility,51002,base,random_content,8,0.00033410440664738417,,,,
compatibility,51002,base,random_content,9,0.1929660141468048,,,,
compatibility,51002,base,random_content,10,0.0037157698534429073,,,,
compatibility,51002,base,random_content,11,0.0014409177238121629,,,,
compatibility,51002,base,random_content,12,0.0025157355703413486,,,,
compatibility,51002,base,random_content,13,0.0068505979143083096,,,,
compatibility,51002,base,random_content,14,0.28796106576919556,,,,
compatibility,51002,base,random_content,15,0.0013588080182671547,,,,
compatibility,51002,base,random_content,16,0.1588049829006195,,,,
compatibility,51002,base,random_content,17,0.1723257154226303,,,,
compatibility,51002,base,random_content,18,0.008642211556434631,,,,
compatibility,51002,base,random_content,19,0.19604741036891937,,,,
compatibility,51002,base,random_content,20,0.0004664102743845433,,,,
compatibility,51002,base,random_content,21,0.40117529034614563,,,,
compatibility,51002,base,random_content,22,0.31851062178611755,,,,
compatibility,51002,base,random_content,23,0.0018228201661258936,,,,
compatibility,51002,base,random_content,24,0.01406998559832573,,,,
compatibility,51002,base,random_content,25,0.0033088084310293198,,,,
compatibility,51002,base,random_content,26,0.002242953749373555,,,,
compatibility,51002,base,random_content,27,0.20320914685726166,,,,
compatibility,51002,base,no_plasticity,0,0.0032163539435714483,,,,
compatibility,51002,base,no_plasticity,1,0.20256105065345764,,,,
compatibility,51002,base,no_plasticity,2,0.0006006011390127242,,,,
compatibility,51002,base,no_plasticity,3,0.000940298312343657,,,,
compatibility,51002,base,no_plasticity,4,0.3920326232910156,,,,
compatibility,51002,base,no_plasticity,5,0.005397937726229429,,,,
compatibility,51002,base,no_plasticity,6,0.01695907860994339,,,,
compatibility,51002,base,no_plasticity,7,0.2768982946872711,,,,
compatibility,51002,base,no_plasticity,8,0.000353017559973523,,,,
compatibility,51002,base,no_plasticity,9,0.1918153017759323,,,,
compatibility,51002,base,no_plasticity,10,0.0036782482638955116,,,,
compatibility,51002,base,no_plasticity,11,0.0014171145157888532,,,,
compatibility,51002,base,no_plasticity,12,0.0025028069503605366,,,,
compatibility,51002,base,no_plasticity,13,0.006737306714057922,,,,
compatibility,51002,base,no_plasticity,14,0.288082480430603,,,,
compatibility,51002,base,no_plasticity,15,0.0013201349647715688,,,,
compatibility,51002,base,no_plasticity,16,0.16119198501110077,,,,
compatibility,51002,base,no_plasticity,17,0.1746218502521515,,,,
compatibility,51002,base,no_plasticity,18,0.008522148244082928,,,,
compatibility,51002,base,no_plasticity,19,0.19512547552585602,,,,
compatibility,51002,base,no_plasticity,20,0.00046967287198640406,,,,
compatibility,51002,base,no_plasticity,21,0.40139779448509216,,,,
compatibility,51002,base,no_plasticity,22,0.3203784227371216,,,,
compatibility,51002,base,no_plasticity,23,0.002030089497566223,,,,
compatibility,51002,base,no_plasticity,24,0.015761984512209892,,,,
compatibility,51002,base,no_plasticity,25,0.0033501507714390755,,,,
compatibility,51002,base,no_plasticity,26,0.0022131018340587616,,,,
compatibility,51002,base,no_plasticity,27,0.2026614099740982,,,,
cue_schedule,51002,base,swap,,,1,2,False,0.9879781603813171
cue_schedule,51002,base,swap,,,2,3,False,0.996473491191864
cue_schedule,51002,base,swap,,,3,4,False,0.9982544183731079
cue_schedule,51002,base,swap,,,4,5,False,0.9985820651054382
cue_schedule,51002,base,swap,,,5,6,False,0.9990351796150208
cue_schedule,51002,base,swap,,,6,7,False,0.9989526271820068
cue_schedule,51002,base,swap,,,7,8,False,0.999398410320282
cue_schedule,51002,base,swap,,,8,9,False,0.9991374015808105
cue_schedule,51002,base,swap,,,9,10,False,0.9993939995765686
cue_schedule,51002,base,swap,,,10,11,True,0.3197724223136902
cue_schedule,51002,base,swap,,,11,12,False,0.990170955657959
cue_schedule,51002,base,swap,,,12,13,False,0.9942760467529297
cue_schedule,51002,base,swap,,,13,14,False,0.9947656393051147
cue_schedule,51002,base,swap,,,14,15,False,0.9959332346916199
cue_schedule,51002,base,swap,,,15,16,False,0.9974703788757324
cue_schedule,51002,base,swap,,,16,17,False,0.9979139566421509
cue_schedule,51002,base,swap,,,17,18,False,0.9977924227714539
cue_schedule,51002,base,swap,,,18,19,False,0.9986022710800171
cue_schedule,51002,base,swap,,,19,20,False,0.9992874264717102
cue_schedule,51002,base,swap,,,20,21,True,0.3769092261791229
cue_schedule,51002,base,swap,,,21,22,False,0.9962665438652039
cue_schedule,51002,base,swap,,,22,23,False,0.9974743723869324
cue_schedule,51002,base,swap,,,23,24,False,0.9984961152076721
cue_schedule,51002,base,swap,,,24,25,False,0.9990811347961426
cue_schedule,51002,base,swap,,,25,26,False,0.9990258812904358
cue_schedule,51002,base,swap,,,26,27,False,0.9995086193084717
cue_schedule,51002,base,swap,,,27,28,False,0.9995536208152771
cue_schedule,51002,base,swap,,,28,29,False,0.9995294213294983
cue_schedule,51002,base,swap,,,29,30,False,0.9995694756507874
cue_schedule,51002,base,swap,,,30,31,True,0.4250912070274353
cue_schedule,51002,base,swap,,,31,32,False,0.995388388633728
cue_schedule,51002,base,swap,,,32,33,False,0.9968005418777466
cue_schedule,51002,base,swap,,,33,34,False,0.9974911212921143
cue_schedule,51002,base,swap,,,34,35,False,0.9981898665428162
cue_schedule,51002,base,swap,,,35,36,False,0.9986059069633484
cue_schedule,51002,base,swap,,,36,37,False,0.9989066123962402
cue_schedule,51002,base,swap,,,37,38,False,0.9988080859184265
cue_schedule,51002,base,swap,,,38,39,False,0.9991884827613831
cue_schedule,51002,base,swap,,,39,40,False,0.9992400407791138
cue_schedule,51002,base,no_swap,,,1,2,False,0.9879781603813171
cue_schedule,51002,base,no_swap,,,2,3,False,0.996473491191864
cue_schedule,51002,base,no_swap,,,3,4,False,0.9982544183731079
cue_schedule,51002,base,no_swap,,,4,5,False,0.9985820651054382
cue_schedule,51002,base,no_swap,,,5,6,False,0.9990351796150208
cue_schedule,51002,base,no_swap,,,6,7,False,0.9989526271820068
cue_schedule,51002,base,no_swap,,,7,8,False,0.999398410320282
cue_schedule,51002,base,no_swap,,,8,9,False,0.9991374015808105
cue_schedule,51002,base,no_swap,,,9,10,False,0.9993939995765686
cue_schedule,51002,base,no_swap,,,10,11,False,0.9995342493057251
cue_schedule,51002,base,no_swap,,,11,12,False,0.9996040463447571
cue_schedule,51002,base,no_swap,,,12,13,False,0.9997569918632507
cue_schedule,51002,base,no_swap,,,13,14,False,0.9997574090957642
cue_schedule,51002,base,no_swap,,,14,15,False,0.999664306640625
cue_schedule,51002,base,no_swap,,,15,16,False,0.9997067451477051
cue_schedule,51002,base,no_swap,,,16,17,False,0.9996798038482666
cue_schedule,51002,base,no_swap,,,17,18,False,0.9997503161430359
cue_schedule,51002,base,no_swap,,,18,19,False,0.9998570084571838
cue_schedule,51002,base,no_swap,,,19,20,False,0.9998618364334106
cue_schedule,51002,base,no_swap,,,20,21,False,0.9998142719268799
cue_schedule,51002,base,no_swap,,,21,22,False,0.9996839761734009
cue_schedule,51002,base,no_swap,,,22,23,False,0.9998798370361328
cue_schedule,51002,base,no_swap,,,23,24,False,0.9998322129249573
cue_schedule,51002,base,no_swap,,,24,25,False,0.9998068809509277
cue_schedule,51002,base,no_swap,,,25,26,False,0.9997751116752625
cue_schedule,51002,base,no_swap,,,26,27,False,0.9998440742492676
cue_schedule,51002,base,no_swap,,,27,28,False,0.999836266040802
cue_schedule,51002,base,no_swap,,,28,29,False,0.9998417496681213
cue_schedule,51002,base,no_swap,,,29,30,False,0.9998375773429871
cue_schedule,51002,base,no_swap,,,30,31,False,0.9998728036880493
cue_schedule,51002,base,no_swap,,,31,32,False,0.9998043179512024
cue_schedule,51002,base,no_swap,,,32,33,False,0.9998829364776611
cue_schedule,51002,base,no_swap,,,33,34,False,0.9998939037322998
cue_schedule,51002,base,no_swap,,,34,35,False,0.9997865557670593
cue_schedule,51002,base,no_swap,,,35,36,False,0.9998933672904968
cue_schedule,51002,base,no_swap,,,36,37,False,0.9997754693031311
cue_schedule,51002,base,no_swap,,,37,38,False,0.999863862991333
cue_schedule,51002,base,no_swap,,,38,39,False,0.999846875667572
cue_schedule,51002,base,no_swap,,,39,40,False,0.9997807145118713
compatibility,51002,err2,aligned,0,0.006584856193512678,,,,
compatibility,51002,err2,aligned,1,0.2580285370349884,,,,
compatibility,51002,err2,aligned,2,0.0058149732649326324,,,,
compatibility,51002,err2,aligned,3,0.003391016973182559,,,,
compatibility,51002,err2,aligned,4,0.39499157667160034,,,,
compatibility,51002,err2,aligned,5,0.010096238926053047,,,,
compatibility,51002,err2,aligned,6,0.00755269406363368,,,,
compatibility,51002,err2,aligned,7,0.2627989649772644,,,,
compatibility,51002,err2,aligned,8,0.002576494589447975,,,,
compatibility,51002,err2,aligned,9,0.17255869507789612,,,,
compatibility,51002,err2,aligned,10,0.007998979650437832,,,,
compatibility,51002,err2,aligned,11,0.00888369046151638,,,,
compatibility,51002,err2,aligned,12,0.003954082261770964,,,,
compatibility,51002,err2,aligned,13,0.057635337114334106,,,,
compatibility,51002,err2,aligned,14,0.2769993245601654,,,,
compatibility,51002,err2,aligned,15,0.002142989542335272,,,,
compatibility,51002,err2,aligned,16,0.06473522633314133,,,,
compatibility,51002,err2,aligned,17,0.07511220872402191,,,,
compatibility,51002,err2,aligned,18,0.018374359235167503,,,,
compatibility,51002,err2,aligned,19,0.1222226470708847,,,,
compatibility,51002,err2,aligned,20,0.0016949719283729792,,,,
compatibility,51002,err2,aligned,21,0.3768261969089508,,,,
compatibility,51002,err2,aligned,22,0.33734601736068726,,,,
compatibility,51002,err2,aligned,23,0.0038967470172792673,,,,
compatibility,51002,err2,aligned,24,0.007205115631222725,,,,
compatibility,51002,err2,aligned,25,0.007896105758845806,,,,
compatibility,51002,err2,aligned,26,0.006502610165625811,,,,
compatibility,51002,err2,aligned,27,0.20489032566547394,,,,
compatibility,51002,err2,fixed_permutation,0,0.02793251909315586,,,,
compatibility,51002,err2,fixed_permutation,1,0.17896321415901184,,,,
compatibility,51002,err2,fixed_permutation,2,0.04604266211390495,,,,
compatibility,51002,err2,fixed_permutation,3,0.007902375422418118,,,,
compatibility,51002,err2,fixed_permutation,4,0.37684330344200134,,,,
compatibility,51002,err2,fixed_permutation,5,0.047267623245716095,,,,
compatibility,51002,err2,fixed_permutation,6,0.07087277621030807,,,,
compatibility,51002,err2,fixed_permutation,7,0.29032236337661743,,,,
compatibility,51002,err2,fixed_permutation,8,0.008792192675173283,,,,
compatibility,51002,err2,fixed_permutation,9,0.17805618047714233,,,,
compatibility,51002,err2,fixed_permutation,10,0.021713560447096825,,,,
compatibility,51002,err2,fixed_permutation,11,0.03264576941728592,,,,
compatibility,51002,err2,fixed_permutation,12,0.014854525215923786,,,,
compatibility,51002,err2,fixed_permutation,13,0.02023382857441902,,,,
compatibility,51002,err2,fixed_permutation,14,0.3198225796222687,,,,
compatibility,51002,err2,fixed_permutation,15,0.020540403202176094,,,,
compatibility,51002,err2,fixed_permutation,16,0.16112837195396423,,,,
compatibility,51002,err2,fixed_permutation,17,0.3158254623413086,,,,
compatibility,51002,err2,fixed_permutation,18,0.044252198189496994,,,,
compatibility,51002,err2,fixed_permutation,19,0.20100343227386475,,,,
compatibility,51002,err2,fixed_permutation,20,0.005061138421297073,,,,
compatibility,51002,err2,fixed_permutation,21,0.37100768089294434,,,,
compatibility,51002,err2,fixed_permutation,22,0.32053330540657043,,,,
compatibility,51002,err2,fixed_permutation,23,0.024993693456053734,,,,
compatibility,51002,err2,fixed_permutation,24,0.08840921521186829,,,,
compatibility,51002,err2,fixed_permutation,25,0.03667544201016426,,,,
compatibility,51002,err2,fixed_permutation,26,0.009747346863150597,,,,
compatibility,51002,err2,fixed_permutation,27,0.22010652720928192,,,,
compatibility,51002,err2,matched_decoder,0,0.0065848566591739655,,,,
compatibility,51002,err2,matched_decoder,1,0.2580285370349884,,,,
compatibility,51002,err2,matched_decoder,2,0.00581497373059392,,,,
compatibility,51002,err2,matched_decoder,3,0.003391014179214835,,,,
compatibility,51002,err2,matched_decoder,4,0.39499157667160034,,,,
compatibility,51002,err2,matched_decoder,5,0.010096238926053047,,,,
compatibility,51002,err2,matched_decoder,6,0.007552690804004669,,,,
compatibility,51002,err2,matched_decoder,7,0.2627989947795868,,,,
compatibility,51002,err2,matched_decoder,8,0.0025764962192624807,,,,
compatibility,51002,err2,matched_decoder,9,0.1725587248802185,,,,
compatibility,51002,err2,matched_decoder,10,0.007998984307050705,,,,
compatibility,51002,err2,matched_decoder,11,0.00888369232416153,,,,
compatibility,51002,err2,matched_decoder,12,0.003954085987061262,,,,
compatibility,51002,err2,matched_decoder,13,0.05763532966375351,,,,
compatibility,51002,err2,matched_decoder,14,0.27699947357177734,,,,
compatibility,51002,err2,matched_decoder,15,0.0021429897751659155,,,,
compatibility,51002,err2,matched_decoder,16,0.06473522633314133,,,,
compatibility,51002,err2,matched_decoder,17,0.07511220872402191,,,,
compatibility,51002,err2,matched_decoder,18,0.018374353647232056,,,,
compatibility,51002,err2,matched_decoder,19,0.12222259491682053,,,,
compatibility,51002,err2,matched_decoder,20,0.0016949719283729792,,,,
compatibility,51002,err2,matched_decoder,21,0.3768262565135956,,,,
compatibility,51002,err2,matched_decoder,22,0.3373461067676544,,,,
compatibility,51002,err2,matched_decoder,23,0.003896744456142187,,,,
compatibility,51002,err2,matched_decoder,24,0.007205113302916288,,,,
compatibility,51002,err2,matched_decoder,25,0.007896109484136105,,,,
compatibility,51002,err2,matched_decoder,26,0.006502609699964523,,,,
compatibility,51002,err2,matched_decoder,27,0.20489031076431274,,,,
compatibility,51002,err2,random_content,0,0.009134946390986443,,,,
compatibility,51002,err2,random_content,1,0.21175888180732727,,,,
compatibility,51002,err2,random_content,2,0.002356056123971939,,,,
compatibility,51002,err2,random_content,3,0.0024065522011369467,,,,
compatibility,51002,err2,random_content,4,0.36301660537719727,,,,
compatibility,51002,err2,random_content,5,0.008856728672981262,,,,
compatibility,51002,err2,random_content,6,0.005405471660196781,,,,
compatibility,51002,err2,random_content,7,0.22683079540729523,,,,
compatibility,51002,err2,random_content,8,0.0004970550653524697,,,,
compatibility,51002,err2,random_content,9,0.1823963224887848,,,,
compatibility,51002,err2,random_content,10,0.022376643493771553,,,,
compatibility,51002,err2,random_content,11,0.004085928201675415,,,,
compatibility,51002,err2,random_content,12,0.0034813559614121914,,,,
compatibility,51002,err2,random_content,13,0.007876723073422909,,,,
compatibility,51002,err2,random_content,14,0.2650492489337921,,,,
compatibility,51002,err2,random_content,15,0.01669233851134777,,,,
compatibility,51002,err2,random_content,16,0.021892808377742767,,,,
compatibility,51002,err2,random_content,17,0.04805716872215271,,,,
compatibility,51002,err2,random_content,18,0.027812348678708076,,,,
compatibility,51002,err2,random_content,19,0.18860073387622833,,,,
compatibility,51002,err2,random_content,20,0.0022113199811428785,,,,
compatibility,51002,err2,random_content,21,0.42105334997177124,,,,
compatibility,51002,err2,random_content,22,0.34700581431388855,,,,
compatibility,51002,err2,random_content,23,0.0011577792465686798,,,,
compatibility,51002,err2,random_content,24,0.004119001794606447,,,,
compatibility,51002,err2,random_content,25,0.00540216313675046,,,,
compatibility,51002,err2,random_content,26,0.007286437321454287,,,,
compatibility,51002,err2,random_content,27,0.2198779582977295,,,,
compatibility,51002,err2,no_plasticity,0,0.0032163539435714483,,,,
compatibility,51002,err2,no_plasticity,1,0.20256105065345764,,,,
compatibility,51002,err2,no_plasticity,2,0.0006006011390127242,,,,
compatibility,51002,err2,no_plasticity,3,0.000940298312343657,,,,
compatibility,51002,err2,no_plasticity,4,0.3920326232910156,,,,
compatibility,51002,err2,no_plasticity,5,0.005397937726229429,,,,
compatibility,51002,err2,no_plasticity,6,0.01695907860994339,,,,
compatibility,51002,err2,no_plasticity,7,0.2768982946872711,,,,
compatibility,51002,err2,no_plasticity,8,0.000353017559973523,,,,
compatibility,51002,err2,no_plasticity,9,0.1918153017759323,,,,
compatibility,51002,err2,no_plasticity,10,0.0036782482638955116,,,,
compatibility,51002,err2,no_plasticity,11,0.0014171145157888532,,,,
compatibility,51002,err2,no_plasticity,12,0.0025028069503605366,,,,
compatibility,51002,err2,no_plasticity,13,0.006737306714057922,,,,
compatibility,51002,err2,no_plasticity,14,0.288082480430603,,,,
compatibility,51002,err2,no_plasticity,15,0.0013201349647715688,,,,
compatibility,51002,err2,no_plasticity,16,0.16119198501110077,,,,
compatibility,51002,err2,no_plasticity,17,0.1746218502521515,,,,
compatibility,51002,err2,no_plasticity,18,0.008522148244082928,,,,
compatibility,51002,err2,no_plasticity,19,0.19512547552585602,,,,
compatibility,51002,err2,no_plasticity,20,0.00046967287198640406,,,,
compatibility,51002,err2,no_plasticity,21,0.40139779448509216,,,,
compatibility,51002,err2,no_plasticity,22,0.3203784227371216,,,,
compatibility,51002,err2,no_plasticity,23,0.002030089497566223,,,,
compatibility,51002,err2,no_plasticity,24,0.015761984512209892,,,,
compatibility,51002,err2,no_plasticity,25,0.0033501507714390755,,,,
compatibility,51002,err2,no_plasticity,26,0.0022131018340587616,,,,
compatibility,51002,err2,no_plasticity,27,0.2026614099740982,,,,
cue_schedule,51002,err2,swap,,,1,2,False,0.9053863286972046
cue_schedule,51002,err2,swap,,,2,3,False,0.8899582028388977
cue_schedule,51002,err2,swap,,,3,4,False,0.9278643727302551
cue_schedule,51002,err2,swap,,,4,5,False,0.9231390953063965
cue_schedule,51002,err2,swap,,,5,6,False,0.8726964592933655
cue_schedule,51002,err2,swap,,,6,7,False,0.921634316444397
cue_schedule,51002,err2,swap,,,7,8,False,0.9475811719894409
cue_schedule,51002,err2,swap,,,8,9,False,0.963755190372467
cue_schedule,51002,err2,swap,,,9,10,False,0.9632911682128906
cue_schedule,51002,err2,swap,,,10,11,True,0.36730220913887024
cue_schedule,51002,err2,swap,,,11,12,False,0.9384120106697083
cue_schedule,51002,err2,swap,,,12,13,False,0.979919970035553
cue_schedule,51002,err2,swap,,,13,14,False,0.9786376953125
cue_schedule,51002,err2,swap,,,14,15,False,0.9754232168197632
cue_schedule,51002,err2,swap,,,15,16,False,0.9731805920600891
cue_schedule,51002,err2,swap,,,16,17,False,0.9770204424858093
cue_schedule,51002,err2,swap,,,17,18,False,0.9833906292915344
cue_schedule,51002,err2,swap,,,18,19,False,0.9855374097824097
cue_schedule,51002,err2,swap,,,19,20,False,0.9832472205162048
cue_schedule,51002,err2,swap,,,20,21,True,0.4162614941596985
cue_schedule,51002,err2,swap,,,21,22,False,0.9699047803878784
cue_schedule,51002,err2,swap,,,22,23,False,0.9827499389648438
cue_schedule,51002,err2,swap,,,23,24,False,0.9850524663925171
cue_schedule,51002,err2,swap,,,24,25,False,0.979584813117981
cue_schedule,51002,err2,swap,,,25,26,False,0.975721001625061
cue_schedule,51002,err2,swap,,,26,27,False,0.9847134947776794
cue_schedule,51002,err2,swap,,,27,28,False,0.9885300397872925
cue_schedule,51002,err2,swap,,,28,29,False,0.9852891564369202
cue_schedule,51002,err2,swap,,,29,30,False,0.9895049929618835
cue_schedule,51002,err2,swap,,,30,31,True,0.4330240488052368
cue_schedule,51002,err2,swap,,,31,32,False,0.9858885407447815
cue_schedule,51002,err2,swap,,,32,33,False,0.984470009803772
cue_schedule,51002,err2,swap,,,33,34,False,0.9848098158836365
cue_schedule,51002,err2,swap,,,34,35,False,0.9850283861160278
cue_schedule,51002,err2,swap,,,35,36,False,0.9860340356826782
cue_schedule,51002,err2,swap,,,36,37,False,0.990699827671051
cue_schedule,51002,err2,swap,,,37,38,False,0.9895908832550049
cue_schedule,51002,err2,swap,,,38,39,False,0.9890196919441223
cue_schedule,51002,err2,swap,,,39,40,False,0.9879848957061768
cue_schedule,51002,err2,no_swap,,,1,2,False,0.9053863286972046
cue_schedule,51002,err2,no_swap,,,2,3,False,0.8899582028388977
cue_schedule,51002,err2,no_swap,,,3,4,False,0.9278643727302551
cue_schedule,51002,err2,no_swap,,,4,5,False,0.9231390953063965
cue_schedule,51002,err2,no_swap,,,5,6,False,0.8726964592933655
cue_schedule,51002,err2,no_swap,,,6,7,False,0.921634316444397
cue_schedule,51002,err2,no_swap,,,7,8,False,0.9475811719894409
cue_schedule,51002,err2,no_swap,,,8,9,False,0.963755190372467
cue_schedule,51002,err2,no_swap,,,9,10,False,0.9632911682128906
cue_schedule,51002,err2,no_swap,,,10,11,False,0.9500118494033813
cue_schedule,51002,err2,no_swap,,,11,12,False,0.9529560804367065
cue_schedule,51002,err2,no_swap,,,12,13,False,0.9845097064971924
cue_schedule,51002,err2,no_swap,,,13,14,False,0.9797931909561157
cue_schedule,51002,err2,no_swap,,,14,15,False,0.9721910953521729
cue_schedule,51002,err2,no_swap,,,15,16,False,0.9757976531982422
cue_schedule,51002,err2,no_swap,,,16,17,False,0.9767733216285706
cue_schedule,51002,err2,no_swap,,,17,18,False,0.9818024635314941
cue_schedule,51002,err2,no_swap,,,18,19,False,0.9808537364006042
cue_schedule,51002,err2,no_swap,,,19,20,False,0.9811908602714539
cue_schedule,51002,err2,no_swap,,,20,21,False,0.9859491586685181
cue_schedule,51002,err2,no_swap,,,21,22,False,0.9832221865653992
cue_schedule,51002,err2,no_swap,,,22,23,False,0.9840816259384155
cue_schedule,51002,err2,no_swap,,,23,24,False,0.986320972442627
cue_schedule,51002,err2,no_swap,,,24,25,False,0.9813591241836548
cue_schedule,51002,err2,no_swap,,,25,26,False,0.9801084995269775
cue_schedule,51002,err2,no_swap,,,26,27,False,0.9856835007667542
