generation,candidate,composite_score,ca3_inputs_per_unit,k_ca3,beta_ca3,beta_ca1,alpha
75,4,0.817039838941009,10.0,4.0,88.22025594711303,25.02753071784973,0.08091706094145774
75,5,0.8168549909635825,10.0,4.0,88.21612176895141,25.028642940521237,0.08091792520880699
75,6,0.8168547128085736,10.0,4.0,88.22109994888305,25.02674512863159,0.08091593143343925
75,7,0.8170400690811652,10.0,4.0,88.21677265167236,25.02875142097473,0.08091854137182236
76,0,0.8170394515108179,10.0,4.0,88.22577772140502,25.02579741477966,0.08091678899526596
76,1,0.8170401722855037,10.0,4.0,88.21524200439453,25.029362964630124,0.08092179504036903
76,2,0.8170394355058669,10.0,4.0,88.22523412704467,25.026144313812253,0.08091612365841866
76,3,0.8168552271745823,10.0,4.0,88.2115083694458,25.03054194450378,0.08091923874616623
76,4,0.8170399106873406,10.0,4.0,88.21924743652343,25.027956295013425,0.08092124071717262
76,5,0.8168547724132184,10.0,4.0,88.21982679367065,25.027338790893552,0.0809200396835804
76,6,0.8168550152469565,10.0,4.0,88.2160430908203,25.028510618209836,0.08091721144318581
76,7,0.8170398328701655,10.0,4.0,88.22140035629272,25.026865530014035,0.08091802355647087
77,0,0.8168551394232996,10.0,4.0,88.21493444442748,25.028759765624997,0.08092182856798172
77,1,0.816855095271711,10.0,4.0,88.2148772239685,25.029155540466306,0.08092362713813782
77,2,0.8168552779489092,10.0,4.0,88.21327505111694,25.029322433471677,0.08092169892787933
77,3,0.81704012868581,10.0,4.0,88.2140546798706,25.030274915695188,0.08092069607973099
77,4,0.8170401982245621,10.0,4.0,88.21431217193603,25.029843378067014,0.08092381116747856
77,5,0.8168545731791742,10.0,4.0,88.22393951416015,25.02549223899841,0.08091691267490386
77,6,0.8170402826644755,10.0,4.0,88.2119303703308,25.031120109558103,0.08092683610320091
77,7,0.817039709797612,10.0,4.0,88.22046337127685,25.028152990341184,0.08092041519284249
78,0,0.8170401783563473,10.0,4.0,88.2128602027893,25.031137990951535,0.080926962018013
78,1,0.8170403400615408,10.0,4.0,88.20740280151367,25.03409795761108,0.0809310672879219
78,2,0.8170399962310437,10.0,4.0,88.21443376541137,25.031055736541745,0.08092724961042404
78,3,0.8170394421286052,10.0,4.0,88.22295246124267,25.027963447570798,0.08092401680350303
78,4,0.8170398935785999,10.0,4.0,88.21529922485351,25.030994939804074,0.08092949000000954
78,5,0.8170400470053707,10.0,4.0,88.21682271957397,25.0290244102478,0.08092305791378021
78,6,0.817040108817595,10.0,4.0,88.21087894439697,25.032793807983396,0.08092724364995957
78,7,0.8170398223841632,10.0,4.0,88.22280941009521,25.02619795799255,0.0809238342642784
79,0,0.8170396965521354,10.0,4.0,88.21682271957397,25.030575323104856,0.08091660273075103
79,1,0.8170394487513436,10.0,4.0,88.2236891746521,25.027261304855344,0.08091848474740981
79,2,0.8170403334388027,10.0,4.0,88.20618686676025,25.03513031005859,0.08093398344516754
79,3,0.8170393483064792,10.0,4.0,88.22235879898071,25.028852748870847,0.08092365545034408
79,4,0.8170395988667453,10.0,4.0,88.2196265220642,25.02938561439514,0.08092417699098586
79,5,0.8170394923510375,10.0,4.0,88.21963367462158,25.0298469543457,0.08092242312431336
79,6,0.8170407109348862,10.0,4.0,88.19900569915771,25.03805451393127,0.08093947005271912
79,7,0.8170410669070702,10.0,4.0,88.19510040283203,25.038741159439084,0.08093530890345574
80,0,0.8170388952008,10.0,4.0,88.23517618179321,25.022030401229856,0.08090937715768814
80,1,0.8170391816342318,10.0,4.0,88.21776685714721,25.032361078262326,0.08091391977667808
80,2,0.8170406077305475,10.0,4.0,88.19489297866821,25.041379261016843,0.08093999978899956
80,3,0.8168560820597189,10.0,4.0,88.19530067443847,25.03722958564758,0.08092538994550705
80,4,0.8170386545746414,10.0,4.0,88.23205766677856,25.02559356689453,0.08091738429665565
80,5,0.8170399769147236,10.0,4.0,88.20151624679565,25.040426778793332,0.08094948810338974
80,6,0.8170385232236651,10.0,4.0,88.21795997619628,25.03608875274658,0.0809288455247879
80,7,0.8170414896585324,10.0,4.0,88.18373498916625,25.044276046752927,0.08093640264868736
81,0,0.8170387886850922,10.0,4.0,88.20984897613525,25.040401744842526,0.08093573731184006
81,1,0.8170419201365222,10.0,4.0,88.15822896957397,25.060434865951535,0.08097054642438889
81,2,0.8163056607820369,10.0,4.0,88.09530792236328,25.081192779541013,0.08098667469620704
81,3,0.8170397705060465,10.0,4.0,88.2115870475769,25.033494758605954,0.08091241326928139
81,4,0.8168562520433355,10.0,4.0,88.19743213653564,25.03575139045715,0.08094697949290275
81,5,0.816856481079702,10.0,4.0,88.19215354919433,25.037905502319333,0.0809378696680069
81,6,0.8168549032122999,10.0,4.0,88.21632204055786,25.028648900985715,0.08090894502401352
81,7,0.817041232475528,10.0,4.0,88.19504318237304,25.03881387710571,0.08095815163850784
82,0,0.8170396292209624,10.0,4.0,88.21579990386962,25.032916593551633,0.08095887732505798
82,1,0.817039564649264,10.0,4.0,88.19732484817504,25.045886564254758,0.08096575793623924
82,2,0.8168589888899414,10.0,4.0,88.17903575897216,25.03498487472534,0.08096222785115242
82,3,0.8170373416167719,10.0,4.0,88.25873670578002,25.014502334594724,0.08091516476869583
82,4,0.816303565789152,10.0,4.0,88.11733779907226,25.077895450592038,0.08101412710547447
82,5,0.8163058969930366,10.0,4.0,88.07570991516113,25.095372724533078,0.08102589902281761
82,6,0.8170356373654472,10.0,4.0,88.29605159759521,24.99754123687744,0.08088496905565262
82,7,0.8170410945018132,10.0,4.0,88.19035110473632,25.042490291595456,0.080954708725214
83,0,0.8163039344549179,10.0,4.0,88.1126314163208,25.078875350952146,0.08100495916604995
83,1,0.8170376981408508,10.0,4.0,88.25232801437377,25.017368125915525,0.08092760351300239
83,2,0.817037861501729,10.0,4.0,88.24112710952758,25.02421312332153,0.08093778547644614
83,3,0.8170347962776819,10.0,4.0,88.30133018493652,24.998560476303098,0.08089430612325668
83,4,0.8170396496410722,10.0,4.0,88.20404825210571,25.040314722061154,0.08094929513335228
83,5,0.8168537436812011,10.0,4.0,88.24468193054199,25.016367959976193,0.08093414065241814
83,6,0.8161179269463927,10.0,4.0,88.15533933639526,25.052900838851926,0.08097549733519555
83,7,0.8161200671946561,10.0,4.0,88.14079103469848,25.05218558311462,0.08098059576749801
84,0,0.8170388510492114,10.0,4.0,88.23097763061523,25.025497007369992,0.08091996517777443
84,1,0.8168564954289682,10.0,4.0,88.19137392044067,25.037844705581662,0.08092403617501259
84,2,0.8170355446471108,10.0,4.0,88.26604661941528,25.019326734542844,0.08093489465117454
84,3,0.8170383239896207,10.0,4.0,88.19329080581664,25.055724906921384,0.08099535685777665
84,4,0.8170385971775761,10.0,4.0,88.21045694351196,25.041283893585202,0.08094719555974006
84,5,0.8168561068949876,10.0,4.0,88.20182380676269,25.033852386474607,0.08095608112215996
84,6,0.8170406579529796,10.0,4.0,88.20442733764648,25.034359025955197,0.08092914727330208
84,7,0.8170390259998817,10.0,4.0,88.21730194091796,25.033877420425412,0.0809264240860939
85,0,0.817036358140133,10.0,4.0,88.28492937088012,25.00075154304504,0.08086383548378945
85,1,0.8170414499221024,10.0,4.0,88.17440090179443,25.050628709793088,0.0809315515756607
85,2,0.816302611011046,10.0,4.0,88.1368857383728,25.067575502395627,0.08096576836705208
85,3,0.8170382185777028,10.0,4.0,88.2349401473999,25.026090669631955,0.08092595618963241
85,4,0.8170394117743879,10.0,4.0,88.22183666229247,25.02914361953735,0.08093237113952637
85,5,0.8168588829261285,10.0,4.0,88.15704879760742,25.048217105865476,0.0809032043516636
85,6,0.8170403803498655,10.0,4.0,88.19253978729247,25.045011568069455,0.08096943777799606
85,7,0.8168568839629491,10.0,4.0,88.18638858795165,25.040005970001218,0.08094462883472442
86,0,0.8170398207284785,10.0,4.0,88.20801792144775,25.036469030380246,0.08093657177686692
86,1,0.8170404642378841,10.0,4.0,88.18588790893554,25.047998952865598,0.08093824443221093
86,2,0.8170393499621639,10.0,4.0,88.21145114898681,25.036190080642697,0.080927211612463
86,3,0.8170404493367229,10.0,4.0,88.19339809417724,25.04292421340942,0.08093331289291382
86,4,0.8170397754731002,10.0,4.0,88.19268999099731,25.047752189636228,0.08096335363388062
86,5,0.8161178414026895,10.0,4.0,88.14940271377563,25.05594067573547,0.08093429264426232
86,6,0.8170411756303574,10.0,4.0,88.18465766906738,25.045571851730344,0.08094580602645873
86,7,0.8170401667665552,10.0,4.0,88.21075019836425,25.032289552688596,0.08091694322228432
87,0,0.816302293671502,10.0,4.0,88.15252838134765,25.058259296417233,0.08095748034119606
87,1,0.817041569131392,10.0,4.0,88.17657527923583,25.049409198760983,0.08095483911037445
87,2,0.8168560285259175,10.0,4.0,88.19477138519287,25.03797821998596,0.08092701864242553
87,3,0.8170402925985831,10.0,4.0,88.20100126266479,25.03857545852661,0.08093066495656967
87,4,0.8170392329604538,10.0,4.0,88.21456251144409,25.034338760375974,0.08091593515872955
87,5,0.8170414659270534,10.0,4.0,88.171861743927,25.05283646583557,0.08094661590456963
87,6,0.8170396121122218,10.0,4.0,88.20876893997192,25.036737251281735,0.08092768546938896
87,7,0.8170421706967884,10.0,4.0,88.1649881362915,25.05368762016296,0.08094093856215477
88,0,0.8168569159728509,10.0,4.0,88.18047342300414,25.042539167404172,0.08090864700078965
88,1,0.8170417214543731,10.0,4.0,88.17508039474487,25.049037265777585,0.08093893510103226
88,2,0.8170386766504357,10.0,4.0,88.22868881225585,25.027744102478025,0.0809147363603115
88,3,0.8170413776238759,10.0,4.0,88.16556749343872,25.058094787597653,0.08096617367863655
88,4,0.8170423892471526,10.0,4.0,88.1571060180664,25.058430957794187,0.08095803391933441
88,5,0.8170420790822418,10.0,4.0,88.15964517593383,25.058110284805295,0.08095381689071655
88,6,0.8163013747665616,10.0,4.0,88.14946708679199,25.06522350311279,0.08096425515413284
88,7,0.8168567553714471,10.0,4.0,88.18058071136474,25.04412703514099,0.08093224149942398
89,0,0.8170417976158637,10.0,4.0,88.17843494415283,25.045842456817624,0.08092243951559067
89,1,0.8163039366624972,10.0,4.0,88.10908374786376,25.080106782913205,0.08097404223680496
89,2,0.8170427882671355,10.0,4.0,88.15616188049316,25.05711131095886,0.08095702138543129
89,3,0.8163033621399491,10.0,4.0,88.13310203552246,25.066328573226926,0.08096425068378449
89,4,0.8170415205646444,10.0,4.0,88.17637500762939,25.048753547668454,0.08092802968621254
89,5,0.8170422976326059,10.0,4.0,88.15829334259033,25.058281946182248,0.08096451219916344
89,6,0.8161175505540988,10.0,4.0,88.15114793777465,25.056590366363523,0.08094625678658485
89,7,0.8163018648491965,10.0,4.0,88.15231380462646,25.060623216629025,0.08096011039614677
90,0,0.8163024482020624,10.0,4.0,88.14872322082519,25.060060548782346,0.08095893692970275
90,1,0.8163040382111513,10.0,4.0,88.11558542251586,25.07476620674133,0.08096546587347984
90,2,0.8170413136040722,10.0,4.0,88.17415771484374,25.052069950103757,0.08094727751612663
90,3,0.8163025894871464,10.0,4.0,88.13185749053955,25.071893262863156,0.08098687064647675
90,4,0.8170422165040616,10.0,4.0,88.1624132156372,25.05543403625488,0.08094861936569214
90,5,0.8163030105829239,10.0,4.0,88.14222869873046,25.061454105377194,0.08095120099186898
90,6,0.817040997368318,10.0,4.0,88.17665395736694,25.052158164978025,0.08095661681890487
90,7,0.8170422893541831,10.0,4.0,88.16144762039184,25.055664110183713,0.08095056992769241
91,0,0.8170420796341366,10.0,4.0,88.15767822265624,25.059711265563962,0.08096381184458733
91,1,0.8170422733492321,10.0,4.0,88.15880117416381,25.057389068603513,0.08094558399915695
91,2,0.8170419339338938,10.0,4.0,88.16357192993163,25.056283998489377,0.08095594030618668
91,3,0.8163041513495974,10.0,4.0,88.11228094100952,25.076972770690915,0.08097955939173698
91,4,0.8163032065055988,10.0,4.0,88.13750085830688,25.06427340507507,0.08096964639425278
91,5,0.8170409488015705,10.0,4.0,88.18585214614868,25.045452642440793,0.08093294632434844
91,6,0.8170414973850603,10.0,4.0,88.1676131248474,25.056239891052243,0.0809704093337059
91,7,0.8170417633983824,10.0,4.0,88.16842851638793,25.053757953643796,0.08095188868045806
92,0,0.8163022611097053,10.0,4.0,88.15225658416747,25.058304595947263,0.08094648551940918
92,1,0.8170422225749051,10.0,4.0,88.15877256393432,25.05784921646118,0.08095012214779854
92,2,0.8170413737606118,10.0,4.0,88.17204055786132,25.052935409545896,0.08094085735082626
92,3,0.8170417236619526,10.0,4.0,88.16600379943847,25.055486488342282,0.08094692286849021
92,4,0.8170421878055288,10.0,4.0,88.15725622177123,25.05893998146057,0.08094524201750755
92,5,0.8163018946515188,10.0,4.0,88.14884481430053,25.062823820114133,0.08095736932754516
92,6,0.816302297534766,10.0,4.0,88.14860877990722,25.060568380355832,0.08094962966442108
92,7,0.8170422115370078,10.0,4.0,88.17003784179687,25.049992132186887,0.08093817737698555
93,0,0.8170416204576139,10.0,4.0,88.17380008697509,25.050733613967893,0.08094885405898095
93,1,0.817042579098984,10.0,4.0,88.15340814590454,25.05944423675537,0.0809423556625843
93,2,0.817041518357065,10.0,4.0,88.17484436035156,25.05024604797363,0.08094042000174523
93,3,0.8170415862401326,10.0,4.0,88.17562398910522,25.049276876449582,0.08093710672855377
93,4,0.8170427617761824,10.0,4.0,88.15222797393798,25.059537220001218,0.08094683942198753
93,5,0.817042509008337,10.0,4.0,88.1537085533142,25.060010480880734,0.08095597085356712
93,6,0.8170424974185448,10.0,4.0,88.153973197937,25.059724378585813,0.0809507457613945
93,7,0.8170421734562626,10.0,4.0,88.16258487701415,25.055456686019895,0.0809468491077423
94,0,0.8163019415625818,10.0,4.0,88.14785060882568,25.062984752655026,0.08095024731755257
94,1,0.8163025298825017,10.0,4.0,88.14450321197509,25.062027502059934,0.08094381448626518
94,2,0.8163025315381862,10.0,4.0,88.14237174987792,25.063449668884275,0.08094464448094368
94,3,0.8170421375830967,10.0,4.0,88.16553888320922,25.053484964370725,0.08094362896680832
94,4,0.8170426033823578,10.0,4.0,88.15362272262573,25.059090185165402,0.08093927857279777
94,5,0.8170427672951309,10.0,4.0,88.15691289901733,25.055993127822873,0.08093749564886094
94,6,0.8170417965120739,10.0,4.0,88.17306337356567,25.049896764755246,0.08093557637929916
94,7,0.8163029128975339,10.0,4.0,88.13241539001464,25.068388509750363,0.08094520178437233
95,0,0.8170415829287633,10.0,4.0,88.17688283920288,25.04825286865234,0.08093130347132682
95,1,0.8163022771146563,10.0,4.0,88.15001068115234,25.059664773941037,0.0809441430568695
95,2,0.8170429223775862,10.0,4.0,88.15729913711547,25.055041837692258,0.08093977701663971
95,3,0.8163025663075624,10.0,4.0,88.14493236541747,25.061554241180417,0.08094580826163292
95,4,0.8170426000709886,10.0,4.0,88.15697727203369,25.05679540634155,0.08093916234374046
95,5,0.8170428053758764,10.0,4.0,88.15786418914794,25.055182504653928,0.08093772140145301
95,6,0.8163024117770018,10.0,4.0,88.14973173141479,25.05897097587585,0.08093968090415
95,7,0.8170425691648765,10.0,4.0,88.15653381347656,25.057293701171872,0.08094113674759865
