root_seed,unit,spatial_stability,cue_modulation
51008,44,-0.15606488287448883,0.22245030105113983
51008,45,-0.35088276863098145,0.3249792158603668
51008,46,0.5291185975074768,0.12025902420282364
51008,47,0.14877252280712128,0.16555213928222656
51008,48,0.34096720814704895,0.1651632934808731
51008,49,0.33371344208717346,0.17112703621387482
51009,0,0.29054534435272217,0.14285700023174286
51009,1,0.4926028847694397,0.1843491792678833
51009,2,0.5180779695510864,0.1233222708106041
51009,3,0.5744481086730957,0.07744905352592468
51009,4,0.39339831471443176,0.10693978518247604
51009,5,-2.1549468595748527e-21,2.931077442890211e-17
51009,6,0.38562852144241333,0.1291223019361496
51009,7,0.12319079786539078,0.16197416186332703
51009,8,0.04894590005278587,0.15380197763442993
51009,9,-0.4538900852203369,0.3048737347126007
51009,10,0.4808322787284851,0.13627250492572784
51009,11,-0.13774527609348297,0.08394800871610641
51009,12,-0.04089058190584183,0.15351830422878265
51009,13,0.01980794034898281,0.220833420753479
51009,14,0.03863932564854622,0.32082998752593994
51009,15,-0.23432086408138275,0.17425529658794403
51009,16,-0.23844414949417114,0.06240252032876015
51009,17,0.3241821825504303,0.23018796741962433
51009,18,-0.08510497957468033,0.16313888132572174
51009,19,0.4515984058380127,0.23171018064022064
51009,20,0.3023296892642975,0.14124616980552673
51009,21,-0.28816765546798706,0.203457310795784
51009,22,0.6934192180633545,0.12131014466285706
51009,23,0.230422243475914,0.21908800303936005
51009,24,0.203960582613945,0.11263824254274368
51009,25,-0.47761616110801697,0.6072647571563721
51009,26,0.21697375178337097,0.14057181775569916
51009,27,0.033387236297130585,0.23828314244747162
51009,28,0.4474128782749176,0.1691509634256363
51009,29,0.6253987550735474,0.06187847629189491
51009,30,0.31879478693008423,0.18864020705223083
51009,31,0.48685458302497864,0.15569844841957092
51009,32,0.3738689720630646,0.17081990838050842
51009,33,0.7266542911529541,0.09162096679210663
51009,34,0.14306454360485077,0.1673341691493988
51009,35,-0.5444236397743225,0.1601925790309906
51009,36,-0.303801029920578,0.3138359785079956
51009,37,-0.6341214776039124,0.5853629112243652
51009,38,0.12918059527873993,0.31399497389793396
51009,39,0.23417595028877258,0.10580641031265259
51009,40,-0.3567684292793274,0.2879210412502289
51009,41,0.7042012214660645,0.15573972463607788
51009,42,0.3639642000198364,0.11311392486095428
51009,43,0.027042757719755173,0.05355091020464897
51009,44,0.8756358027458191,0.04532715678215027
51009,45,0.2950691878795624,0.21319489181041718
51009,46,-0.2495732456445694,0.19090643525123596
51009,47,0.4126206636428833,0.13277949392795563
51009,48,0.3174287676811218,0.12467009574174881
51009,49,0.21377132833003998,0.24706873297691345
51010,0,0.04541824012994766,0.043052688241004944
51010,1,0.8343614339828491,0.08914384990930557
51010,2,-0.09763355553150177,0.2707115411758423
51010,3,0.5951807498931885,0.1488286852836609
51010,4,0.6706675291061401,0.08432392030954361
51010,5,0.19751222431659698,0.11510688811540604
51010,6,-0.4282122552394867,0.5017349720001221
51010,7,-5.1265215006424114e-05,3.468217935065354e-09
51010,8,-0.06972195953130722,0.20893505215644836
51010,9,0.03574954345822334,0.27066296339035034
51010,10,0.1430468112230301,0.1985531747341156
51010,11,-0.030459443107247353,0.22645261883735657
51010,12,0.3269535005092621,0.20698465406894684
51010,13,-0.012965669855475426,0.2818198502063751
51010,14,0.6907378435134888,0.14314886927604675
51010,15,-0.2692388594150543,0.2581738233566284
51010,16,-0.18847490847110748,0.3618111312389374
51010,17,-0.4123001992702484,0.2976955771446228
51010,18,-0.01380254328250885,0.27555298805236816
51010,19,-0.21971631050109863,0.12351247668266296
51010,20,-0.1477663815021515,0.135798379778862
51010,21,-1.216831548183643e-28,3.5136831041598325e-21
51010,22,0.29537060856819153,0.1083097830414772
51010,23,-0.4332207143306732,0.5221465826034546
51010,24,0.3639736771583557,0.10810021311044693
51010,25,0.00958770141005516,0.2688949704170227
51010,26,0.19706392288208008,0.1363140344619751
51010,27,0.13165535032749176,0.20082242786884308
51010,28,0.1809391975402832,0.1473608762025833
