generation,candidate,composite_score,ca3_inputs_per_unit,k_ca3,beta_ca3,beta_ca1,alpha
33,6,0.7004282245591834,24.0,5.0,266.43338260650637,7.35904150009155,0.0741549415588379
33,7,0.6898026925325395,19.0,4.0,244.64067039489746,6.007551479339597,0.079046380341053
34,0,0.6918916194968753,17.0,4.0,294.0416389465332,5.26778869628906,0.06527962517738342
34,1,0.6902465802872623,23.0,2.0,262.2899919509888,12.33826808929443,0.07894303184747696
34,2,0.6861126206318536,19.0,3.0,243.29203424453735,7.242771911621091,0.10258700978755951
34,3,0.6948716331190532,13.0,2.0,254.54932270050048,9.895130920410153,0.051272426366806026
34,4,0.6992491649919086,19.0,5.0,266.7711835861206,5.0,0.04309559297561645
34,5,0.6580632415524236,24.0,1.0,244.85360918045043,6.606389808654782,0.06615947616100311
34,6,0.6831104506165891,20.0,2.0,266.3667922973633,10.589694309234616,0.05339271557331085
34,7,0.6874712749984528,25.0,6.0,280.80023822784426,7.389416027069089,0.06125409436225891
35,0,0.6979632065914295,10.0,3.0,276.1078458786011,5.0,0.05076506268978118
35,1,0.6845540970784647,16.0,3.0,273.4722214698792,6.434239673614499,0.04410815966129303
35,2,0.6929450152096924,14.0,4.0,259.2858320236206,6.4159958839416475,0.04065697622299194
35,3,0.6918711532486809,12.0,3.0,239.29964838027954,5.0,0.05785805118083954
35,4,0.6798594270149866,16.0,2.0,272.463968372345,7.696151065826413,0.0814170232117176
35,5,0.7027598051892386,13.0,3.0,263.6256533622742,8.356727886199948,0.04541110229492187
35,6,0.6838031917589683,16.0,3.0,213.69624314308166,5.0,0.0524741632938385
35,7,0.666559979474103,15.0,1.0,224.90240511894226,12.423545646667478,0.0920145862257341
36,0,0.6817222174450204,8.0,2.0,276.0783058166504,8.496677207946775,0.07718072515726089
36,1,0.6970723516632008,13.0,3.0,256.9016986846924,5.0,0.08589219284057617
36,2,0.6810884273714489,8.0,3.0,266.6478663444519,5.78907661437988,0.015562514781951892
36,3,0.703262846801016,15.0,6.0,269.4281011581421,5.0,0.011261389970779412
36,4,0.703962069330392,2.0,3.0,268.5442882537842,5.0,0.03244368863105773
36,5,0.6946307844144327,20.0,5.0,288.69563875198367,8.168739604949948,0.05063730609416961
36,6,0.6949537640589254,15.0,6.0,260.13856706619265,9.568430709838864,0.04785779547691345
36,7,0.7039620058624833,2.0,3.0,265.44915494918826,5.0,0.031533030986785886
37,0,0.7083062877919938,2.0,4.0,267.81984148025515,5.0,0.005
37,1,0.6967592997904176,15.0,4.0,241.71915111541747,5.0,0.052835731029510495
37,2,0.6685592169894111,9.0,1.0,187.9226624727249,10.204490947723386,0.09104944580048323
37,3,0.6943462876037314,1.0,1.0,236.073473072052,15.981401729583737,0.0473181767463684
37,4,0.721612483461698,1.0,1.0,271.9969922065735,6.222733783721921,0.02778909039497375
37,5,0.718092722605776,1.0,3.0,280.2827292442322,7.186085510253903,0.006760553836822503
37,6,0.6952866925575115,7.0,3.0,242.40973052978515,5.0,0.06000537407398224
37,7,0.7061675630013147,1.0,5.0,300.0,5.0,0.005
38,0,0.704227610649886,1.0,1.0,214.1097074508667,9.934434223175046,0.031863169193267815
38,1,0.6948639852029306,21.0,3.0,209.90028080940246,14.576186466217038,0.10911651384830474
38,2,0.6883644070227941,7.0,1.0,261.29391250610354,16.810330677032468,0.057359145402908325
38,3,0.7059254949401925,1.0,5.0,228.135343170166,5.0,0.005
38,4,0.6733759765713302,26.0,2.0,286.0148602485657,7.722651290893552,0.06738339793682098
38,5,0.6847397337357203,11.0,2.0,300.0,11.998931694030759,0.005
38,6,0.6812826791516056,18.0,1.0,255.0125723838806,18.22543315887451,0.07679732125997543
38,7,0.697579623637376,1.0,4.0,292.78786716461184,11.635045337676999,0.043379466056823725
39,0,0.6946086181093145,4.0,1.0,277.2566038131714,26.24093346595764,0.046589676856994625
39,1,0.6938448488270795,11.0,2.0,237.2893434524536,22.668064165115354,0.049824012637138364
39,2,0.6456638750102784,11.0,1.0,296.81153831481936,6.55664138793945,0.057257334709167475
39,3,0.6827057461606132,21.0,1.0,199.27194175720214,23.280565071105954,0.07663265150785446
