root_seed,condition,from_lap,to_lap,cue_changed,tuning_similarity
51006,swap,18,19,False,0.865156888961792
51006,swap,19,20,False,0.8582815527915955
51006,swap,20,21,True,0.44375690817832947
51006,swap,21,22,False,0.8160792589187622
51006,swap,22,23,False,0.8392132520675659
51006,swap,23,24,False,0.8517469763755798
51006,swap,24,25,False,0.844856858253479
51006,swap,25,26,False,0.8288476467132568
51006,swap,26,27,False,0.842211127281189
51006,swap,27,28,False,0.8450496196746826
51006,swap,28,29,False,0.8631272315979004
51006,swap,29,30,False,0.8661136627197266
51006,swap,30,31,True,0.42158931493759155
51006,swap,31,32,False,0.7950296998023987
51006,swap,32,33,False,0.841626763343811
51006,swap,33,34,False,0.815146267414093
51006,swap,34,35,False,0.8361214995384216
51006,swap,35,36,False,0.8371756076812744
51006,swap,36,37,False,0.8735425472259521
51006,swap,37,38,False,0.8698518872261047
51006,swap,38,39,False,0.8951490521430969
51006,swap,39,40,False,0.858763575553894
51006,no_swap,1,2,False,0.7733229994773865
51006,no_swap,2,3,False,0.8408905863761902
51006,no_swap,3,4,False,0.819929838180542
51006,no_swap,4,5,False,0.8130067586898804
51006,no_swap,5,6,False,0.8650335669517517
51006,no_swap,6,7,False,0.838797390460968
51006,no_swap,7,8,False,0.849123477935791
51006,no_swap,8,9,False,0.8485020399093628
51006,no_swap,9,10,False,0.8588231801986694
51006,no_swap,10,11,False,0.8663814663887024
51006,no_swap,11,12,False,0.8411511182785034
51006,no_swap,12,13,False,0.8255329728126526
51006,no_swap,13,14,False,0.8555426001548767
51006,no_swap,14,15,False,0.8380066156387329
51006,no_swap,15,16,False,0.8481824994087219
51006,no_swap,16,17,False,0.8675127625465393
51006,no_swap,17,18,False,0.8166553974151611
51006,no_swap,18,19,False,0.8428233861923218
51006,no_swap,19,20,False,0.8605204820632935
51006,no_swap,20,21,False,0.8537170886993408
51006,no_swap,21,22,False,0.8193696737289429
51006,no_swap,22,23,False,0.8592014908790588
51006,no_swap,23,24,False,0.8499072790145874
51006,no_swap,24,25,False,0.8586482405662537
51006,no_swap,25,26,False,0.8475586175918579
51006,no_swap,26,27,False,0.8444865345954895
51006,no_swap,27,28,False,0.8459649085998535
51006,no_swap,28,29,False,0.8601281046867371
51006,no_swap,29,30,False,0.8645427823066711
51006,no_swap,30,31,False,0.8366066217422485
51006,no_swap,31,32,False,0.8215275406837463
51006,no_swap,32,33,False,0.8597447872161865
51006,no_swap,33,34,False,0.8318583965301514
51006,no_swap,34,35,False,0.8688828349113464
51006,no_swap,35,36,False,0.8501829504966736
51006,no_swap,36,37,False,0.8415933847427368
51006,no_swap,37,38,False,0.8398004174232483
51006,no_swap,38,39,False,0.853635847568512
51006,no_swap,39,40,False,0.8771395683288574
51007,swap,1,2,False,0.7154372334480286
51007,swap,2,3,False,0.8106667995452881
