rule,seed,capacity,plasticity_label,ae_validation_mse,clean_pair_accuracy,degraded_pair_accuracy,collision_rate,recruitment_fraction,fraction_spatial,fraction_cue-general,fraction_cue-specific,fraction_mixed,fraction_neutral
err2,53005,60,Error-driven,1.9144694718420396e-09,0.6,0.15416666666666667,0.0,0.98,0.16,0.0,0.0,0.84,0.0
err2,53005,61,Error-driven,1.9144694718420396e-09,0.819672131147541,0.27049180327868855,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,62,Error-driven,1.9144694718420396e-09,0.7580645161290323,0.20967741935483872,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,63,Error-driven,1.9144694718420396e-09,0.6507936507936508,0.23412698412698413,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,64,Error-driven,1.9144694718420396e-09,0.828125,0.28125,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,65,Error-driven,1.9144694718420396e-09,0.6615384615384615,0.1346153846153846,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,66,Error-driven,1.9144694718420396e-09,0.9090909090909091,0.20454545454545456,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,67,Error-driven,1.9144694718420396e-09,0.582089552238806,0.13805970149253732,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,68,Error-driven,1.9144694718420396e-09,0.7794117647058824,0.1875,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,69,Error-driven,1.9144694718420396e-09,0.6086956521739131,0.11594202898550725,0.0,0.98,0.16,0.0,0.0,0.84,0.0
err2,53005,70,Error-driven,1.9144694718420396e-09,0.6857142857142857,0.11785714285714285,0.0,0.98,0.16,0.0,0.0,0.84,0.0
err2,53005,71,Error-driven,1.9144694718420396e-09,0.647887323943662,0.1267605633802817,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,72,Error-driven,1.9144694718420396e-09,0.7777777777777778,0.22916666666666666,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,73,Error-driven,1.9144694718420396e-09,0.8767123287671232,0.273972602739726,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,74,Error-driven,1.9144694718420396e-09,0.8783783783783784,0.30405405405405406,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,75,Error-driven,1.9144694718420396e-09,0.8933333333333333,0.32,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,76,Error-driven,1.9144694718420396e-09,0.881578947368421,0.3059210526315789,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,77,Error-driven,1.9144694718420396e-09,0.8961038961038961,0.29545454545454547,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,78,Error-driven,1.9144694718420396e-09,0.8589743589743589,0.26282051282051283,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,79,Error-driven,1.9144694718420396e-09,0.7848101265822784,0.25,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,80,Error-driven,1.9144694718420396e-09,0.8375,0.265625,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,81,Error-driven,1.9144694718420396e-09,0.8765432098765432,0.2777777777777778,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,82,Error-driven,1.9144694718420396e-09,0.8658536585365854,0.28353658536585363,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,83,Error-driven,1.9144694718420396e-09,0.8554216867469879,0.28012048192771083,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,84,Error-driven,1.9144694718420396e-09,0.7619047619047619,0.23511904761904762,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,85,Error-driven,1.9144694718420396e-09,0.8352941176470589,0.25588235294117645,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,86,Error-driven,1.9144694718420396e-09,0.8604651162790697,0.2616279069767442,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,87,Error-driven,1.9144694718420396e-09,0.8045977011494253,0.2557471264367816,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,88,Error-driven,1.9144694718420396e-09,0.875,0.2784090909090909,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,89,Error-driven,1.9144694718420396e-09,0.8539325842696629,0.26685393258426965,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53005,90,Error-driven,1.9144694718420396e-09,0.8444444444444444,0.2388888888888889,0.0,0.98,0.14,0.0,0.0,0.86,0.0
err2,53006,1,Error-driven,4.943428777437475e-08,1.0,1.0,0.0,0.14,0.76,0.02,0.0,0.22,0.0
err2,53006,2,Error-driven,4.943428777437475e-08,1.0,0.5,0.0,0.24,0.82,0.0,0.0,0.18,0.0
err2,53006,3,Error-driven,4.943428777437475e-08,1.0,0.25,0.0,0.34,0.58,0.0,0.0,0.42,0.0
err2,53006,4,Error-driven,4.943428777437475e-08,1.0,0.25,0.0,0.36,0.36,0.0,0.0,0.64,0.0
err2,53006,5,Error-driven,4.943428777437475e-08,0.8,0.15,0.0,0.4,0.32,0.0,0.0,0.68,0.0
err2,53006,6,Error-driven,4.943428777437475e-08,0.6666666666666666,0.125,0.0,0.48,0.26,0.0,0.0,0.74,0.0
err2,53006,7,Error-driven,4.943428777437475e-08,0.5714285714285714,0.21428571428571427,0.0,0.5,0.24,0.0,0.0,0.76,0.0
err2,53006,8,Error-driven,4.943428777437475e-08,0.625,0.1875,0.0,0.54,0.18,0.0,0.0,0.82,0.0
err2,53006,9,Error-driven,4.943428777437475e-08,0.6666666666666666,0.19444444444444445,0.0,0.56,0.2,0.0,0.0,0.8,0.0
err2,53006,10,Error-driven,4.943428777437475e-08,0.5,0.2,0.0,0.6,0.14,0.0,0.0,0.86,0.0
err2,53006,11,Error-driven,4.943428777437475e-08,0.7272727272727273,0.20454545454545456,0.0,0.6,0.12,0.0,0.0,0.88,0.0
err2,53006,12,Error-driven,4.943428777437475e-08,0.75,0.20833333333333334,0.0,0.64,0.14,0.0,0.0,0.86,0.0
err2,53006,13,Error-driven,4.943428777437475e-08,0.6153846153846154,0.23076923076923078,0.0,0.64,0.1,0.0,0.0,0.9,0.0
err2,53006,14,Error-driven,4.943428777437475e-08,0.5714285714285714,0.25,0.0,0.64,0.1,0.0,0.0,0.9,0.0
err2,53006,15,Error-driven,4.943428777437475e-08,0.6666666666666666,0.25,0.0,0.66,0.1,0.0,0.0,0.9,0.0
err2,53006,16,Error-driven,4.943428777437475e-08,0.625,0.25,0.0,0.68,0.1,0.0,0.0,0.9,0.0
err2,53006,17,Error-driven,4.943428777437475e-08,0.47058823529411764,0.22058823529411764,0.0,0.7,0.12,0.0,0.0,0.88,0.0
err2,53006,18,Error-driven,4.943428777437475e-08,0.6666666666666666,0.2361111111111111,0.0,0.72,0.12,0.0,0.0,0.88,0.0
err2,53006,19,Error-driven,4.943428777437475e-08,0.5789473684210527,0.27631578947368424,0.0,0.72,0.12,0.0,0.0,0.88,0.0
err2,53006,20,Error-driven,4.943428777437475e-08,0.75,0.3375,0.0,0.74,0.12,0.0,0.0,0.88,0.0
err2,53006,21,Error-driven,4.943428777437475e-08,0.47619047619047616,0.16666666666666666,0.0,0.74,0.14,0.0,0.0,0.86,0.0
err2,53006,22,Error-driven,4.943428777437475e-08,0.36363636363636365,0.19318181818181818,0.0,0.74,0.12,0.0,0.0,0.88,0.0
err2,53006,23,Error-driven,4.943428777437475e-08,0.43478260869565216,0.20652173913043478,0.0,0.74,0.12,0.0,0.0,0.88,0.0
err2,53006,24,Error-driven,4.943428777437475e-08,0.4166666666666667,0.15625,0.0,0.74,0.12,0.0,0.0,0.88,0.0
err2,53006,25,Error-driven,4.943428777437475e-08,0.44,0.19,0.0,0.74,0.14,0.0,0.0,0.86,0.0
err2,53006,26,Error-driven,4.943428777437475e-08,0.34615384615384615,0.16346153846153846,0.0,0.74,0.14,0.0,0.0,0.86,0.0
err2,53006,27,Error-driven,4.943428777437475e-08,0.3333333333333333,0.1388888888888889,0.0,0.74,0.1,0.0,0.0,0.9,0.0
err2,53006,28,Error-driven,4.943428777437475e-08,0.35714285714285715,0.13392857142857142,0.0,0.74,0.12,0.0,0.0,0.88,0.0
err2,53006,29,Error-driven,4.943428777437475e-08,0.3448275862068966,0.12931034482758622,0.0,0.76,0.12,0.0,0.0,0.88,0.0
err2,53006,30,Error-driven,4.943428777437475e-08,0.3333333333333333,0.14166666666666666,0.0,0.76,0.1,0.0,0.0,0.9,0.0
err2,53006,31,Error-driven,4.943428777437475e-08,0.3870967741935484,0.14516129032258066,0.0,0.76,0.1,0.0,0.0,0.9,0.0
err2,53006,32,Error-driven,4.943428777437475e-08,0.34375,0.1484375,0.0,0.76,0.1,0.0,0.0,0.9,0.0
err2,53006,33,Error-driven,4.943428777437475e-08,0.45454545454545453,0.14393939393939395,0.0,0.76,0.12,0.0,0.0,0.88,0.0
err2,53006,34,Error-driven,4.943428777437475e-08,0.4411764705882353,0.15441176470588236,0.0,0.76,0.08,0.0,0.0,0.92,0.0
err2,53006,35,Error-driven,4.943428777437475e-08,0.5428571428571428,0.15,0.0,0.76,0.1,0.0,0.0,0.9,0.0
err2,53006,36,Error-driven,4.943428777437475e-08,0.4166666666666667,0.1388888888888889,0.0,0.76,0.1,0.0,0.0,0.9,0.0
err2,53006,37,Error-driven,4.943428777437475e-08,0.40540540540540543,0.14189189189189189,0.0,0.76,0.08,0.0,0.0,0.92,0.0
err2,53006,38,Error-driven,4.943428777437475e-08,0.47368421052631576,0.1118421052631579,0.0,0.78,0.12,0.0,0.0,0.88,0.0
err2,53006,39,Error-driven,4.943428777437475e-08,0.41025641025641024,0.11538461538461539,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53006,40,Error-driven,4.943428777437475e-08,0.4,0.13125,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53006,41,Error-driven,4.943428777437475e-08,0.34146341463414637,0.11585365853658537,0.0,0.8,0.1,0.0,0.0,0.9,0.0
err2,53006,42,Error-driven,4.943428777437475e-08,0.4523809523809524,0.14285714285714285,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53006,43,Error-driven,4.943428777437475e-08,0.4186046511627907,0.12209302325581395,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53006,44,Error-driven,4.943428777437475e-08,0.45454545454545453,0.14772727272727273,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53006,45,Error-driven,4.943428777437475e-08,0.4666666666666667,0.12222222222222222,0.0,0.8,0.08,0.0,0.0,0.92,0.0
err2,53006,46,Error-driven,4.943428777437475e-08,0.4782608695652174,0.14130434782608695,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53006,47,Error-driven,4.943428777437475e-08,0.3829787234042553,0.14893617021276595,0.0,0.8,0.1,0.0,0.0,0.9,0.0
err2,53006,48,Error-driven,4.943428777437475e-08,0.4375,0.15625,0.0,0.8,0.1,0.0,0.0,0.9,0.0
err2,53006,49,Error-driven,4.943428777437475e-08,0.42857142857142855,0.1377551020408163,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53006,50,Error-driven,4.943428777437475e-08,0.32,0.12,0.0,0.8,0.1,0.0,0.0,0.9,0.0
err2,53006,51,Error-driven,4.943428777437475e-08,0.45098039215686275,0.16666666666666666,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53006,52,Error-driven,4.943428777437475e-08,0.5,0.1875,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53006,53,Error-driven,4.943428777437475e-08,0.39622641509433965,0.1320754716981132,0.0,0.84,0.1,0.0,0.0,0.9,0.0
err2,53006,54,Error-driven,4.943428777437475e-08,0.4074074074074074,0.13425925925925927,0.0,0.84,0.1,0.0,0.0,0.9,0.0
err2,53006,55,Error-driven,4.943428777437475e-08,0.5272727272727272,0.1590909090909091,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53006,56,Error-driven,4.943428777437475e-08,0.32142857142857145,0.11607142857142858,0.0,0.84,0.1,0.0,0.0,0.9,0.0
err2,53006,57,Error-driven,4.943428777437475e-08,0.40350877192982454,0.14473684210526316,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53006,58,Error-driven,4.943428777437475e-08,0.43103448275862066,0.15086206896551724,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53006,59,Error-driven,4.943428777437475e-08,0.5423728813559322,0.18220338983050846,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53006,60,Error-driven,4.943428777437475e-08,0.48333333333333334,0.15,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53006,61,Error-driven,4.943428777437475e-08,0.5573770491803278,0.1721311475409836,0.0,0.84,0.1,0.0,0.0,0.9,0.0
err2,53006,62,Error-driven,4.943428777437475e-08,0.5161290322580645,0.18548387096774194,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53006,63,Error-driven,4.943428777437475e-08,0.4444444444444444,0.14682539682539683,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53006,64,Error-driven,4.943428777437475e-08,0.4375,0.13671875,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53006,65,Error-driven,4.943428777437475e-08,0.6615384615384615,0.23846153846153847,0.0,0.84,0.1,0.0,0.0,0.9,0.0
err2,53006,66,Error-driven,4.943428777437475e-08,0.8939393939393939,0.2689393939393939,0.0,0.84,0.1,0.0,0.0,0.9,0.0
err2,53006,67,Error-driven,4.943428777437475e-08,0.7761194029850746,0.1791044776119403,0.0,0.84,0.1,0.0,0.0,0.9,0.0
err2,53006,68,Error-driven,4.943428777437475e-08,0.7205882352941176,0.25,0.0,0.84,0.1,0.0,0.0,0.9,0.0
err2,53006,69,Error-driven,4.943428777437475e-08,0.782608695652174,0.2717391304347826,0.0,0.84,0.1,0.0,0.0,0.9,0.0
err2,53006,70,Error-driven,4.943428777437475e-08,0.7428571428571429,0.24285714285714285,0.0,0.84,0.08,0.0,0.0,0.92,0.0
err2,53006,71,Error-driven,4.943428777437475e-08,0.6901408450704225,0.21830985915492956,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53006,72,Error-driven,4.943428777437475e-08,0.6944444444444444,0.22569444444444445,0.0,0.84,0.1,0.0,0.0,0.9,0.0
err2,53006,73,Error-driven,4.943428777437475e-08,0.684931506849315,0.22945205479452055,0.0,0.84,0.08,0.0,0.0,0.92,0.0
err2,53006,74,Error-driven,4.943428777437475e-08,0.6486486486486487,0.25,0.0,0.84,0.08,0.0,0.0,0.92,0.0
err2,53006,75,Error-driven,4.943428777437475e-08,0.52,0.15666666666666668,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53006,76,Error-driven,4.943428777437475e-08,0.6578947368421053,0.24013157894736842,0.0,0.84,0.1,0.0,0.0,0.9,0.0
err2,53006,77,Error-driven,4.943428777437475e-08,0.7792207792207793,0.32142857142857145,0.0,0.84,0.08,0.0,0.0,0.92,0.0
err2,53006,78,Error-driven,4.943428777437475e-08,0.8333333333333334,0.3108974358974359,0.0,0.84,0.08,0.0,0.0,0.92,0.0
err2,53006,79,Error-driven,4.943428777437475e-08,0.7088607594936709,0.2848101265822785,0.0,0.84,0.08,0.0,0.0,0.92,0.0
err2,53006,80,Error-driven,4.943428777437475e-08,0.6625,0.2375,0.0,0.84,0.08,0.0,0.0,0.92,0.0
err2,53006,81,Error-driven,4.943428777437475e-08,0.7283950617283951,0.2839506172839506,0.0,0.84,0.08,0.0,0.0,0.92,0.0
err2,53006,82,Error-driven,4.943428777437475e-08,0.7073170731707317,0.2652439024390244,0.0,0.86,0.1,0.0,0.0,0.9,0.0
err2,53006,83,Error-driven,4.943428777437475e-08,0.6506024096385542,0.2319277108433735,0.0,0.86,0.06,0.0,0.0,0.94,0.0
err2,53006,84,Error-driven,4.943428777437475e-08,0.8571428571428571,0.33630952380952384,0.0,0.86,0.08,0.0,0.0,0.92,0.0
err2,53006,85,Error-driven,4.943428777437475e-08,0.7294117647058823,0.3029411764705882,0.0,0.86,0.08,0.0,0.0,0.92,0.0
err2,53006,86,Error-driven,4.943428777437475e-08,0.813953488372093,0.30523255813953487,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53006,87,Error-driven,4.943428777437475e-08,0.6896551724137931,0.1896551724137931,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53006,88,Error-driven,4.943428777437475e-08,0.6704545454545454,0.23011363636363635,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53006,89,Error-driven,4.943428777437475e-08,0.7415730337078652,0.24719101123595505,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53006,90,Error-driven,4.943428777437475e-08,0.6777777777777778,0.21944444444444444,0.0,0.88,0.12,0.0,0.0,0.88,0.0
err2,53007,1,Error-driven,1.523302017858441e-08,1.0,0.75,0.0,0.16,0.86,0.0,0.0,0.14,0.0
err2,53007,2,Error-driven,1.523302017858441e-08,1.0,0.75,0.0,0.28,0.82,0.0,0.0,0.18,0.0
err2,53007,3,Error-driven,1.523302017858441e-08,1.0,0.3333333333333333,0.0,0.36,0.6,0.0,0.0,0.4,0.0
err2,53007,4,Error-driven,1.523302017858441e-08,0.75,0.4375,0.0,0.44,0.44,0.0,0.02,0.54,0.0
err2,53007,5,Error-driven,1.523302017858441e-08,0.6,0.2,0.0,0.5,0.34,0.0,0.0,0.66,0.0
err2,53007,6,Error-driven,1.523302017858441e-08,0.5,0.16666666666666666,0.0,0.5,0.28,0.0,0.0,0.72,0.0
err2,53007,7,Error-driven,1.523302017858441e-08,0.7142857142857143,0.10714285714285714,0.0,0.54,0.22,0.0,0.0,0.78,0.0
err2,53007,8,Error-driven,1.523302017858441e-08,0.75,0.28125,0.0,0.58,0.18,0.0,0.0,0.82,0.0
err2,53007,9,Error-driven,1.523302017858441e-08,0.7777777777777778,0.2777777777777778,0.0,0.6,0.18,0.0,0.0,0.82,0.0
err2,53007,10,Error-driven,1.523302017858441e-08,0.6,0.125,0.0,0.6,0.16,0.0,0.0,0.84,0.0
err2,53007,11,Error-driven,1.523302017858441e-08,0.7272727272727273,0.13636363636363635,0.0,0.64,0.14,0.0,0.0,0.86,0.0
err2,53007,12,Error-driven,1.523302017858441e-08,0.8333333333333334,0.3958333333333333,0.0,0.64,0.2,0.0,0.0,0.8,0.0
err2,53007,13,Error-driven,1.523302017858441e-08,0.38461538461538464,0.09615384615384616,0.0,0.66,0.16,0.0,0.0,0.84,0.0
err2,53007,14,Error-driven,1.523302017858441e-08,0.8571428571428571,0.30357142857142855,0.0,0.66,0.18,0.0,0.0,0.82,0.0
err2,53007,15,Error-driven,1.523302017858441e-08,0.4,0.11666666666666667,0.0,0.66,0.12,0.0,0.0,0.88,0.0
err2,53007,16,Error-driven,1.523302017858441e-08,0.6875,0.1875,0.0,0.68,0.1,0.0,0.0,0.9,0.0
err2,53007,17,Error-driven,1.523302017858441e-08,0.5882352941176471,0.19117647058823528,0.0,0.7,0.12,0.0,0.0,0.88,0.0
err2,53007,18,Error-driven,1.523302017858441e-08,0.5,0.20833333333333334,0.0,0.7,0.1,0.0,0.0,0.9,0.0
err2,53007,19,Error-driven,1.523302017858441e-08,0.631578947368421,0.17105263157894737,0.0,0.7,0.1,0.0,0.0,0.9,0.0
err2,53007,20,Error-driven,1.523302017858441e-08,0.5,0.125,0.0,0.7,0.12,0.0,0.0,0.88,0.0
err2,53007,21,Error-driven,1.523302017858441e-08,0.5238095238095238,0.11904761904761904,0.0,0.7,0.12,0.0,0.0,0.88,0.0
err2,53007,22,Error-driven,1.523302017858441e-08,0.6818181818181818,0.2159090909090909,0.0,0.7,0.12,0.0,0.0,0.88,0.0
err2,53007,23,Error-driven,1.523302017858441e-08,0.5217391304347826,0.1956521739130435,0.0,0.7,0.12,0.0,0.0,0.88,0.0
err2,53007,24,Error-driven,1.523302017858441e-08,0.375,0.125,0.0,0.7,0.12,0.0,0.0,0.88,0.0
err2,53007,25,Error-driven,1.523302017858441e-08,0.64,0.19,0.0,0.72,0.12,0.0,0.0,0.88,0.0
err2,53007,26,Error-driven,1.523302017858441e-08,0.5769230769230769,0.19230769230769232,0.0,0.74,0.1,0.0,0.0,0.9,0.0
err2,53007,27,Error-driven,1.523302017858441e-08,0.7037037037037037,0.24074074074074073,0.0,0.74,0.16,0.0,0.0,0.84,0.0
err2,53007,28,Error-driven,1.523302017858441e-08,0.5,0.19642857142857142,0.0,0.76,0.1,0.0,0.0,0.9,0.0
err2,53007,29,Error-driven,1.523302017858441e-08,0.5517241379310345,0.14655172413793102,0.0,0.76,0.12,0.0,0.0,0.88,0.0
err2,53007,30,Error-driven,1.523302017858441e-08,0.5666666666666667,0.15,0.0,0.76,0.12,0.0,0.0,0.88,0.0
err2,53007,31,Error-driven,1.523302017858441e-08,0.6129032258064516,0.1693548387096774,0.0,0.76,0.16,0.0,0.0,0.84,0.0
err2,53007,32,Error-driven,1.523302017858441e-08,0.71875,0.2734375,0.0,0.76,0.1,0.0,0.0,0.9,0.0
err2,53007,33,Error-driven,1.523302017858441e-08,0.7272727272727273,0.1893939393939394,0.0,0.76,0.16,0.0,0.0,0.84,0.0
err2,53007,34,Error-driven,1.523302017858441e-08,0.47058823529411764,0.1323529411764706,0.0,0.76,0.18,0.0,0.0,0.82,0.0
err2,53007,35,Error-driven,1.523302017858441e-08,0.5142857142857142,0.17857142857142858,0.0,0.76,0.14,0.0,0.0,0.86,0.0
err2,53007,36,Error-driven,1.523302017858441e-08,0.5277777777777778,0.2013888888888889,0.0,0.76,0.14,0.0,0.0,0.86,0.0
err2,53007,37,Error-driven,1.523302017858441e-08,0.6216216216216216,0.22297297297297297,0.0,0.76,0.12,0.0,0.0,0.88,0.0
err2,53007,38,Error-driven,1.523302017858441e-08,0.6052631578947368,0.2236842105263158,0.0,0.76,0.12,0.0,0.0,0.88,0.0
err2,53007,39,Error-driven,1.523302017858441e-08,0.6153846153846154,0.22435897435897437,0.0,0.78,0.14,0.0,0.0,0.86,0.0
err2,53007,40,Error-driven,1.523302017858441e-08,0.575,0.2125,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53007,41,Error-driven,1.523302017858441e-08,0.5609756097560976,0.2073170731707317,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53007,42,Error-driven,1.523302017858441e-08,0.5714285714285714,0.22023809523809523,0.0,0.8,0.14,0.0,0.0,0.86,0.0
err2,53007,43,Error-driven,1.523302017858441e-08,0.5813953488372093,0.19186046511627908,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53007,44,Error-driven,1.523302017858441e-08,0.5909090909090909,0.19886363636363635,0.0,0.8,0.14,0.0,0.0,0.86,0.0
err2,53007,45,Error-driven,1.523302017858441e-08,0.5777777777777777,0.20555555555555555,0.0,0.8,0.12,0.0,0.0,0.88,0.0
err2,53007,46,Error-driven,1.523302017858441e-08,0.5869565217391305,0.20108695652173914,0.0,0.8,0.14,0.0,0.0,0.86,0.0
err2,53007,47,Error-driven,1.523302017858441e-08,0.5957446808510638,0.20212765957446807,0.0,0.8,0.14,0.0,0.0,0.86,0.0
err2,53007,48,Error-driven,1.523302017858441e-08,0.6041666666666666,0.20833333333333334,0.0,0.8,0.14,0.0,0.0,0.86,0.0
err2,53007,49,Error-driven,1.523302017858441e-08,0.6122448979591837,0.20918367346938777,0.0,0.8,0.14,0.0,0.0,0.86,0.0
err2,53007,50,Error-driven,1.523302017858441e-08,0.6,0.205,0.0,0.8,0.14,0.0,0.0,0.86,0.0
err2,53007,51,Error-driven,1.523302017858441e-08,0.5882352941176471,0.19607843137254902,0.0,0.8,0.14,0.0,0.0,0.86,0.0
err2,53007,52,Error-driven,1.523302017858441e-08,0.5769230769230769,0.1875,0.0,0.82,0.14,0.0,0.0,0.86,0.0
err2,53007,53,Error-driven,1.523302017858441e-08,0.5660377358490566,0.20754716981132076,0.0,0.82,0.14,0.0,0.0,0.86,0.0
err2,53007,54,Error-driven,1.523302017858441e-08,0.5925925925925926,0.20833333333333334,0.0,0.82,0.14,0.0,0.0,0.86,0.0
err2,53007,55,Error-driven,1.523302017858441e-08,0.6,0.19090909090909092,0.0,0.82,0.12,0.0,0.0,0.88,0.0
err2,53007,56,Error-driven,1.523302017858441e-08,0.6071428571428571,0.19642857142857142,0.0,0.82,0.14,0.0,0.0,0.86,0.0
err2,53007,57,Error-driven,1.523302017858441e-08,0.6140350877192983,0.19298245614035087,0.0,0.82,0.14,0.0,0.0,0.86,0.0
err2,53007,58,Error-driven,1.523302017858441e-08,0.603448275862069,0.19827586206896552,0.0,0.82,0.14,0.0,0.0,0.86,0.0
err2,53007,59,Error-driven,1.523302017858441e-08,0.5932203389830508,0.18220338983050846,0.0,0.84,0.14,0.0,0.0,0.86,0.0
err2,53007,60,Error-driven,1.523302017858441e-08,0.6,0.2,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53007,61,Error-driven,1.523302017858441e-08,0.5901639344262295,0.20081967213114754,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53007,62,Error-driven,1.523302017858441e-08,0.6129032258064516,0.20967741935483872,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53007,63,Error-driven,1.523302017858441e-08,0.6190476190476191,0.20238095238095238,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53007,64,Error-driven,1.523302017858441e-08,0.5625,0.16015625,0.0,0.84,0.12,0.0,0.0,0.88,0.0
err2,53007,65,Error-driven,1.523302017858441e-08,0.5230769230769231,0.16538461538461538,0.0,0.86,0.16,0.0,0.0,0.84,0.0
err2,53007,66,Error-driven,1.523302017858441e-08,0.5151515151515151,0.1590909090909091,0.0,0.86,0.16,0.0,0.0,0.84,0.0
err2,53007,67,Error-driven,1.523302017858441e-08,0.5074626865671642,0.15671641791044777,0.0,0.86,0.16,0.0,0.0,0.84,0.0
err2,53007,68,Error-driven,1.523302017858441e-08,0.5147058823529411,0.15808823529411764,0.0,0.86,0.16,0.0,0.0,0.84,0.0
err2,53007,69,Error-driven,1.523302017858441e-08,0.782608695652174,0.2608695652173913,0.0,0.86,0.1,0.0,0.0,0.9,0.0
err2,53007,70,Error-driven,1.523302017858441e-08,0.7857142857142857,0.2785714285714286,0.0,0.86,0.1,0.0,0.0,0.9,0.0
err2,53007,71,Error-driven,1.523302017858441e-08,0.7887323943661971,0.2640845070422535,0.0,0.86,0.1,0.0,0.0,0.9,0.0
err2,53007,72,Error-driven,1.523302017858441e-08,0.7777777777777778,0.2638888888888889,0.0,0.86,0.1,0.0,0.0,0.9,0.0
err2,53007,73,Error-driven,1.523302017858441e-08,0.8356164383561644,0.2910958904109589,0.0,0.86,0.1,0.0,0.0,0.9,0.0
err2,53007,74,Error-driven,1.523302017858441e-08,0.7972972972972973,0.27702702702702703,0.0,0.86,0.1,0.0,0.0,0.9,0.0
err2,53007,75,Error-driven,1.523302017858441e-08,0.7733333333333333,0.2733333333333333,0.0,0.86,0.1,0.0,0.0,0.9,0.0
err2,53007,76,Error-driven,1.523302017858441e-08,0.7631578947368421,0.26644736842105265,0.0,0.86,0.1,0.0,0.0,0.9,0.0
err2,53007,77,Error-driven,1.523302017858441e-08,0.7792207792207793,0.275974025974026,0.0,0.86,0.1,0.0,0.0,0.9,0.0
err2,53007,78,Error-driven,1.523302017858441e-08,0.782051282051282,0.27884615384615385,0.0,0.86,0.1,0.0,0.0,0.9,0.0
err2,53007,79,Error-driven,1.523302017858441e-08,0.7974683544303798,0.25949367088607594,0.0,0.86,0.1,0.0,0.0,0.9,0.0
err2,53007,80,Error-driven,1.523302017858441e-08,0.7875,0.26875,0.0,0.86,0.1,0.0,0.0,0.9,0.0
