rule,seed,capacity,unit,category,total_variance,spatial,cue-general,cue-specific,interaction
base,53010,79,46,mixed,0.021063354,0.003937812,0.0019545262,0.01226613,0.014614231
base,53010,79,47,spatial,0.12128283,0.09598098,0.00033308732,0.0048146853,0.023994872
base,53010,79,48,spatial,0.06027164,0.042638537,2.940844e-06,0.0018151326,0.016785556
base,53010,79,49,mixed,0.018024875,0.006768661,0.0011109391,0.009172479,0.010378993
base,53010,80,0,spatial,0.04187346,0.029208804,0.0007299257,0.0023004008,0.011957272
base,53010,80,1,spatial,0.104551956,0.08327364,3.239394e-05,0.011578083,0.01982371
base,53010,80,2,spatial,0.06635569,0.04949255,1.0978763e-07,0.0036215377,0.016045377
base,53010,80,3,mixed,0.052267335,0.031331792,3.9551258e-05,0.00440384,0.019646952
base,53010,80,4,mixed,0.01158594,0.0012293356,0.0027888378,0.011549456,0.008741461
base,53010,80,5,mixed,0.014817035,0.0055500795,0.0007022937,0.0008024607,0.009010504
base,53010,80,6,spatial,0.08639925,0.059737362,0.00023933513,0.020674177,0.02399314
base,53010,80,7,spatial,0.12948193,0.10591252,0.0019172197,0.009356961,0.022025196
base,53010,80,8,mixed,0.013044905,0.0057416297,0.00076248037,0.0040931692,0.0070565715
base,53010,80,9,mixed,0.085185386,0.027704773,0.010853344,0.024899637,0.048405252
base,53010,80,10,spatial,0.058260784,0.040763095,0.00079849304,0.003223482,0.015528024
base,53010,80,11,spatial,0.14486286,0.11952264,0.00025880928,0.0041311374,0.024081212
base,53010,80,12,mixed,0.011471685,0.004073435,0.00066309894,0.0010725643,0.00706984
base,53010,80,13,mixed,0.01352332,0.004209648,0.0018056415,0.005013594,0.008754235
base,53010,80,14,spatial,0.10225233,0.07606751,1.43640045e-05,0.0040402687,0.024479736
base,53010,80,15,spatial,0.15995139,0.13217883,0.00047485158,0.0030817077,0.026127048
base,53010,80,16,spatial,0.0752065,0.06029522,0.0021551235,0.0019856698,0.014176079
base,53010,80,17,mixed,0.009757699,0.0032716158,0.000502314,0.0007272704,0.0062277513
base,53010,80,18,mixed,0.021709526,0.011693713,0.00047495842,0.0018218141,0.00953798
base,53010,80,19,mixed,0.05598443,0.029096825,0.00017068924,0.020889103,0.023277182
base,53010,80,20,spatial,0.11234276,0.08784573,0.009012704,0.0050729066,0.023044303
base,53010,80,21,spatial,0.048234962,0.034354467,0.00040399208,0.0035415546,0.013120867
base,53010,80,22,mixed,0.012512618,0.00410303,0.00034958788,0.00585487,0.0076541845
base,53010,80,23,mixed,0.008441266,0.0018040172,0.0013506709,0.004435716,0.0057502785
base,53010,80,24,mixed,0.007108245,0.0020220522,0.00012611385,0.00040015005,0.004961763
base,53010,80,25,spatial,0.092573404,0.074630246,0.0006073604,0.0015626972,0.016798992
base,53010,80,26,mixed,0.0022983388,0.0003663836,0.00045335462,0.0004896462,0.0018589132
base,53010,80,27,mixed,0.036225393,0.022848155,0.0038584424,0.0025742748,0.012476033
base,53010,80,28,mixed,0.019470159,0.009041284,0.0007562007,0.006816797,0.00974227
base,53010,80,29,spatial,0.08950431,0.06815552,0.001847805,0.0074539417,0.020541284
base,53010,80,30,mixed,0.03759018,0.016945375,0.0013680591,0.0041592503,0.019141622
base,53010,80,31,spatial,0.110519275,0.09012877,0.0013752287,0.0039367625,0.019616107
base,53010,80,32,mixed,0.033932876,0.02052146,0.0015751544,0.009989334,0.012706034
base,53010,80,33,mixed,0.013957092,0.00086147065,0.0031803795,0.018141963,0.01078093
base,53010,80,34,mixed,0.009233023,0.0017458859,0.0012519906,0.0076504014,0.0065783
base,53010,80,35,mixed,0.018506058,0.011295818,0.0010064038,0.0025617192,0.006845625
base,53010,80,36,mixed,0.040047776,0.021755213,0.00013186886,0.0064780293,0.017090138
base,53010,80,37,mixed,0.0038322387,0.00096194836,0.00037209032,0.000213247,0.0027327754
base,53010,80,38,spatial,0.06484664,0.046493735,4.796091e-05,0.0023697289,0.017444935
base,53010,80,39,mixed,0.052350324,0.018953916,0.00044115106,0.030532703,0.02733337
base,53010,80,40,mixed,0.014498834,0.0066951923,2.5183375e-05,0.00045116976,0.007481067
base,53010,80,41,mixed,0.004387797,0.0012737333,0.0003496967,0.0007238523,0.0029801556
base,53010,80,42,mixed,0.013284978,0.0041183284,0.0028055056,0.004002746,0.00833928
base,53010,80,43,mixed,0.012787702,0.0057052015,0.00013834685,0.00046613842,0.006742999
base,53010,80,44,mixed,0.0029018538,0.0007824184,0.00034819302,0.0005006814,0.0020051058
base,53010,80,45,spatial,0.09517513,0.073791765,0.0009263831,0.012145202,0.019989321
base,53010,80,46,mixed,0.02145979,0.0041083517,0.0019217926,0.012640258,0.014828185
base,53010,80,47,spatial,0.12113536,0.095717385,0.00035799632,0.004755393,0.024117786
base,53010,80,48,spatial,0.06011321,0.04243731,1.9972946e-05,0.0017601997,0.016836358
base,53010,80,49,mixed,0.01709288,0.0064076455,0.0010472124,0.008503659,0.009866634
base,53010,81,0,spatial,0.04130297,0.028928163,0.00074177806,0.0022962908,0.011682491
base,53010,81,1,spatial,0.103896916,0.082777224,4.306784e-05,0.011376852,0.019691631
base,53010,81,2,spatial,0.06610852,0.049468182,4.2565966e-06,0.0036852877,0.015843973
base,53010,81,3,mixed,0.053168472,0.031902794,1.1330978e-05,0.0045645684,0.019940017
base,53010,81,4,mixed,0.011488117,0.0012211453,0.0027854277,0.011315237,0.008687013
base,53010,81,5,mixed,0.014788116,0.005491766,0.0007709849,0.00078754575,0.009017357
base,53010,81,6,spatial,0.08608993,0.05976644,0.00030240748,0.0207005,0.023705248
base,53010,81,7,spatial,0.12982406,0.106181964,0.0019972897,0.009342071,0.02208742
base,53010,81,8,mixed,0.01294614,0.0056809355,0.0008529279,0.004121628,0.007012385
base,53010,81,9,mixed,0.08264031,0.02632036,0.009609793,0.025465641,0.047361903
base,53010,81,10,spatial,0.060370505,0.043724217,0.00068055774,0.0024807374,0.014896693
base,53010,81,11,spatial,0.1444049,0.119045556,0.0003042609,0.0040797167,0.024053097
base,53010,81,12,mixed,0.011418204,0.004006803,0.0006999919,0.0010518468,0.0070687253
base,53010,81,13,mixed,0.013358295,0.004151683,0.0017399811,0.004726046,0.008646621
base,53010,81,14,spatial,0.102252744,0.07620603,1.4689645e-05,0.003942645,0.02436537
base,53010,81,15,spatial,0.16012691,0.13256693,0.0004832493,0.0030055344,0.02593103
base,53010,81,16,spatial,0.07560311,0.06058877,0.0021805905,0.00208924,0.014273884
base,53010,81,17,mixed,0.00985139,0.003358814,0.0005339952,0.0007586036,0.006235841
base,53010,81,18,mixed,0.021315599,0.0112742055,0.0005115077,0.001786485,0.009549302
base,53010,81,19,mixed,0.05745195,0.030055752,0.00019879194,0.020895772,0.023663986
base,53010,81,20,spatial,0.11253596,0.08790953,0.008991327,0.0053387503,0.023163566
base,53010,81,21,spatial,0.04845828,0.034525417,0.00044857472,0.0035584304,0.013173801
base,53010,81,22,mixed,0.013358358,0.004487451,0.00034165516,0.0062040654,0.00806999
base,53010,81,23,mixed,0.008342061,0.0017752763,0.0013874046,0.004429619,0.005691803
base,53010,81,24,mixed,0.007007206,0.0020059652,0.00013821271,0.00039089154,0.0048779435
base,53010,81,25,spatial,0.090180784,0.07266902,0.00060570636,0.0014898147,0.016402528
base,53010,81,26,mixed,0.0022790818,0.00036103677,0.00046676418,0.0004749598,0.0018458148
base,53010,81,27,mixed,0.03647613,0.02311907,0.0038123801,0.0026041695,0.012465292
base,53010,81,28,mixed,0.01941794,0.009007465,0.00079620787,0.0067047053,0.009734823
base,53010,81,29,spatial,0.090985104,0.06946833,0.0020195476,0.007608502,0.020691289
base,53010,81,30,mixed,0.038032733,0.017266696,0.0014137507,0.0040159053,0.019239102
base,53010,81,31,spatial,0.109700195,0.089442834,0.0014188656,0.003935813,0.019486928
base,53010,81,32,mixed,0.03412384,0.020655746,0.001742538,0.010123951,0.012761214
base,53010,81,33,mixed,0.013825114,0.000847551,0.0032216916,0.018239193,0.010683218
base,53010,81,34,mixed,0.0065345517,0.0010050073,0.000791667,0.0043437444,0.004916685
base,53010,81,35,mixed,0.018366126,0.011178319,0.0010800442,0.0025809582,0.0068237553
base,53010,81,36,mixed,0.04020477,0.021883005,0.00018461517,0.006366077,0.017087284
base,53010,81,37,mixed,0.0038358367,0.00097354926,0.0004192199,0.0002268184,0.0027279232
base,53010,81,38,spatial,0.0618133,0.04451828,1.2536431e-05,0.002149367,0.016479248
base,53010,81,39,mixed,0.05337017,0.019983405,0.0005598778,0.02997393,0.027400559
base,53010,81,40,mixed,0.014377883,0.0066120033,3.4226545e-05,0.0004413689,0.007450474
base,53010,81,41,mixed,0.0042531095,0.001209579,0.00039426674,0.00073898956,0.0029142762
base,53010,81,42,mixed,0.013087333,0.0040261913,0.0028378328,0.0039142137,0.008261997
base,53010,81,43,mixed,0.01282782,0.005845943,0.00013648982,0.00045358314,0.0066463924
base,53010,81,44,mixed,0.0028897312,0.00078112213,0.00037156785,0.00049229513,0.0019982522
base,53010,81,45,spatial,0.09513859,0.073910736,0.0010579228,0.012193782,0.019853538
base,53010,81,46,mixed,0.021232417,0.004055608,0.0019454417,0.012483995,0.014687853
base,53010,81,47,spatial,0.12087901,0.09573065,0.00031333583,0.004629341,0.023874821
base,53010,81,48,spatial,0.060374178,0.04276538,4.2846664e-06,0.0018107558,0.01677697
base,53010,81,49,mixed,0.016926143,0.0063634915,0.001055864,0.0082829315,0.009766909
base,53010,82,0,spatial,0.04212261,0.0296746,0.0007424088,0.0022698005,0.011741722
base,53010,82,1,spatial,0.10330484,0.08231222,3.6374473e-05,0.011410036,0.019594636
base,53010,82,2,spatial,0.06646447,0.049755644,2.4569233e-06,0.0038504149,0.015916903
base,53010,82,3,mixed,0.05312306,0.031733304,1.5558187e-05,0.0046075117,0.020021884
base,53010,82,4,mixed,0.011895377,0.0012587316,0.0029192693,0.011938651,0.008986167
base,53010,82,5,mixed,0.014192061,0.005211724,0.00073065236,0.0007794845,0.008712706
base,53010,82,6,spatial,0.08618581,0.059984423,0.0002571971,0.02088886,0.023611965
base,53010,82,7,spatial,0.12983738,0.106356494,0.00203371,0.009412535,0.021954179
base,53010,82,8,mixed,0.012950212,0.005655016,0.0007915803,0.004175317,0.007043588
base,53010,82,9,mixed,0.08153259,0.026034174,0.009427577,0.024653506,0.046563912
base,53010,82,10,spatial,0.057879884,0.041352805,0.00069258007,0.002612213,0.014754702
base,53010,82,11,spatial,0.14414799,0.11890615,0.00028313257,0.003964265,0.023937235
base,53010,82,12,mixed,0.011459984,0.0040385365,0.00070969475,0.0010891662,0.00707772
base,53010,82,13,mixed,0.013331185,0.004122026,0.0017933068,0.004677885,0.008651724
base,53010,82,14,spatial,0.10267101,0.07665035,1.809737e-05,0.003922097,0.02436094
base,53010,82,15,spatial,0.15996043,0.13228837,0.0004718054,0.0029862556,0.026054207
base,53010,82,16,spatial,0.07517897,0.06011796,0.0022794176,0.002153584,0.014320364
base,53010,82,17,mixed,0.01007306,0.003470729,0.00054188573,0.00075254054,0.006346237
base,53010,82,18,mixed,0.02148407,0.011425989,0.0005166439,0.0017760278,0.00956817
base,53010,82,19,mixed,0.05674248,0.028669188,0.00031095246,0.022275131,0.024226923
base,53010,82,20,spatial,0.112224765,0.08762858,0.009147138,0.0054723043,0.023130218
base,53010,82,21,spatial,0.049107436,0.035051845,0.00042589993,0.0036533088,0.013285333
base,53010,82,22,mixed,0.0124535225,0.0041104695,0.00031611463,0.0055089504,0.0076058335
base,53010,82,23,mixed,0.008439799,0.0018025907,0.0014067673,0.0044224574,0.00574749
base,53010,82,24,mixed,0.0071200547,0.002044907,0.00014614007,0.0004132533,0.004952904
base,53010,82,25,spatial,0.09013836,0.0725573,0.00062040763,0.0015398522,0.016455423
base,53010,82,26,mixed,0.0022974694,0.00036865802,0.0004944362,0.0004917676,0.0018567855
base,53010,82,27,mixed,0.036260683,0.022841256,0.0040010177,0.0028225984,0.012495756
base,53010,82,28,mixed,0.01921132,0.008885037,0.00078381656,0.0067661135,0.009656941
base,53010,82,29,spatial,0.09223927,0.07073357,0.0018929273,0.007593937,0.020692019
base,53010,82,30,mixed,0.038145814,0.01730802,0.0015481443,0.0040728142,0.019308187
base,53010,82,31,spatial,0.11147864,0.09109256,0.0014744649,0.0039296076,0.019619336
base,53010,82,32,mixed,0.03392543,0.020461237,0.0017217648,0.009967794,0.012780701
base,53010,82,33,mixed,0.015384588,0.0010338966,0.0036340514,0.021488471,0.011753266
base,53010,82,34,mixed,0.0072855284,0.0010681822,0.0008909905,0.005609128,0.0054866704
base,53010,82,35,mixed,0.018597003,0.011400876,0.0010558785,0.0024890034,0.006847327
base,53010,82,36,mixed,0.039457772,0.021475265,0.00021794852,0.0062819286,0.016784357
base,53010,82,37,mixed,0.0038550105,0.0009811636,0.00042685398,0.00018503226,0.002739487
base,53010,82,38,spatial,0.062498044,0.044722527,2.9986573e-05,0.0023460642,0.016878821
base,53010,82,39,mixed,0.052751385,0.020143004,0.0004697794,0.028913703,0.026773434
base,53010,82,40,mixed,0.01470985,0.006760197,3.0269006e-05,0.00044257301,0.007623833
base,53010,82,41,mixed,0.004377887,0.0012593679,0.00038987104,0.0007621619,0.0029869536
base,53010,82,42,mixed,0.013010273,0.0040957895,0.0028010875,0.0038850282,0.008145919
base,53010,82,43,mixed,0.013568494,0.0063432925,0.00014829384,0.0004918297,0.0068733166
base,53010,82,44,mixed,0.0028906944,0.00078186055,0.00036774622,0.0005096228,0.001998117
base,53010,82,45,spatial,0.09512787,0.07401202,0.0010478871,0.012088284,0.0197514
base,53010,82,46,mixed,0.021073103,0.0040042684,0.0018842553,0.01229989,0.014587374
base,53010,82,47,spatial,0.12051479,0.09558412,0.00042848213,0.004616811,0.023672119
base,53010,82,48,spatial,0.060329765,0.042819258,1.0883259e-05,0.0018067161,0.016694607
base,53010,82,49,mixed,0.016949058,0.006347774,0.0009145174,0.008566873,0.0098086065
base,53010,83,0,spatial,0.04100747,0.028610267,0.00077173463,0.0022991537,0.011684634
base,53010,83,1,spatial,0.105150305,0.0839452,3.110401e-05,0.011857285,0.019784866
base,53010,83,2,spatial,0.06569817,0.049213592,1.1097171e-05,0.0036626966,0.01571495
base,53010,83,3,mixed,0.052778393,0.03161117,1.3214119e-05,0.00443211,0.019831665
base,53010,83,4,mixed,0.0117945075,0.001231819,0.0029722257,0.011983183,0.008916185
base,53010,83,5,mixed,0.014625866,0.005388087,0.0008581543,0.00083322235,0.00896359
base,53010,83,6,spatial,0.08584067,0.059778724,0.0004128395,0.020426068,0.023521287
base,53010,83,7,spatial,0.13019758,0.10680679,0.0021057462,0.009545208,0.02186584
base,53010,83,8,mixed,0.012612517,0.0055108224,0.00092862494,0.0038555164,0.0068522193
base,53010,83,9,mixed,0.0829976,0.026865983,0.009476443,0.025059003,0.047047045
base,53010,83,10,spatial,0.05957733,0.04265235,0.00078669016,0.0030135042,0.01513245
base,53010,83,11,spatial,0.14420408,0.11874567,0.00034827302,0.003916701,0.024156231
base,53010,83,12,mixed,0.01123255,0.003917487,0.0007516431,0.0010180974,0.0069774124
base,53010,83,13,mixed,0.013143662,0.0040399083,0.0018216446,0.0046107983,0.008549244
base,53010,83,14,spatial,0.10254498,0.07659771,2.7677414e-05,0.0038877886,0.024293942
base,53010,83,15,spatial,0.15990552,0.13227078,0.0004974838,0.003003672,0.026001511
base,53010,83,16,spatial,0.0752238,0.060232446,0.00223574,0.00205202,0.01426098
base,53010,83,17,mixed,0.009940771,0.0034651223,0.0005447835,0.0007228672,0.006225765
base,53010,83,18,mixed,0.021514263,0.01148828,0.0005653792,0.0017817894,0.009540789
base,53010,83,19,mixed,0.05769017,0.029334398,0.0003274673,0.02259083,0.024427297
base,53010,83,20,spatial,0.11226677,0.08764552,0.0090401005,0.005474937,0.0231532
base,53010,83,21,spatial,0.04840369,0.034592006,0.00048154237,0.003519059,0.013063477
base,53010,83,22,mixed,0.013673117,0.0045603085,0.00026955674,0.0062569887,0.008279165
base,53010,83,23,mixed,0.0081236735,0.001709128,0.0014310961,0.004285446,0.005553907
base,53010,83,24,mixed,0.007282827,0.002116989,0.0001606969,0.0003969477,0.0050418163
base,53010,83,25,spatial,0.091285996,0.073552325,0.00063050824,0.0015291922,0.01660141
base,53010,83,26,mixed,0.0022573736,0.00035979386,0.00051627593,0.00045919296,0.001826547
base,53010,83,27,mixed,0.03597553,0.022696175,0.003959705,0.0027777283,0.012370994
base,53010,83,28,mixed,0.01914126,0.008854143,0.00083154684,0.0066113034,0.009601186
base,53010,83,29,spatial,0.091363855,0.06991643,0.0019015562,0.0074506355,0.02063739
base,53010,83,30,mixed,0.03811093,0.01734806,0.0014032108,0.0041753193,0.019230686
base,53010,83,31,spatial,0.11075262,0.090523995,0.0014654322,0.0038827932,0.019456783
base,53010,83,32,mixed,0.0340092,0.020509748,0.0018884672,0.009815393,0.012789355
base,53010,83,33,mixed,0.014366007,0.00090500974,0.003507682,0.020334898,0.011074712
base,53010,83,34,mixed,0.0074125943,0.0010910948,0.0010397984,0.0060382676,0.005561179
base,53010,83,35,mixed,0.018596392,0.011432419,0.0012109843,0.0023981226,0.0068040797
base,53010,83,36,mixed,0.03990517,0.02182734,0.00022826633,0.006354527,0.01687751
base,53010,83,37,mixed,0.0037947244,0.00097266684,0.00046662745,0.00018222004,0.0026906724
base,53010,83,38,spatial,0.06384343,0.045964338,2.5883726e-05,0.0023695691,0.016999686
base,53010,83,39,mixed,0.055491436,0.021812797,0.00054896134,0.028628718,0.027574208
base,53010,83,40,mixed,0.0143389115,0.006537503,4.0503775e-05,0.0004063596,0.0074777803
base,53010,83,41,mixed,0.0044380436,0.0013065039,0.00043744087,0.00074123446,0.0030001213
base,53010,83,42,mixed,0.01312436,0.004096485,0.0029779891,0.0040341197,0.008242922
base,53010,83,43,mixed,0.0125828525,0.0056476546,0.00014521473,0.00045513088,0.0066011506
base,53010,83,44,mixed,0.002809175,0.0007643231,0.00039384596,0.00044673937,0.0019410667
base,53010,83,45,spatial,0.094829135,0.07385607,0.0011994563,0.011632666,0.019612618
base,53010,83,46,mixed,0.020649558,0.0038885828,0.00203263,0.01215809,0.014324859
base,53010,83,47,spatial,0.12104856,0.09615885,0.00042598695,0.0044845394,0.023636397
base,53010,83,48,spatial,0.059656054,0.042349238,3.4845484e-06,0.0018237152,0.016493957
base,53010,83,49,mixed,0.017155575,0.006432799,0.00094930374,0.008841103,0.009922239
base,53010,84,0,spatial,0.04186282,0.029470615,0.00074349524,0.0022687619,0.011687962
base,53010,84,1,spatial,0.1037593,0.0828849,4.416544e-05,0.011617523,0.01948554
base,53010,84,2,spatial,0.06662813,0.04994144,3.215482e-07,0.0036857903,0.015899532
base,53010,84,3,mixed,0.05306582,0.031863093,4.1826806e-05,0.004453862,0.019862326
base,53010,84,4,mixed,0.011530169,0.0011988315,0.002880629,0.011653429,0.0087108435
base,53010,84,5,mixed,0.0143166715,0.0052317404,0.0008214215,0.000813807,0.008819181
base,53010,84,6,spatial,0.086209945,0.060028836,0.00036921125,0.02033697,0.02361267
base,53010,84,7,spatial,0.13035078,0.10704195,0.0021933836,0.009782506,0.021777406
base,53010,84,8,mixed,0.012863542,0.005701259,0.00087575515,0.003967914,0.00691057
base,53010,84,9,mixed,0.08445738,0.027938971,0.009483752,0.025030294,0.04732916
base,53010,84,10,spatial,0.05679932,0.040241323,0.00077387044,0.003024152,0.0148201315
base,53010,84,11,spatial,0.1446428,0.11913279,0.00032227626,0.00411477,0.024216253
base,53010,84,12,mixed,0.011257193,0.003955136,0.00074594613,0.0010809295,0.006962948
base,53010,84,13,mixed,0.013023504,0.0039760885,0.0018306066,0.004596418,0.008500901
base,53010,84,14,spatial,0.10295864,0.07700977,2.7334747e-05,0.0037750504,0.02429268
base,53010,84,15,spatial,0.1598948,0.13230805,0.00048193533,0.00298119,0.025976777
base,53010,84,16,spatial,0.07545527,0.060498767,0.0022521087,0.0019817813,0.014229417
base,53010,84,17,mixed,0.009966272,0.0034685924,0.0005449584,0.0007061806,0.0062480117
base,53010,84,18,mixed,0.021749709,0.011655876,0.0005765238,0.0018764266,0.00960904
base,53010,84,19,mixed,0.057899147,0.03074175,0.00020501386,0.020704554,0.023496317
base,53010,84,20,spatial,0.11255552,0.08814491,0.009040051,0.0049036397,0.022973271
base,53010,84,21,spatial,0.04839152,0.034499507,0.0004805873,0.003548401,0.013141353
base,53010,84,22,mixed,0.013586386,0.0045109936,0.00022307462,0.0059819757,0.008239578
base,53010,84,23,mixed,0.008094461,0.0016730818,0.0014236646,0.0043379394,0.00555776
base,53010,84,24,mixed,0.0073243757,0.0021336777,0.00015539658,0.00041505852,0.0050639976
base,53010,84,25,spatial,0.09206534,0.074209206,0.0006047109,0.0014977822,0.016727358
base,53010,84,26,mixed,0.002262888,0.00035470407,0.00050768035,0.0004607924,0.0018371757
base,53010,84,27,mixed,0.036120594,0.022846961,0.0040590945,0.0025114124,0.012381108
base,53010,84,28,mixed,0.019044457,0.008700264,0.00080939865,0.0067222007,0.009635069
base,53010,84,29,spatial,0.09204421,0.070625484,0.0018287371,0.0073164017,0.020608345
base,53010,84,30,mixed,0.03778894,0.017207688,0.0013962568,0.004004111,0.019086337
base,53010,84,31,spatial,0.11113013,0.09097158,0.0014343756,0.0038786016,0.019394582
base,53010,84,32,mixed,0.033931553,0.020471886,0.0019256922,0.010144273,0.012750895
base,53010,84,33,mixed,0.014860929,0.00093880633,0.0034964748,0.020003416,0.011481014
base,53010,84,34,mixed,0.007296285,0.001112952,0.0009325806,0.00531788,0.0054669064
base,53010,84,35,mixed,0.01851632,0.011386561,0.0011984847,0.0026277415,0.0067745564
base,53010,84,36,mixed,0.040146075,0.022018474,0.00024382227,0.006498894,0.016926782
base,53010,84,37,mixed,0.0038051454,0.0009508687,0.00046204773,0.00019230775,0.0027201928
base,53010,84,38,spatial,0.06201772,0.04437595,6.0656974e-05,0.0023690783,0.01677931
base,53010,84,39,mixed,0.053190913,0.018258058,0.00072517165,0.033040892,0.028349407
base,53010,84,40,mixed,0.014482406,0.006678523,3.1573818e-05,0.00042958077,0.007482041
base,53010,84,41,mixed,0.004462739,0.0013135452,0.00043587034,0.0007880713,0.003016433
base,53010,84,42,mixed,0.013212212,0.0041677,0.0029258877,0.0039301673,0.008264328
base,53010,84,43,mixed,0.013452405,0.0062610544,0.00015253748,0.00047506802,0.0068449974
base,53010,84,44,mixed,0.0028425043,0.00077942444,0.000384531,0.00045476708,0.0019569488
base,53010,84,45,spatial,0.09500176,0.073927656,0.0012602626,0.012116272,0.019708449
base,53010,84,46,mixed,0.020676153,0.0038706171,0.0019553807,0.012504367,0.014338368
base,53010,84,47,spatial,0.12172273,0.09665972,0.00044670745,0.0045306464,0.023810714
base,53010,84,48,spatial,0.060653623,0.043146376,2.999098e-05,0.0019035985,0.016672214
base,53010,84,49,mixed,0.016698213,0.0062487316,0.0008744679,0.008412061,0.00965334
base,53010,85,0,spatial,0.044207495,0.03150542,0.0007518307,0.0022713714,0.011962693
base,53010,85,1,spatial,0.103078425,0.08227024,4.185286e-05,0.010943913,0.019440455
base,53010,85,2,spatial,0.0663635,0.049748883,1.0860774e-05,0.0039371466,0.015846994
base,53010,85,3,mixed,0.052671,0.031474683,1.9816667e-05,0.0041365353,0.019861218
base,53010,85,4,mixed,0.011438733,0.001165003,0.0029471708,0.01175938,0.008668765
base,53010,85,5,mixed,0.014558941,0.005492479,0.0008185398,0.0007363727,0.008801486
base,53010,85,6,spatial,0.08545408,0.05949904,0.0004773492,0.019057564,0.02343164
base,53010,85,7,spatial,0.13204244,0.10880198,0.0020357268,0.00970717,0.021743115
base,53010,85,8,mixed,0.012815272,0.0055970736,0.0011203041,0.003989675,0.006964119
base,53010,85,9,mixed,0.084089585,0.027654579,0.009682516,0.025683478,0.047300596
base,53010,85,10,spatial,0.050371062,0.033991326,0.00078058115,0.0036239768,0.014531575
base,53010,85,11,spatial,0.14547242,0.12010053,0.00042421423,0.004087638,0.02408829
base,53010,85,12,mixed,0.011745227,0.0042668134,0.00079933245,0.0010401908,0.0071292925
base,53010,85,13,mixed,0.0134398425,0.0041139564,0.0019069315,0.0046213325,0.008773198
base,53010,85,14,spatial,0.10321837,0.07739027,5.272873e-05,0.003751689,0.024187787
base,53010,85,15,spatial,0.1611706,0.1333951,0.0005217309,0.0030093156,0.026136102
base,53010,85,16,spatial,0.07581548,0.060906462,0.0023103508,0.001986393,0.0141949095
base,53010,85,17,mixed,0.01016352,0.0035482568,0.00053743174,0.0007422757,0.0063640797
base,53010,85,18,mixed,0.022800844,0.012622717,0.00054116524,0.0018510815,0.009692415
base,53010,85,19,mixed,0.058393616,0.031049795,0.00027496653,0.020056745,0.023671106
base,53010,85,20,spatial,0.11280164,0.08844943,0.009190512,0.005330755,0.022929903
base,53010,85,21,spatial,0.04864799,0.03459847,0.00045073184,0.0035454265,0.013298928
base,53010,85,22,mixed,0.012937576,0.0042497413,0.0002953665,0.0056367214,0.007911934
base,53010,85,23,mixed,0.008600788,0.0018328489,0.0015476107,0.0048326375,0.005844975
base,53010,85,24,mixed,0.00726471,0.0021017771,0.00013082867,0.00045351996,0.0050368523
base,53010,85,25,spatial,0.09346792,0.075751975,0.0006061521,0.0015365075,0.01657947
base,53010,85,26,mixed,0.0023335838,0.00036744616,0.00050487474,0.00046711173,0.0018923255
base,53010,85,27,mixed,0.036281418,0.023022335,0.004062972,0.0024743374,0.01237167
base,53010,85,28,mixed,0.019100837,0.008705312,0.00086533494,0.0065305373,0.009684318
base,53010,85,29,spatial,0.09177556,0.07034131,0.0017893102,0.00713824,0.020636553
base,53010,85,30,mixed,0.038219582,0.017558092,0.0014520589,0.0040003033,0.019167626
base,53010,85,31,spatial,0.11309882,0.092784554,0.0013696854,0.0040451353,0.01954221
base,53010,85,32,mixed,0.03316133,0.01992919,0.0020521793,0.009411437,0.0125525
base,53010,85,33,mixed,0.015099714,0.0009910822,0.0034599924,0.020131826,0.011574934
base,53010,85,34,mixed,0.00668669,0.0009446389,0.0007998935,0.0038942923,0.0051201195
base,53010,85,35,mixed,0.018522715,0.011399146,0.0013194842,0.0023920997,0.0067825858
base,53010,85,36,mixed,0.04081301,0.022458462,0.0002468844,0.0063421293,0.017167786
base,53010,85,37,mixed,0.0037694455,0.0009416866,0.0004405713,0.0001596205,0.0026985095
base,53010,85,38,spatial,0.062181532,0.044486128,8.537024e-06,0.0024846706,0.016841752
base,53010,85,39,mixed,0.056250177,0.022368863,0.0004772726,0.029031256,0.027806515
base,53010,85,40,mixed,0.015063245,0.007065426,4.9325343e-05,0.00042699036,0.007665457
base,53010,85,41,mixed,0.0045589986,0.0013369675,0.00045181904,0.0007849896,0.0030864398
base,53010,85,42,mixed,0.01312932,0.0040546823,0.0029542563,0.0039527733,0.008296474
base,53010,85,43,mixed,0.012985324,0.0058901566,0.00014966617,0.00045596296,0.0067465114
base,53010,85,44,mixed,0.002836797,0.00076416036,0.00042941177,0.0004827835,0.0019647405
base,53010,85,45,spatial,0.09513513,0.07405055,0.001372782,0.011546259,0.019723153
base,53010,85,46,mixed,0.021014087,0.0039956924,0.0022700736,0.013367859,0.014555464
base,53010,85,47,spatial,0.120653965,0.09586551,0.00043052188,0.00494706,0.023569655
base,53010,85,48,spatial,0.06072216,0.043253943,2.0990626e-06,0.002116893,0.016658274
base,53010,85,49,mixed,0.016690824,0.0062145274,0.0009761502,0.008346789,0.009682907
base,53010,86,0,spatial,0.040616818,0.02811441,0.0008198276,0.0023740309,0.011738187
base,53010,86,1,spatial,0.103638105,0.082764655,4.0284198e-05,0.011088433,0.01950149
base,53010,86,2,spatial,0.06635964,0.049667735,1.8643182e-06,0.0039805034,0.015907282
base,53010,86,3,mixed,0.052307937,0.031617615,2.1788934e-05,0.0040258314,0.019411609
