record_type,seed,plasticity_rule,schedule,event,event_lap,relative_lap,old_map_similarity,new_map_similarity,step_similarity,ca1_unit,endpoint_unit_similarity
endpoint_unit,51002,base,no_swap,0,11,,,,,11,7.830529966668109e-07
endpoint_unit,51002,base,no_swap,0,11,,,,,12,0.9908099174499512
endpoint_unit,51002,base,no_swap,0,11,,,,,13,-0.03351716324687004
endpoint_unit,51002,base,no_swap,0,11,,,,,14,0.9986453056335449
endpoint_unit,51002,base,no_swap,0,11,,,,,15,0.6475396156311035
endpoint_unit,51002,base,no_swap,0,11,,,,,16,0.9902345538139343
endpoint_unit,51002,base,no_swap,0,11,,,,,17,0.867985725402832
endpoint_unit,51002,base,no_swap,0,11,,,,,18,0.6558776497840881
endpoint_unit,51002,base,no_swap,0,11,,,,,19,0.992106556892395
endpoint_unit,51002,base,no_swap,0,11,,,,,20,0.9999595284461975
endpoint_unit,51002,base,no_swap,0,11,,,,,21,0.970202624797821
endpoint_unit,51002,base,no_swap,0,11,,,,,22,0.46366482973098755
endpoint_unit,51002,base,no_swap,0,11,,,,,23,0.9969590902328491
endpoint_unit,51002,base,no_swap,0,11,,,,,24,0.9052591323852539
endpoint_unit,51002,base,no_swap,0,11,,,,,25,0.9923682808876038
endpoint_unit,51002,base,no_swap,0,11,,,,,26,-0.010130144655704498
endpoint_unit,51002,base,no_swap,0,11,,,,,27,0.9791207313537598
endpoint_unit,51002,base,no_swap,0,11,,,,,28,0.9913653135299683
endpoint_unit,51002,base,no_swap,0,11,,,,,29,0.9365841150283813
endpoint_unit,51002,base,no_swap,0,11,,,,,30,0.01896839775145054
endpoint_unit,51002,base,no_swap,0,11,,,,,31,0.811345636844635
endpoint_unit,51002,base,no_swap,0,11,,,,,32,0.9570822715759277
endpoint_unit,51002,base,no_swap,0,11,,,,,33,0.010436766780912876
endpoint_unit,51002,base,no_swap,0,11,,,,,34,0.9947760701179504
endpoint_unit,51002,base,no_swap,0,11,,,,,35,0.7481160163879395
endpoint_unit,51002,base,no_swap,0,11,,,,,36,1.6498516970386845e-06
endpoint_unit,51002,base,no_swap,0,11,,,,,37,0.7848512530326843
endpoint_unit,51002,base,no_swap,0,11,,,,,38,0.27131766080856323
endpoint_unit,51002,base,no_swap,0,11,,,,,39,1.0000008344650269
endpoint_unit,51002,base,no_swap,0,11,,,,,40,0.4638446867465973
endpoint_unit,51002,base,no_swap,0,11,,,,,41,0.9935043454170227
endpoint_unit,51002,base,no_swap,0,11,,,,,42,0.5479250550270081
endpoint_unit,51002,base,no_swap,0,11,,,,,43,0.8745136260986328
endpoint_unit,51002,base,no_swap,0,11,,,,,44,0.9945569634437561
endpoint_unit,51002,base,no_swap,0,11,,,,,45,0.9997105002403259
endpoint_unit,51002,base,no_swap,0,11,,,,,46,0.2329702526330948
endpoint_unit,51002,base,no_swap,0,11,,,,,47,0.6635650396347046
endpoint_unit,51002,base,no_swap,0,11,,,,,48,0.5837065577507019
endpoint_unit,51002,base,no_swap,0,11,,,,,49,0.9802863597869873
event_timecourse,51002,err2,swap,0,11,-3,0.7614598274230957,0.35149329900741577,0.8142594695091248,,
event_timecourse,51002,err2,swap,0,11,-2,0.8166045546531677,0.36773836612701416,0.8059415221214294,,
event_timecourse,51002,err2,swap,0,11,-1,0.8807811141014099,0.36786967515945435,0.8166045546531677,,
event_timecourse,51002,err2,swap,0,11,0,0.3400530517101288,0.6692034006118774,0.3400530517101288,,
event_timecourse,51002,err2,swap,0,11,1,0.3458981215953827,0.726712167263031,0.8147081136703491,,
event_timecourse,51002,err2,swap,0,11,2,0.3640846014022827,0.7375096678733826,0.8018269538879395,,
event_timecourse,51002,err2,swap,0,11,3,0.3523390591144562,0.7317875027656555,0.7998864650726318,,
event_timecourse,51002,err2,swap,0,11,4,0.3415912985801697,0.7571372985839844,0.7791812419891357,,
event_timecourse,51002,err2,swap,0,11,5,0.3722684979438782,0.7643830180168152,0.7823916077613831,,
event_timecourse,51002,err2,swap,0,11,6,0.38822388648986816,0.7663604021072388,0.7934929728507996,,
event_timecourse,51002,err2,swap,0,11,7,0.3530411124229431,0.7722226977348328,0.7873444557189941,,
event_timecourse,51002,err2,swap,0,11,8,0.3642957806587219,0.7998693585395813,0.8030674457550049,,
event_timecourse,51002,err2,swap,0,11,9,0.36786967515945435,0.8800289630889893,0.7998693585395813,,
endpoint_unit,51002,err2,swap,0,11,,,,,0,0.9983986616134644
endpoint_unit,51002,err2,swap,0,11,,,,,1,9.863031918966314e-11
endpoint_unit,51002,err2,swap,0,11,,,,,2,0.0904962494969368
endpoint_unit,51002,err2,swap,0,11,,,,,3,0.879266619682312
endpoint_unit,51002,err2,swap,0,11,,,,,4,-0.47115427255630493
endpoint_unit,51002,err2,swap,0,11,,,,,5,-0.4899826943874359
endpoint_unit,51002,err2,swap,0,11,,,,,6,0.43808290362358093
endpoint_unit,51002,err2,swap,0,11,,,,,7,0.782025933265686
endpoint_unit,51002,err2,swap,0,11,,,,,8,0.21109908819198608
endpoint_unit,51002,err2,swap,0,11,,,,,9,0.022810926660895348
endpoint_unit,51002,err2,swap,0,11,,,,,10,-5.8514277867516284e-08
endpoint_unit,51002,err2,swap,0,11,,,,,11,-0.037590719759464264
endpoint_unit,51002,err2,swap,0,11,,,,,12,0.902715802192688
endpoint_unit,51002,err2,swap,0,11,,,,,13,-0.0908709317445755
endpoint_unit,51002,err2,swap,0,11,,,,,14,-0.0759769007563591
endpoint_unit,51002,err2,swap,0,11,,,,,15,-0.11616085469722748
endpoint_unit,51002,err2,swap,0,11,,,,,16,0.9574942588806152
endpoint_unit,51002,err2,swap,0,11,,,,,17,-0.0019050852861255407
endpoint_unit,51002,err2,swap,0,11,,,,,18,-0.07358552515506744
endpoint_unit,51002,err2,swap,0,11,,,,,19,0.5993831157684326
endpoint_unit,51002,err2,swap,0,11,,,,,20,-0.48818838596343994
endpoint_unit,51002,err2,swap,0,11,,,,,21,0.7545672655105591
endpoint_unit,51002,err2,swap,0,11,,,,,22,0.6568554043769836
endpoint_unit,51002,err2,swap,0,11,,,,,23,0.7988084554672241
endpoint_unit,51002,err2,swap,0,11,,,,,24,0.2660946846008301
endpoint_unit,51002,err2,swap,0,11,,,,,25,0.9290245175361633
endpoint_unit,51002,err2,swap,0,11,,,,,26,0.8094538450241089
endpoint_unit,51002,err2,swap,0,11,,,,,27,0.9728860259056091
endpoint_unit,51002,err2,swap,0,11,,,,,28,0.19370071589946747
endpoint_unit,51002,err2,swap,0,11,,,,,29,0.9555439352989197
endpoint_unit,51002,err2,swap,0,11,,,,,30,0.9974026083946228
endpoint_unit,51002,err2,swap,0,11,,,,,31,0.3839944303035736
endpoint_unit,51002,err2,swap,0,11,,,,,32,0.14349527657032013
endpoint_unit,51002,err2,swap,0,11,,,,,33,0.7718474864959717
endpoint_unit,51002,err2,swap,0,11,,,,,34,0.651660144329071
endpoint_unit,51002,err2,swap,0,11,,,,,35,-0.26891306042671204
endpoint_unit,51002,err2,swap,0,11,,,,,36,3.359142963788031e-09
endpoint_unit,51002,err2,swap,0,11,,,,,37,0.9464921355247498
endpoint_unit,51002,err2,swap,0,11,,,,,38,0.9991824626922607
endpoint_unit,51002,err2,swap,0,11,,,,,39,0.9904214143753052
endpoint_unit,51002,err2,swap,0,11,,,,,40,-0.630935549736023
endpoint_unit,51002,err2,swap,0,11,,,,,41,0.2864986062049866
endpoint_unit,51002,err2,swap,0,11,,,,,42,0.3104495108127594
endpoint_unit,51002,err2,swap,0,11,,,,,43,0.877538800239563
endpoint_unit,51002,err2,swap,0,11,,,,,44,-0.5025187730789185
endpoint_unit,51002,err2,swap,0,11,,,,,45,0.9991829991340637
endpoint_unit,51002,err2,swap,0,11,,,,,46,-0.10807327181100845
endpoint_unit,51002,err2,swap,0,11,,,,,47,0.31425759196281433
endpoint_unit,51002,err2,swap,0,11,,,,,48,0.029169881716370583
endpoint_unit,51002,err2,swap,0,11,,,,,49,0.8290412425994873
event_timecourse,51002,err2,no_swap,0,11,-3,0.7614598274230957,0.70868319272995,0.8142594695091248,,
event_timecourse,51002,err2,no_swap,0,11,-2,0.8166045546531677,0.7580513954162598,0.8059415221214294,,
event_timecourse,51002,err2,no_swap,0,11,-1,0.8807811141014099,0.757643461227417,0.8166045546531677,,
event_timecourse,51002,err2,no_swap,0,11,0,0.7810671925544739,0.7666860818862915,0.7810671925544739,,
event_timecourse,51002,err2,no_swap,0,11,1,0.7893576622009277,0.7823761701583862,0.8143650889396667,,
event_timecourse,51002,err2,no_swap,0,11,2,0.7731130123138428,0.7975202798843384,0.8054160475730896,,
event_timecourse,51002,err2,no_swap,0,11,3,0.7814189791679382,0.7868340015411377,0.767540454864502,,
event_timecourse,51002,err2,no_swap,0,11,4,0.7591726183891296,0.8040670156478882,0.8001540303230286,,
event_timecourse,51002,err2,no_swap,0,11,5,0.7808965444564819,0.799482524394989,0.8072212338447571,,
event_timecourse,51002,err2,no_swap,0,11,6,0.7902126908302307,0.8156596422195435,0.8337777853012085,,
event_timecourse,51002,err2,no_swap,0,11,7,0.7688832879066467,0.8200871348381042,0.8302345871925354,,
event_timecourse,51002,err2,no_swap,0,11,8,0.749824583530426,0.8112871050834656,0.8149356842041016,,
event_timecourse,51002,err2,no_swap,0,11,9,0.757643461227417,0.9000149369239807,0.8112871050834656,,
endpoint_unit,51002,err2,no_swap,0,11,,,,,0,0.9939606189727783
endpoint_unit,51002,err2,no_swap,0,11,,,,,1,2.2912827191134966e-10
endpoint_unit,51002,err2,no_swap,0,11,,,,,2,0.07019397616386414
endpoint_unit,51002,err2,no_swap,0,11,,,,,3,0.9186729192733765
endpoint_unit,51002,err2,no_swap,0,11,,,,,4,0.9997316598892212
endpoint_unit,51002,err2,no_swap,0,11,,,,,5,0.997641384601593
endpoint_unit,51002,err2,no_swap,0,11,,,,,6,0.8179641366004944
endpoint_unit,51002,err2,no_swap,0,11,,,,,7,0.9757965207099915
endpoint_unit,51002,err2,no_swap,0,11,,,,,8,0.8364346623420715
endpoint_unit,51002,err2,no_swap,0,11,,,,,9,0.04870344698429108
endpoint_unit,51002,err2,no_swap,0,11,,,,,10,2.613046312660572e-08
endpoint_unit,51002,err2,no_swap,0,11,,,,,11,1.0882529011269071e-07
endpoint_unit,51002,err2,no_swap,0,11,,,,,12,0.9091238379478455
endpoint_unit,51002,err2,no_swap,0,11,,,,,13,0.9876307249069214
endpoint_unit,51002,err2,no_swap,0,11,,,,,14,0.7746143937110901
endpoint_unit,51002,err2,no_swap,0,11,,,,,15,0.9642348885536194
endpoint_unit,51002,err2,no_swap,0,11,,,,,16,0.9855242967605591
endpoint_unit,51002,err2,no_swap,0,11,,,,,17,0.9969027042388916
endpoint_unit,51002,err2,no_swap,0,11,,,,,18,0.9396729469299316
endpoint_unit,51002,err2,no_swap,0,11,,,,,19,0.9335483312606812
endpoint_unit,51002,err2,no_swap,0,11,,,,,20,0.9997550249099731
endpoint_unit,51002,err2,no_swap,0,11,,,,,21,0.6740456819534302
endpoint_unit,51002,err2,no_swap,0,11,,,,,22,0.7954787611961365
endpoint_unit,51002,err2,no_swap,0,11,,,,,23,0.6624093055725098
endpoint_unit,51002,err2,no_swap,0,11,,,,,24,0.9291751980781555
endpoint_unit,51002,err2,no_swap,0,11,,,,,25,0.9468732476234436
endpoint_unit,51002,err2,no_swap,0,11,,,,,26,0.8271258473396301
endpoint_unit,51002,err2,no_swap,0,11,,,,,27,0.9821853637695312
endpoint_unit,51002,err2,no_swap,0,11,,,,,28,0.9922915101051331
endpoint_unit,51002,err2,no_swap,0,11,,,,,29,0.9083268642425537
endpoint_unit,51002,err2,no_swap,0,11,,,,,30,0.21592369675636292
endpoint_unit,51002,err2,no_swap,0,11,,,,,31,0.8867618441581726
endpoint_unit,51002,err2,no_swap,0,11,,,,,32,0.8766322135925293
endpoint_unit,51002,err2,no_swap,0,11,,,,,33,0.8055678606033325
endpoint_unit,51002,err2,no_swap,0,11,,,,,34,0.7577072978019714
endpoint_unit,51002,err2,no_swap,0,11,,,,,35,-0.04431169107556343
endpoint_unit,51002,err2,no_swap,0,11,,,,,36,6.62532118056447e-09
endpoint_unit,51002,err2,no_swap,0,11,,,,,37,0.7802180051803589
endpoint_unit,51002,err2,no_swap,0,11,,,,,38,0.9991822242736816
endpoint_unit,51002,err2,no_swap,0,11,,,,,39,0.9782500267028809
endpoint_unit,51002,err2,no_swap,0,11,,,,,40,0.9301332831382751
endpoint_unit,51002,err2,no_swap,0,11,,,,,41,0.8665521740913391
endpoint_unit,51002,err2,no_swap,0,11,,,,,42,0.7513158321380615
endpoint_unit,51002,err2,no_swap,0,11,,,,,43,0.9432394504547119
endpoint_unit,51002,err2,no_swap,0,11,,,,,44,0.9989060163497925
endpoint_unit,51002,err2,no_swap,0,11,,,,,45,0.9990253448486328
endpoint_unit,51002,err2,no_swap,0,11,,,,,46,0.8705734014511108
endpoint_unit,51002,err2,no_swap,0,11,,,,,47,0.8314091563224792
endpoint_unit,51002,err2,no_swap,0,11,,,,,48,0.6309109330177307
endpoint_unit,51002,err2,no_swap,0,11,,,,,49,0.9361523389816284
