experiment,seed,plasticity_rule,condition,memory,output_target_cosine,from_lap,to_lap,cue_changed,tuning_similarity
compatibility,51001,err2,random_content,10,0.10844199359416962,,,,
compatibility,51001,err2,random_content,11,0.09766337275505066,,,,
compatibility,51001,err2,random_content,12,0.08968044072389603,,,,
compatibility,51001,err2,random_content,13,0.03657212480902672,,,,
compatibility,51001,err2,random_content,14,0.02173309586942196,,,,
compatibility,51001,err2,random_content,15,0.11646317690610886,,,,
compatibility,51001,err2,random_content,16,0.13040712475776672,,,,
compatibility,51001,err2,random_content,17,0.15634576976299286,,,,
compatibility,51001,err2,random_content,18,0.16123244166374207,,,,
compatibility,51001,err2,random_content,19,0.31466931104660034,,,,
compatibility,51001,err2,random_content,20,0.048382461071014404,,,,
compatibility,51001,err2,random_content,21,0.12225628644227982,,,,
compatibility,51001,err2,random_content,22,0.30004405975341797,,,,
compatibility,51001,err2,random_content,23,0.18582788109779358,,,,
compatibility,51001,err2,random_content,24,0.11918869614601135,,,,
compatibility,51001,err2,random_content,25,0.0022905024234205484,,,,
compatibility,51001,err2,random_content,26,0.17552657425403595,,,,
compatibility,51001,err2,random_content,27,0.1626678705215454,,,,
compatibility,51001,err2,no_plasticity,0,0.07928670197725296,,,,
compatibility,51001,err2,no_plasticity,1,0.11647026240825653,,,,
compatibility,51001,err2,no_plasticity,2,0.02966364659368992,,,,
compatibility,51001,err2,no_plasticity,3,0.00026308116503059864,,,,
compatibility,51001,err2,no_plasticity,4,0.004880346357822418,,,,
compatibility,51001,err2,no_plasticity,5,0.12513141334056854,,,,
compatibility,51001,err2,no_plasticity,6,0.24677565693855286,,,,
compatibility,51001,err2,no_plasticity,7,0.25223690271377563,,,,
compatibility,51001,err2,no_plasticity,8,0.2464204579591751,,,,
compatibility,51001,err2,no_plasticity,9,0.019283607602119446,,,,
compatibility,51001,err2,no_plasticity,10,0.039945174008607864,,,,
compatibility,51001,err2,no_plasticity,11,0.0018625908996909857,,,,
compatibility,51001,err2,no_plasticity,12,0.00018398060637991875,,,,
compatibility,51001,err2,no_plasticity,13,0.03379807621240616,,,,
compatibility,51001,err2,no_plasticity,14,0.023800291121006012,,,,
compatibility,51001,err2,no_plasticity,15,0.1262100636959076,,,,
compatibility,51001,err2,no_plasticity,16,0.0014396084006875753,,,,
compatibility,51001,err2,no_plasticity,17,0.22190624475479126,,,,
compatibility,51001,err2,no_plasticity,18,0.02161365933716297,,,,
compatibility,51001,err2,no_plasticity,19,0.1340021789073944,,,,
compatibility,51001,err2,no_plasticity,20,0.02375914342701435,,,,
compatibility,51001,err2,no_plasticity,21,0.0018423859728500247,,,,
compatibility,51001,err2,no_plasticity,22,0.4311881363391876,,,,
compatibility,51001,err2,no_plasticity,23,0.058475054800510406,,,,
compatibility,51001,err2,no_plasticity,24,0.1841006875038147,,,,
compatibility,51001,err2,no_plasticity,25,0.004570906516164541,,,,
compatibility,51001,err2,no_plasticity,26,0.3718097507953644,,,,
compatibility,51001,err2,no_plasticity,27,0.10681628435850143,,,,
cue_schedule,51001,err2,swap,,,1,2,False,0.7959566712379456
cue_schedule,51001,err2,swap,,,2,3,False,0.8532351851463318
cue_schedule,51001,err2,swap,,,3,4,False,0.8944548964500427
cue_schedule,51001,err2,swap,,,4,5,False,0.8829277157783508
cue_schedule,51001,err2,swap,,,5,6,False,0.833936333656311
cue_schedule,51001,err2,swap,,,6,7,False,0.8579132556915283
cue_schedule,51001,err2,swap,,,7,8,False,0.8481075167655945
cue_schedule,51001,err2,swap,,,8,9,False,0.8402243852615356
cue_schedule,51001,err2,swap,,,9,10,False,0.8530613780021667
cue_schedule,51001,err2,swap,,,10,11,True,0.33446094393730164
cue_schedule,51001,err2,swap,,,11,12,False,0.7825978994369507
cue_schedule,51001,err2,swap,,,12,13,False,0.8071461319923401
cue_schedule,51001,err2,swap,,,13,14,False,0.8615826368331909
cue_schedule,51001,err2,swap,,,14,15,False,0.8762446045875549
cue_schedule,51001,err2,swap,,,15,16,False,0.8788602352142334
cue_schedule,51001,err2,swap,,,16,17,False,0.8718149662017822
cue_schedule,51001,err2,swap,,,17,18,False,0.8711397647857666
cue_schedule,51001,err2,swap,,,18,19,False,0.8757745623588562
cue_schedule,51001,err2,swap,,,19,20,False,0.890592098236084
cue_schedule,51001,err2,swap,,,20,21,True,0.3890489339828491
cue_schedule,51001,err2,swap,,,21,22,False,0.839487612247467
cue_schedule,51001,err2,swap,,,22,23,False,0.8664864897727966
cue_schedule,51001,err2,swap,,,23,24,False,0.8797182440757751
cue_schedule,51001,err2,swap,,,24,25,False,0.8852990865707397
cue_schedule,51001,err2,swap,,,25,26,False,0.8769283890724182
cue_schedule,51001,err2,swap,,,26,27,False,0.8598746657371521
cue_schedule,51001,err2,swap,,,27,28,False,0.8691713809967041
cue_schedule,51001,err2,swap,,,28,29,False,0.8449151515960693
cue_schedule,51001,err2,swap,,,29,30,False,0.8663733601570129
cue_schedule,51001,err2,swap,,,30,31,True,0.3971109688282013
cue_schedule,51001,err2,swap,,,31,32,False,0.8785706162452698
cue_schedule,51001,err2,swap,,,32,33,False,0.8736528754234314
cue_schedule,51001,err2,swap,,,33,34,False,0.876767098903656
cue_schedule,51001,err2,swap,,,34,35,False,0.8628008365631104
cue_schedule,51001,err2,swap,,,35,36,False,0.8740501403808594
cue_schedule,51001,err2,swap,,,36,37,False,0.886832058429718
cue_schedule,51001,err2,swap,,,37,38,False,0.8977813124656677
cue_schedule,51001,err2,swap,,,38,39,False,0.8912253379821777
cue_schedule,51001,err2,swap,,,39,40,False,0.8689087629318237
cue_schedule,51001,err2,no_swap,,,1,2,False,0.7959566712379456
cue_schedule,51001,err2,no_swap,,,2,3,False,0.8532351851463318
cue_schedule,51001,err2,no_swap,,,3,4,False,0.8944548964500427
cue_schedule,51001,err2,no_swap,,,4,5,False,0.8829277157783508
cue_schedule,51001,err2,no_swap,,,5,6,False,0.833936333656311
cue_schedule,51001,err2,no_swap,,,6,7,False,0.8579132556915283
cue_schedule,51001,err2,no_swap,,,7,8,False,0.8481075167655945
cue_schedule,51001,err2,no_swap,,,8,9,False,0.8402243852615356
cue_schedule,51001,err2,no_swap,,,9,10,False,0.8530613780021667
cue_schedule,51001,err2,no_swap,,,10,11,False,0.8548158407211304
cue_schedule,51001,err2,no_swap,,,11,12,False,0.8447523713111877
cue_schedule,51001,err2,no_swap,,,12,13,False,0.8646559715270996
cue_schedule,51001,err2,no_swap,,,13,14,False,0.8505963087081909
cue_schedule,51001,err2,no_swap,,,14,15,False,0.8274743556976318
cue_schedule,51001,err2,no_swap,,,15,16,False,0.8634983897209167
cue_schedule,51001,err2,no_swap,,,16,17,False,0.8747273087501526
cue_schedule,51001,err2,no_swap,,,17,18,False,0.8797727227210999
cue_schedule,51001,err2,no_swap,,,18,19,False,0.882997989654541
cue_schedule,51001,err2,no_swap,,,19,20,False,0.8537560105323792
cue_schedule,51001,err2,no_swap,,,20,21,False,0.8630191683769226
cue_schedule,51001,err2,no_swap,,,21,22,False,0.8530494570732117
cue_schedule,51001,err2,no_swap,,,22,23,False,0.8593975305557251
cue_schedule,51001,err2,no_swap,,,23,24,False,0.8802341222763062
cue_schedule,51001,err2,no_swap,,,24,25,False,0.8872080445289612
cue_schedule,51001,err2,no_swap,,,25,26,False,0.8726003766059875
cue_schedule,51001,err2,no_swap,,,26,27,False,0.8576467037200928
cue_schedule,51001,err2,no_swap,,,27,28,False,0.8490899801254272
cue_schedule,51001,err2,no_swap,,,28,29,False,0.8305554986000061
cue_schedule,51001,err2,no_swap,,,29,30,False,0.8628547787666321
cue_schedule,51001,err2,no_swap,,,30,31,False,0.8624343276023865
