root_seed,key_mode,fraction,mask_index,dropped_mec_units,position_accuracy,cue_accuracy,lec_cosine,key_cosine
51010,dense,0.9,11,22,0.02,0.5,0.20491662652530593,0.9999999999999999
51010,identity,0.0,0,0,0.98,1.0,0.6399986645319511,1.0
51010,identity,0.0,1,0,0.98,1.0,0.6399986645319511,1.0
51010,identity,0.0,2,0,0.98,1.0,0.6399986645319511,1.0
51010,identity,0.0,3,0,0.98,1.0,0.6399986645319511,1.0
51010,identity,0.0,4,0,0.98,1.0,0.6399986645319511,1.0
51010,identity,0.0,5,0,0.98,1.0,0.6399986645319511,1.0
51010,identity,0.0,6,0,0.98,1.0,0.6399986645319511,1.0
51010,identity,0.0,7,0,0.98,1.0,0.6399986645319511,1.0
51010,identity,0.0,8,0,0.98,1.0,0.6399986645319511,1.0
51010,identity,0.0,9,0,0.98,1.0,0.6399986645319511,1.0
51010,identity,0.0,10,0,0.98,1.0,0.6399986645319511,1.0
51010,identity,0.0,11,0,0.98,1.0,0.6399986645319511,1.0
51010,identity,0.25,0,6,0.76,1.0,0.6399977753180701,0.9310480945764172
51010,identity,0.25,1,6,0.78,1.0,0.6399978415868933,0.9539692326885131
51010,identity,0.25,2,6,0.78,1.0,0.6399720483033454,0.9352110686523575
51010,identity,0.25,3,6,0.82,1.0,0.6399991598201951,0.9339551252289447
51010,identity,0.25,4,6,0.72,1.0,0.6399947511001156,0.9511303643959582
51010,identity,0.25,5,6,0.8,1.0,0.6399968963851274,0.9419212527768925
51010,identity,0.25,6,6,0.8,1.0,0.6399985783107458,0.9294231437023204
51010,identity,0.25,7,6,0.78,1.0,0.6399924233219035,0.9396652107026892
51010,identity,0.25,8,6,0.72,1.0,0.6399793609631098,0.9532582674413047
51010,identity,0.25,9,6,0.74,1.0,0.6399984478670472,0.9347362720121742
51010,identity,0.25,10,6,0.8,1.0,0.6399927047711722,0.9394325983741687
51010,identity,0.25,11,6,0.72,1.0,0.6399867120687281,0.9363711282973739
51010,identity,0.5,0,12,0.44,1.0,0.6399676270697725,0.8834845705914239
51010,identity,0.5,1,12,0.4,1.0,0.6399943031916003,0.8664805196298013
51010,identity,0.5,2,12,0.5,1.0,0.6399407924999807,0.8717939045221186
51010,identity,0.5,3,12,0.36,1.0,0.6399970690293418,0.842023655217333
51010,identity,0.5,4,12,0.32,1.0,0.6399988680662457,0.8609845125560079
51010,identity,0.5,5,12,0.5,1.0,0.6398765937285269,0.8601329785185095
51010,identity,0.5,6,12,0.52,1.0,0.6399838226142489,0.877033393599742
51010,identity,0.5,7,12,0.52,1.0,0.6399840730828414,0.866893992633006
51010,identity,0.5,8,12,0.38,1.0,0.6399961793323139,0.8759027176908931
51010,identity,0.5,9,12,0.4,1.0,0.6399921434568597,0.8833431594309645
51010,identity,0.5,10,12,0.48,1.0,0.6399509301131864,0.8839667116769809
51010,identity,0.5,11,12,0.42,1.0,0.6399951881363015,0.87768063636214
51010,identity,0.75,0,19,0.16,1.0,0.6399978783000444,0.7769869579699507
51010,identity,0.75,1,19,0.1,1.0,0.6399963880062274,0.7924633980871336
51010,identity,0.75,2,19,0.18,1.0,0.6399897859131185,0.7809892452376623
51010,identity,0.75,3,19,0.1,1.0,0.6399949465738412,0.7742652547378154
51010,identity,0.75,4,19,0.14,1.0,0.6399499136448865,0.7835110867353556
51010,identity,0.75,5,19,0.08,1.0,0.639992524708169,0.7992356982532901
51010,identity,0.75,6,19,0.12,1.0,0.6399932104412176,0.772007591318572
51010,identity,0.75,7,19,0.14,1.0,0.6399907184145024,0.7806752151038837
51010,identity,0.75,8,19,0.18,1.0,0.6399942634022096,0.773853764114303
51010,identity,0.75,9,19,0.12,1.0,0.6399932658298658,0.7902994179385161
51010,identity,0.75,10,19,0.12,1.0,0.6399811658772435,0.7705693948891355
51010,identity,0.75,11,19,0.2,1.0,0.639989752555906,0.7824146019746291
51010,identity,0.9,0,22,0.1,1.0,0.6399345170281265,0.752323536236912
51010,identity,0.9,1,22,0.06,1.0,0.6399929430597243,0.7503775886916887
51010,identity,0.9,2,22,0.06,1.0,0.6399919126000034,0.7510147389279247
51010,identity,0.9,3,22,0.1,1.0,0.6399942862680839,0.7518622428503374
51010,identity,0.9,4,22,0.1,1.0,0.6399946914825331,0.7559948313392252
51010,identity,0.9,5,22,0.04,1.0,0.6399931059172923,0.7549892975716601
51010,identity,0.9,6,22,0.14,1.0,0.639955960817162,0.7529955268937978
51010,identity,0.9,7,22,0.04,1.0,0.6399902992312264,0.750495744602935
51010,identity,0.9,8,22,0.06,1.0,0.6399920056741577,0.7546612646310141
51010,identity,0.9,9,22,0.08,1.0,0.6399936717111947,0.7529239486418795
51010,identity,0.9,10,22,0.1,1.0,0.639988134990829,0.7526575037766375
51010,identity,0.9,11,22,0.08,1.0,0.6399534584057252,0.7489173330406651
51011,normal,0.0,0,0,0.54,1.0,0.6399188328927398,1.0
51011,normal,0.0,1,0,0.54,1.0,0.6399188328927398,1.0
51011,normal,0.0,2,0,0.54,1.0,0.6399188328927398,1.0
51011,normal,0.0,3,0,0.54,1.0,0.6399188328927398,1.0
51011,normal,0.0,4,0,0.54,1.0,0.6399188328927398,1.0
51011,normal,0.0,5,0,0.54,1.0,0.6399188328927398,1.0
51011,normal,0.0,6,0,0.54,1.0,0.6399188328927398,1.0
51011,normal,0.0,7,0,0.54,1.0,0.6399188328927398,1.0
51011,normal,0.0,8,0,0.54,1.0,0.6399188328927398,1.0
51011,normal,0.0,9,0,0.54,1.0,0.6399188328927398,1.0
51011,normal,0.0,10,0,0.54,1.0,0.6399188328927398,1.0
51011,normal,0.0,11,0,0.54,1.0,0.6399188328927398,1.0
51011,normal,0.25,0,6,0.42,1.0,0.6387519861643902,0.8263470797237662
51011,normal,0.25,1,6,0.4,1.0,0.6331450123913734,0.8120385897817777
51011,normal,0.25,2,6,0.34,1.0,0.63045731102425,0.8172100256220993
51011,normal,0.25,3,6,0.4,1.0,0.6399768432414588,0.8271712171934089
51011,normal,0.25,4,6,0.34,1.0,0.6387205949085417,0.8093016196082533
51011,normal,0.25,5,6,0.48,1.0,0.6377344070379296,0.8112634017836278
51011,normal,0.25,6,6,0.34,1.0,0.639935824235399,0.8158650163736025
51011,normal,0.25,7,6,0.4,1.0,0.6393269305734048,0.8038910132156674
51011,normal,0.25,8,6,0.42,1.0,0.6378566056954899,0.842363151139529
51011,normal,0.25,9,6,0.3,1.0,0.6399373022792899,0.83118951553244
51011,normal,0.25,10,6,0.42,1.0,0.6314548808838324,0.80098335583285
51011,normal,0.25,11,6,0.36,1.0,0.6380805362626448,0.8051372554064724
51011,normal,0.5,0,12,0.24,1.0,0.6368195410165185,0.6931148672213651
51011,normal,0.5,1,12,0.22,1.0,0.6387105634410599,0.6741366804447922
51011,normal,0.5,2,12,0.28,1.0,0.6332611025568476,0.6959404544236848
51011,normal,0.5,3,12,0.26,1.0,0.6262791901010264,0.671336758677395
51011,normal,0.5,4,12,0.26,1.0,0.6327942731835685,0.6790662362460061
51011,normal,0.5,5,12,0.28,1.0,0.6398248392751309,0.6773242811449888
51011,normal,0.5,6,12,0.18,1.0,0.6344562965880932,0.6775946353216856
51011,normal,0.5,7,12,0.3,1.0,0.6381379000326881,0.7037781291516372
51011,normal,0.5,8,12,0.16,1.0,0.6370238468697167,0.6925076528309123
51011,normal,0.5,9,12,0.1,1.0,0.6359357263336889,0.7212982661593021
51011,normal,0.5,10,12,0.18,1.0,0.6399549994391361,0.7256195156690989
51011,normal,0.5,11,12,0.18,1.0,0.6096041707990348,0.7244374746505855
51011,normal,0.75,0,19,0.12,1.0,0.6292485106283155,0.6060369910902209
51011,normal,0.75,1,19,0.14,1.0,0.636605827532231,0.5852180468854864
51011,normal,0.75,2,19,0.04,1.0,0.6348917251658268,0.6013672119003308
51011,normal,0.75,3,19,0.1,1.0,0.6183589987292706,0.6131388268545469
51011,normal,0.75,4,19,0.16,1.0,0.638456124670986,0.619658120136807
51011,normal,0.75,5,19,0.06,1.0,0.6397760053325656,0.6154844984802034
51011,normal,0.75,6,19,0.12,1.0,0.6307958533093415,0.6059926105117471
51011,normal,0.75,7,19,0.08,1.0,0.6376125267706009,0.603796894850265
51011,normal,0.75,8,19,0.08,1.0,0.6276799352061136,0.5746295684336431
51011,normal,0.75,9,19,0.12,1.0,0.6231069303488974,0.6015036538645852
51011,normal,0.75,10,19,0.1,1.0,0.6399465294879123,0.5955707502234494
51011,normal,0.75,11,19,0.12,1.0,0.6399513299089086,0.6082300266690805
51011,normal,0.9,0,22,0.04,1.0,0.636605364920755,0.5529638283139604
51011,normal,0.9,1,22,0.1,1.0,0.6368666192469061,0.5493787988203735
51011,normal,0.9,2,22,0.1,1.0,0.6359110025046517,0.5511853884482361
51011,normal,0.9,3,22,0.04,1.0,0.6359422503884676,0.5422422293600601
51011,normal,0.9,4,22,0.04,1.0,0.6292450472311001,0.548486754114157
51011,normal,0.9,5,22,0.02,1.0,0.6311867111909443,0.5230263435983674
51011,normal,0.9,6,22,0.12,1.0,0.6292294558810511,0.5669896249860407
51011,normal,0.9,7,22,0.08,1.0,0.638104522192678,0.5333059273332119
51011,normal,0.9,8,22,0.1,1.0,0.6281281991409371,0.5452548822199258
51011,normal,0.9,9,22,0.06,1.0,0.6285992481113811,0.5371440392773666
51011,normal,0.9,10,22,0.08,1.0,0.6326046396670438,0.5538185506883135
51011,normal,0.9,11,22,0.06,1.0,0.6292419559090261,0.5635465512393719
51011,shuffled,0.0,0,0,0.72,1.0,0.6399805482113989,1.0
51011,shuffled,0.0,1,0,0.72,1.0,0.6399805482113989,1.0
51011,shuffled,0.0,2,0,0.72,1.0,0.6399805482113989,1.0
51011,shuffled,0.0,3,0,0.72,1.0,0.6399805482113989,1.0
51011,shuffled,0.0,4,0,0.72,1.0,0.6399805482113989,1.0
51011,shuffled,0.0,5,0,0.72,1.0,0.6399805482113989,1.0
51011,shuffled,0.0,6,0,0.72,1.0,0.6399805482113989,1.0
51011,shuffled,0.0,7,0,0.72,1.0,0.6399805482113989,1.0
51011,shuffled,0.0,8,0,0.72,1.0,0.6399805482113989,1.0
51011,shuffled,0.0,9,0,0.72,1.0,0.6399805482113989,1.0
51011,shuffled,0.0,10,0,0.72,1.0,0.6399805482113989,1.0
51011,shuffled,0.0,11,0,0.72,1.0,0.6399805482113989,1.0
51011,shuffled,0.25,0,6,0.38,1.0,0.6399649507099612,0.7923621795500955
51011,shuffled,0.25,1,6,0.5,1.0,0.6399974908953083,0.8431485532311354
51011,shuffled,0.25,2,6,0.52,1.0,0.6282958058229908,0.8768632928967409
51011,shuffled,0.25,3,6,0.38,1.0,0.6369756589362168,0.7902630277044591
51011,shuffled,0.25,4,6,0.38,1.0,0.6226479871045688,0.8191561402002193
51011,shuffled,0.25,5,6,0.48,1.0,0.6399758940789259,0.8174885935837682
51011,shuffled,0.25,6,6,0.42,1.0,0.6399972330662582,0.8216406508841422
51011,shuffled,0.25,7,6,0.36,1.0,0.6399993342372199,0.8310653647488522
51011,shuffled,0.25,8,6,0.46,1.0,0.6397789373932584,0.8283412984899564
51011,shuffled,0.25,9,6,0.46,1.0,0.6376550261011036,0.808744402214654
51011,shuffled,0.25,10,6,0.48,1.0,0.6370155316046539,0.8262886327726215
51011,shuffled,0.25,11,6,0.42,1.0,0.6399825180818597,0.8240435652723551
51011,shuffled,0.5,0,12,0.24,1.0,0.639997477139746,0.6914837454297396
51011,shuffled,0.5,1,12,0.2,1.0,0.6224487359270268,0.730007433852586
51011,shuffled,0.5,2,12,0.26,1.0,0.6399975065535644,0.7041092945114458
51011,shuffled,0.5,3,12,0.18,1.0,0.6399982323039705,0.6877361470315131
51011,shuffled,0.5,4,12,0.3,1.0,0.6395447331477662,0.7087156813426694
51011,shuffled,0.5,5,12,0.26,1.0,0.6399902039691276,0.6926199327101991
51011,shuffled,0.5,6,12,0.2,1.0,0.639993734247494,0.695316344587938
51011,shuffled,0.5,7,12,0.24,1.0,0.6399980761565647,0.6786739177475849
51011,shuffled,0.5,8,12,0.2,1.0,0.6399998086124757,0.7063141848926898
51011,shuffled,0.5,9,12,0.16,1.0,0.6372937015271255,0.7013951124190584
51011,shuffled,0.5,10,12,0.22,1.0,0.639991700220769,0.685321870789561
51011,shuffled,0.5,11,12,0.22,1.0,0.6282675336521565,0.6796357918920954
51011,shuffled,0.75,0,19,0.1,1.0,0.6399995398562303,0.5803431128809389
51011,shuffled,0.75,1,19,0.14,1.0,0.6399982194512192,0.5822561404277313
51011,shuffled,0.75,2,19,0.14,1.0,0.6399999028398203,0.639255985153106
51011,shuffled,0.75,3,19,0.1,1.0,0.63999722137786,0.625459331434554
51011,shuffled,0.75,4,19,0.12,1.0,0.6399993723280921,0.5796032583386451
51011,shuffled,0.75,5,19,0.12,1.0,0.6399992432618029,0.6308587371109169
51011,shuffled,0.75,6,19,0.08,1.0,0.639996480164538,0.591876090602333
51011,shuffled,0.75,7,19,0.1,1.0,0.6301202569618202,0.6150795963866319
51011,shuffled,0.75,8,19,0.06,1.0,0.6399889868025955,0.5774279270214708
51011,shuffled,0.75,9,19,0.12,1.0,0.6399992492806296,0.5950341719493161
51011,shuffled,0.75,10,19,0.14,1.0,0.639992362284835,0.5655300568176324
51011,shuffled,0.75,11,19,0.06,1.0,0.6399999128065772,0.6081432835917664
51011,shuffled,0.9,0,22,0.04,1.0,0.6399983815756108,0.5517806531250024
51011,shuffled,0.9,1,22,0.04,1.0,0.6399999371547337,0.560747522087302
51011,shuffled,0.9,2,22,0.1,1.0,0.6399999043700771,0.621429596744331
51011,shuffled,0.9,3,22,0.1,1.0,0.6399999647962961,0.5585852634797479
51011,shuffled,0.9,4,22,0.12,1.0,0.6399993812776419,0.5547218762776599
51011,shuffled,0.9,5,22,0.1,1.0,0.6399981453285344,0.5594608529464061
51011,shuffled,0.9,6,22,0.06,1.0,0.6399995524791732,0.559514897937492
51011,shuffled,0.9,7,22,0.1,1.0,0.6399998183377869,0.5775294343526561
51011,shuffled,0.9,8,22,0.06,1.0,0.6399991414929629,0.5778013962746694
51011,shuffled,0.9,9,22,0.08,1.0,0.6399994569039172,0.5789113336527152
51011,shuffled,0.9,10,22,0.02,1.0,0.6399968905650291,0.5676621106644383
51011,shuffled,0.9,11,22,0.04,1.0,0.6399999166358911,0.526861931534894
51011,dense,0.0,0,0,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.0,1,0,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.0,2,0,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.0,3,0,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.0,4,0,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.0,5,0,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.0,6,0,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.0,7,0,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.0,8,0,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.0,9,0,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.0,10,0,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.0,11,0,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.25,0,6,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.25,1,6,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.25,2,6,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.25,3,6,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.25,4,6,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.25,5,6,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.25,6,6,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.25,7,6,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.25,8,6,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.25,9,6,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.25,10,6,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.25,11,6,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.5,0,12,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.5,1,12,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.5,2,12,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.5,3,12,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.5,4,12,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.5,5,12,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.5,6,12,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.5,7,12,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.5,8,12,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.5,9,12,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.5,10,12,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.5,11,12,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.75,0,19,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.75,1,19,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.75,2,19,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.75,3,19,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.75,4,19,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.75,5,19,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.75,6,19,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.75,7,19,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.75,8,19,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.75,9,19,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.75,10,19,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.75,11,19,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.9,0,22,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.9,1,22,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.9,2,22,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.9,3,22,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.9,4,22,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.9,5,22,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.9,6,22,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.9,7,22,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.9,8,22,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.9,9,22,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.9,10,22,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,dense,0.9,11,22,0.02,0.5,0.2869616226068487,0.9999999999999999
51011,identity,0.0,0,0,0.88,1.0,0.6392684367618687,1.0
51011,identity,0.0,1,0,0.88,1.0,0.6392684367618687,1.0
51011,identity,0.0,2,0,0.88,1.0,0.6392684367618687,1.0
51011,identity,0.0,3,0,0.88,1.0,0.6392684367618687,1.0
51011,identity,0.0,4,0,0.88,1.0,0.6392684367618687,1.0
51011,identity,0.0,5,0,0.88,1.0,0.6392684367618687,1.0
51011,identity,0.0,6,0,0.88,1.0,0.6392684367618687,1.0
51011,identity,0.0,7,0,0.88,1.0,0.6392684367618687,1.0
51011,identity,0.0,8,0,0.88,1.0,0.6392684367618687,1.0
51011,identity,0.0,9,0,0.88,1.0,0.6392684367618687,1.0
51011,identity,0.0,10,0,0.88,1.0,0.6392684367618687,1.0
51011,identity,0.0,11,0,0.88,1.0,0.6392684367618687,1.0
51011,identity,0.25,0,6,0.6,1.0,0.6383032253323178,0.9421486917453363
51011,identity,0.25,1,6,0.6,1.0,0.6383646327517146,0.9398026807148476
51011,identity,0.25,2,6,0.56,1.0,0.638001980057131,0.9382364377476266
51011,identity,0.25,3,6,0.62,1.0,0.6396902037409281,0.9482338669809134
51011,identity,0.25,4,6,0.64,1.0,0.6391388949888344,0.9355900324660135
51011,identity,0.25,5,6,0.58,1.0,0.639130691250108,0.922543055868444
51011,identity,0.25,6,6,0.64,1.0,0.6391069418482352,0.9237848812194163
51011,identity,0.25,7,6,0.54,1.0,0.6391991180430022,0.9260042110484872
51011,identity,0.25,8,6,0.68,1.0,0.6384634685549498,0.9377582496406024
51011,identity,0.25,9,6,0.66,1.0,0.6387828619488439,0.9359508293714499
51011,identity,0.25,10,6,0.7,1.0,0.6394254268242128,0.9363979853469694
51011,identity,0.25,11,6,0.68,1.0,0.6387924711442946,0.9352713937854047
51011,identity,0.5,0,12,0.4,1.0,0.6369835382653704,0.8721739849941467
51011,identity,0.5,1,12,0.42,1.0,0.6395582236687113,0.8843906395971851
51011,identity,0.5,2,12,0.28,1.0,0.6372353948146096,0.8586396400913834
51011,identity,0.5,3,12,0.38,1.0,0.6372481834936572,0.8800274746329467
51011,identity,0.5,4,12,0.36,1.0,0.6383497590043723,0.8719006453900567
51011,identity,0.5,5,12,0.34,1.0,0.6383228199426797,0.8760419938610943
51011,identity,0.5,6,12,0.42,1.0,0.6392234165957404,0.8853500848404426
51011,identity,0.5,7,12,0.42,1.0,0.6387388518823941,0.8828381824309381
51011,identity,0.5,8,12,0.38,1.0,0.6384726390752964,0.849067594535022
51011,identity,0.5,9,12,0.38,1.0,0.6392744764581865,0.8804521070390241
51011,identity,0.5,10,12,0.34,1.0,0.6386574141588303,0.8464743728328323
51011,identity,0.5,11,12,0.4,1.0,0.6387547369298759,0.8818010070727413
51011,identity,0.75,0,19,0.12,1.0,0.6342663707955143,0.7792377262130991
51011,identity,0.75,1,19,0.12,1.0,0.6386821657481108,0.7824836320429602
51011,identity,0.75,2,19,0.18,1.0,0.6389075354382113,0.7840195029080179
51011,identity,0.75,3,19,0.08,1.0,0.636002995625275,0.7855565829527346
51011,identity,0.75,4,19,0.14,1.0,0.637886761225759,0.7693651294289384
51011,identity,0.75,5,19,0.22,1.0,0.6393293639674639,0.7747979550242772
51011,identity,0.75,6,19,0.12,1.0,0.6358643003553189,0.7894873565222347
51011,identity,0.75,7,19,0.12,1.0,0.635596625399611,0.783240049146493
51011,identity,0.75,8,19,0.1,1.0,0.6373747029473745,0.7943465231039782
51011,identity,0.75,9,19,0.14,1.0,0.6375643375563231,0.7718599819742296
51011,identity,0.75,10,19,0.12,1.0,0.6357094776337725,0.7846966020211391
51011,identity,0.75,11,19,0.18,1.0,0.6392026362829528,0.7728804786195522
51011,identity,0.9,0,22,0.08,1.0,0.6370938821268508,0.7460033952240841
51011,identity,0.9,1,22,0.04,1.0,0.6358454945026744,0.7480602564264699
51011,identity,0.9,2,22,0.02,1.0,0.6346675794125458,0.7468477603579029
51011,identity,0.9,3,22,0.06,1.0,0.637499559680519,0.7496501333320568
51011,identity,0.9,4,22,0.06,1.0,0.6348974743930192,0.7502637895799285
51011,identity,0.9,5,22,0.08,1.0,0.6357650467168671,0.746730382955678
51011,identity,0.9,6,22,0.02,1.0,0.6345511302576299,0.7496215936081266
51011,identity,0.9,7,22,0.08,1.0,0.6391865272202204,0.7467583998467007
51011,identity,0.9,8,22,0.1,1.0,0.6370613932767006,0.7469764380019852
51011,identity,0.9,9,22,0.06,1.0,0.63697688690421,0.7473294083435651
51011,identity,0.9,10,22,0.06,1.0,0.6363196974724158,0.7475891022962518
51011,identity,0.9,11,22,0.06,1.0,0.6374692137857562,0.751413326605179
51012,normal,0.0,0,0,0.62,1.0,0.6799830193025869,1.0
51012,normal,0.0,1,0,0.62,1.0,0.6799830193025869,1.0
51012,normal,0.0,2,0,0.62,1.0,0.6799830193025869,1.0
51012,normal,0.0,3,0,0.62,1.0,0.6799830193025869,1.0
51012,normal,0.0,4,0,0.62,1.0,0.6799830193025869,1.0
51012,normal,0.0,5,0,0.62,1.0,0.6799830193025869,1.0
51012,normal,0.0,6,0,0.62,1.0,0.6799830193025869,1.0
51012,normal,0.0,7,0,0.62,1.0,0.6799830193025869,1.0
51012,normal,0.0,8,0,0.62,1.0,0.6799830193025869,1.0
51012,normal,0.0,9,0,0.62,1.0,0.6799830193025869,1.0
51012,normal,0.0,10,0,0.62,1.0,0.6799830193025869,1.0
51012,normal,0.0,11,0,0.62,1.0,0.6799830193025869,1.0
51012,normal,0.25,0,6,0.36,1.0,0.6703927744483386,0.8461888684098521
51012,normal,0.25,1,6,0.4,1.0,0.6794103831833433,0.8470025775115946
51012,normal,0.25,2,6,0.58,1.0,0.6769306548301813,0.8188905113230694
51012,normal,0.25,3,6,0.44,1.0,0.6701208818913611,0.7971879797900308
51012,normal,0.25,4,6,0.36,1.0,0.6786635941023743,0.8267357151423347
51012,normal,0.25,5,6,0.2,1.0,0.6692894318489467,0.8524964692654946
51012,normal,0.25,6,6,0.24,1.0,0.6783315246928038,0.8244135991206768
51012,normal,0.25,7,6,0.48,1.0,0.6799899198079646,0.8592721571749249
51012,normal,0.25,8,6,0.38,1.0,0.679990963193519,0.813186710713093
51012,normal,0.25,9,6,0.36,1.0,0.679960921927655,0.7973443622751973
51012,normal,0.25,10,6,0.34,1.0,0.6705056966102341,0.8036390321377165
51012,normal,0.25,11,6,0.38,1.0,0.6799880002845464,0.8197085625398043
51012,normal,0.5,0,12,0.2,1.0,0.6782427581158674,0.7122567052407252
51012,normal,0.5,1,12,0.16,1.0,0.6799971986535911,0.7196324225171682
51012,normal,0.5,2,12,0.24,1.0,0.6797465739348963,0.72326906034788
51012,normal,0.5,3,12,0.26,1.0,0.6797819490398135,0.7055491110182618
51012,normal,0.5,4,12,0.3,1.0,0.6783902864723195,0.7503317040744105
51012,normal,0.5,5,12,0.14,1.0,0.6799975746352164,0.727292151340496
51012,normal,0.5,6,12,0.28,1.0,0.6793065657914567,0.7296596337908727
51012,normal,0.5,7,12,0.28,1.0,0.6799920278169458,0.7240941645978193
51012,normal,0.5,8,12,0.22,1.0,0.6768569284339381,0.7252728453686728
51012,normal,0.5,9,12,0.18,1.0,0.6797935741960798,0.7251035614721084
51012,normal,0.5,10,12,0.26,1.0,0.6790242191432931,0.7501648112944446
51012,normal,0.5,11,12,0.24,1.0,0.6783489157840364,0.7039622839739167
51012,normal,0.75,0,19,0.08,1.0,0.6799995474424372,0.6442323898730771
51012,normal,0.75,1,19,0.1,1.0,0.6799351321348763,0.6172228509244555
51012,normal,0.75,2,19,0.14,1.0,0.6799961368869519,0.6584046061230364
51012,normal,0.75,3,19,0.1,1.0,0.6799999215083541,0.6990947324243726
51012,normal,0.75,4,19,0.12,1.0,0.6799273817220569,0.629735978962762
51012,normal,0.75,5,19,0.12,1.0,0.6779583532241102,0.6435846362352232
51012,normal,0.75,6,19,0.1,1.0,0.6797169075731153,0.6745217507056627
51012,normal,0.75,7,19,0.06,1.0,0.6722043671634654,0.6004892933712742
51012,normal,0.75,8,19,0.14,1.0,0.6799430249783361,0.6529953352503577
51012,normal,0.75,9,19,0.14,1.0,0.6792583041540041,0.645922572867572
51012,normal,0.75,10,19,0.16,1.0,0.6799351881514377,0.6397725506579832
51012,normal,0.75,11,19,0.08,1.0,0.6799994488481519,0.5992592011792918
51012,normal,0.9,0,22,0.1,1.0,0.6799976259615298,0.639877167655705
51012,normal,0.9,1,22,0.14,1.0,0.6799791330041846,0.6285059350457687
51012,normal,0.9,2,22,0.06,1.0,0.6799999303190247,0.6347913868858378
51012,normal,0.9,3,22,0.08,1.0,0.6799984147363116,0.629533720617333
51012,normal,0.9,4,22,0.04,1.0,0.6799999463606972,0.6089286849797649
