repetition,seed,dim_ca1,num_cue_patterns,bit_kind,plasticity,train_noise,test_noise,ae_name,mtl_name,evolution_fitness,input_cosine,ae_cosine,mtl_cosine,ae_mse,mtl_mse
10,73210,50,5,0,base,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:40:40.json,0.10200708276033402,0.2477681714296341,0.3706099118893035,0.3014704231196083,0.11682475358247757,0.15156984329223633
11,73211,50,5,0,base,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:40:40.json,0.10200708276033402,0.24902524745464324,0.37880111558549107,0.3408728711642325,0.11510030925273895,0.12824581563472748
0,73200,50,5,0,err2,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.9999999973773956,0.9376953797340393,0.7206339554786683,0.014300190843641758,0.07752056419849396
1,73201,50,5,0,err2,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,1.0000000007152556,0.9390943274497986,0.7444292821884155,0.013587468303740025,0.07286658883094788
2,73202,50,5,0,err2,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.9999999949932098,0.9391458902359009,0.7558594037294388,0.013701464049518108,0.06941016763448715
3,73203,50,5,0,err2,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,1.0000000014305115,0.9393156759738922,0.7101715064644814,0.013907741755247116,0.08035605400800705
4,73204,50,5,0,err2,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.9999999985694885,0.9405884408950805,0.7947187702655792,0.013769521377980709,0.06002248078584671
5,73205,50,5,0,err2,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,1.0000000011920929,0.9344871628284455,0.6805380181968212,0.01430534292012453,0.08426550775766373
6,73206,50,5,0,err2,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.9999999990463256,0.9400948741436005,0.7610509516596794,0.013715246692299843,0.07106875628232956
7,73207,50,5,0,err2,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.9999999976158143,0.9373928599357605,0.7644311832785606,0.01449504029005766,0.06741277128458023
8,73208,50,5,0,err2,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,1.000000002861023,0.9379988858699798,0.7910251488685608,0.013796797953546047,0.06097286194562912
9,73209,50,5,0,err2,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,1.0000000009536743,0.9342276797294616,0.6775572820752859,0.014994381926953793,0.08568065613508224
10,73210,50,5,0,err2,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.9999999949932098,0.9381125569343567,0.7343079392611981,0.01373706292361021,0.07140351086854935
11,73211,50,5,0,err2,0.05,0.0,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.9999999973773956,0.9346639628410339,0.741247242808342,0.014868964441120625,0.07467445731163025
0,73200,50,5,0,err2,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.9999999973773956,0.9376953797340393,0.7206339554786683,0.014300190843641758,0.07752056419849396
1,73201,50,5,0,err2,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,1.0000000007152556,0.9390943274497986,0.7444292821884155,0.013587468303740025,0.07286658883094788
2,73202,50,5,0,err2,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.9999999949932098,0.9391458902359009,0.7558594037294388,0.013701464049518108,0.06941016763448715
3,73203,50,5,0,err2,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,1.0000000014305115,0.9393156759738922,0.7101715064644814,0.013907741755247116,0.08035605400800705
4,73204,50,5,0,err2,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.9999999985694885,0.9405884408950805,0.7947187702655792,0.013769521377980709,0.06002248078584671
5,73205,50,5,0,err2,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,1.0000000011920929,0.9344871628284455,0.6805380181968212,0.01430534292012453,0.08426550775766373
6,73206,50,5,0,err2,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.9999999990463256,0.9400948741436005,0.7610509516596794,0.013715246692299843,0.07106875628232956
7,73207,50,5,0,err2,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.9999999976158143,0.9373928599357605,0.7644311832785606,0.01449504029005766,0.06741277128458023
8,73208,50,5,0,err2,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,1.000000002861023,0.9379988858699798,0.7910251488685608,0.013796797953546047,0.06097286194562912
9,73209,50,5,0,err2,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,1.0000000009536743,0.9342276797294616,0.6775572820752859,0.014994381926953793,0.08568065613508224
10,73210,50,5,0,err2,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.9999999949932098,0.9381125569343567,0.7343079392611981,0.01373706292361021,0.07140351086854935
11,73211,50,5,0,err2,0.05,0.01,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.9999999973773956,0.9346639628410339,0.741247242808342,0.014868964441120625,0.07467445731163025
0,73200,50,5,0,err2,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8351650767326355,0.9263617913722992,0.6622566189393401,0.017345985397696495,0.08538935333490372
1,73201,50,5,0,err2,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8293117349147796,0.9208288474082946,0.6537416252940893,0.017014333978295326,0.08642996847629547
2,73202,50,5,0,err2,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8357473161220551,0.9196192457675934,0.70894483807683,0.01810014434158802,0.07839477807283401
3,73203,50,5,0,err2,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.832772340297699,0.9255391731262207,0.6873427607417106,0.01717514917254448,0.08500619232654572
4,73204,50,5,0,err2,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8403320777416229,0.9212217183113098,0.7116631721183657,0.018441129475831985,0.07940740138292313
5,73205,50,5,0,err2,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8255099041461944,0.9201122620105744,0.6094639293514192,0.017198825255036354,0.09279292821884155
6,73206,50,5,0,err2,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8338636815547943,0.9273111457824708,0.6268564569354057,0.016852719709277153,0.09227416664361954
7,73207,50,5,0,err2,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8348611834049224,0.9169955945014954,0.6127516457587481,0.019229719415307045,0.0945088267326355
8,73208,50,5,0,err2,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8330378119945526,0.9183105063438416,0.7298678838014603,0.01808999851346016,0.07443181425333023
9,73209,50,5,0,err2,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8322988021373748,0.9177957620620728,0.6802052773833275,0.018919099122285843,0.08132806420326233
10,73210,50,5,0,err2,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8328869533538819,0.9256440720558167,0.6750555391460658,0.016495730727910995,0.0795246809720993
11,73211,50,5,0,err2,0.05,0.02,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8350050375461578,0.9176417956352234,0.6679380793832242,0.018567819148302078,0.08642221987247467
0,73200,50,5,0,err2,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8351650767326355,0.9263617913722992,0.6622566189393401,0.017345985397696495,0.08538935333490372
1,73201,50,5,0,err2,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8293117349147796,0.9208288474082946,0.6537416252940893,0.017014333978295326,0.08642996847629547
2,73202,50,5,0,err2,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8357473161220551,0.9196192457675934,0.70894483807683,0.01810014434158802,0.07839477807283401
3,73203,50,5,0,err2,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.832772340297699,0.9255391731262207,0.6873427607417106,0.01717514917254448,0.08500619232654572
4,73204,50,5,0,err2,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8403320777416229,0.9212217183113098,0.7116631721183657,0.018441129475831985,0.07940740138292313
5,73205,50,5,0,err2,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8255099041461944,0.9201122620105744,0.6094639293514192,0.017198825255036354,0.09279292821884155
6,73206,50,5,0,err2,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8338636815547943,0.9273111457824708,0.6268564569354057,0.016852719709277153,0.09227416664361954
7,73207,50,5,0,err2,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8348611834049224,0.9169955945014954,0.6127516457587481,0.019229719415307045,0.0945088267326355
8,73208,50,5,0,err2,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8330378119945526,0.9183105063438416,0.7298678838014603,0.01808999851346016,0.07443181425333023
9,73209,50,5,0,err2,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8322988021373748,0.9177957620620728,0.6802052773833275,0.018919099122285843,0.08132806420326233
10,73210,50,5,0,err2,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8328869533538819,0.9256440720558167,0.6750555391460658,0.016495730727910995,0.0795246809720993
11,73211,50,5,0,err2,0.05,0.03,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.8350050375461578,0.9176417956352234,0.6679380793832242,0.018567819148302078,0.08642221987247467
0,73200,50,5,0,err2,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6703301824331284,0.8727482383549213,0.5595024502947926,0.026326457038521767,0.10064157843589783
1,73201,50,5,0,err2,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6586234921216965,0.868478774513118,0.5758484691381455,0.025379467755556107,0.09825336188077927
2,73202,50,5,0,err2,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6714946626424789,0.8787475371062755,0.6247737145870924,0.02569972164928913,0.09171663969755173
3,73203,50,5,0,err2,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6655447037220001,0.8788004729580134,0.6071621350198985,0.026029197499155998,0.09610743820667267
4,73204,50,5,0,err2,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6806641825437546,0.87506227106601,0.627740193374455,0.027496976777911186,0.09427870064973831
5,73205,50,5,0,err2,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6510198291540146,0.8689572042562067,0.5222371900677681,0.02573123760521412,0.10301675647497177
6,73206,50,5,0,err2,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.667727386713028,0.8714428533762694,0.528942138440907,0.02680305391550064,0.10489222407341003
7,73207,50,5,0,err2,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6697223908901214,0.8614190309941768,0.5272574071213603,0.028734805062413216,0.1053123027086258
8,73208,50,5,0,err2,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6660756427049637,0.869594427190721,0.6417808865606784,0.027017204090952873,0.08899523317813873
9,73209,50,5,0,err2,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6645976281166077,0.8637750756926834,0.5931562106758356,0.027767209336161613,0.09404081851243973
10,73210,50,5,0,err2,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6657739380598068,0.8654129327321425,0.5971766766160727,0.026494281366467476,0.09322994202375412
11,73211,50,5,0,err2,0.05,0.04,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6700101019144058,0.8615797206107527,0.587637625223957,0.028585586696863174,0.0978570505976677
0,73200,50,5,0,err2,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6703301824331284,0.8727482383549213,0.5595024502947926,0.026326457038521767,0.10064157843589783
1,73201,50,5,0,err2,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6586234921216965,0.868478774513118,0.5758484691381455,0.025379467755556107,0.09825336188077927
2,73202,50,5,0,err2,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6714946626424789,0.8787475371062755,0.6247737145870924,0.02569972164928913,0.09171663969755173
3,73203,50,5,0,err2,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6655447037220001,0.8788004729580134,0.6071621350198985,0.026029197499155998,0.09610743820667267
4,73204,50,5,0,err2,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6806641825437546,0.87506227106601,0.627740193374455,0.027496976777911186,0.09427870064973831
5,73205,50,5,0,err2,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6510198291540146,0.8689572042562067,0.5222371900677681,0.02573123760521412,0.10301675647497177
6,73206,50,5,0,err2,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.667727386713028,0.8714428533762694,0.528942138440907,0.02680305391550064,0.10489222407341003
7,73207,50,5,0,err2,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6697223908901214,0.8614190309941768,0.5272574071213603,0.028734805062413216,0.1053123027086258
8,73208,50,5,0,err2,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6660756427049637,0.869594427190721,0.6417808865606784,0.027017204090952873,0.08899523317813873
9,73209,50,5,0,err2,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6645976281166077,0.8637750756926834,0.5931562106758356,0.027767209336161613,0.09404081851243973
10,73210,50,5,0,err2,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6657739380598068,0.8654129327321425,0.5971766766160727,0.026494281366467476,0.09322994202375412
11,73211,50,5,0,err2,0.05,0.05,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.6700101019144058,0.8615797206107527,0.587637625223957,0.028585586696863174,0.0978570505976677
0,73200,50,5,0,err2,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.5054952681064606,0.7456819188259542,0.4568294706828892,0.048164188861846924,0.11434676498174667
1,73201,50,5,0,err2,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.49793523049354554,0.7510731334513985,0.4763894422492012,0.04574558511376381,0.1100173071026802
2,73202,50,5,0,err2,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.5072419877052308,0.7439446806283667,0.5043531743921339,0.047589849680662155,0.10602255910634995
3,73203,50,5,0,err2,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.5003170485496521,0.7447264979048632,0.5072339274501428,0.04836544767022133,0.1088017001748085
4,73204,50,5,0,err2,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.5229962691068649,0.7698328289017081,0.5371241521621123,0.04585684463381767,0.10704787075519562
5,73205,50,5,0,err2,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.48252973580360414,0.7080261202184484,0.4236582593549974,0.050578631460666656,0.11462890356779099
6,73206,50,5,0,err2,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.5035910741090774,0.7162557863285766,0.42288692556368185,0.05042741075158119,0.11809220910072327
7,73207,50,5,0,err2,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.5065835819244385,0.7312801862964406,0.447919571461156,0.04943417012691498,0.11635647714138031
8,73208,50,5,0,err2,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.5031134530305862,0.742424626220949,0.5385674724504351,0.048524562269449234,0.10457007586956024
9,73209,50,5,0,err2,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.49889643704891207,0.7280294855493121,0.49882896668836474,0.04948022589087486,0.10614828020334244
10,73210,50,5,0,err2,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.5066609009504318,0.7439594435915351,0.496641046885401,0.04850616306066513,0.10778356343507767
11,73211,50,5,0,err2,0.05,0.06,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.507015148639679,0.721020079895854,0.4857327341660857,0.051222823560237885,0.11049839854240417
0,73200,50,5,0,err2,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.5054952681064606,0.7456819188259542,0.4568294706828892,0.048164188861846924,0.11434676498174667
1,73201,50,5,0,err2,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.49793523049354554,0.7510731334513985,0.4763894422492012,0.04574558511376381,0.1100173071026802
2,73202,50,5,0,err2,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.5072419877052308,0.7439446806283667,0.5043531743921339,0.047589849680662155,0.10602255910634995
3,73203,50,5,0,err2,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.5003170485496521,0.7447264979048632,0.5072339274501428,0.04836544767022133,0.1088017001748085
4,73204,50,5,0,err2,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.5229962691068649,0.7698328289017081,0.5371241521621123,0.04585684463381767,0.10704787075519562
5,73205,50,5,0,err2,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.48252973580360414,0.7080261202184484,0.4236582593549974,0.050578631460666656,0.11462890356779099
6,73206,50,5,0,err2,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.5035910741090774,0.7162557863285766,0.42288692556368185,0.05042741075158119,0.11809220910072327
7,73207,50,5,0,err2,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.5065835819244385,0.7312801862964406,0.447919571461156,0.04943417012691498,0.11635647714138031
8,73208,50,5,0,err2,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.5031134530305862,0.742424626220949,0.5385674724504351,0.048524562269449234,0.10457007586956024
9,73209,50,5,0,err2,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.49889643704891207,0.7280294855493121,0.49882896668836474,0.04948022589087486,0.10614828020334244
10,73210,50,5,0,err2,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.5066609009504318,0.7439594435915351,0.496641046885401,0.04850616306066513,0.10778356343507767
11,73211,50,5,0,err2,0.05,0.07,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.507015148639679,0.721020079895854,0.4857327341660857,0.051222823560237885,0.11049839854240417
0,73200,50,5,0,err2,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.3633270298242569,0.5479953556675464,0.3774749803636223,0.08297758549451828,0.12622062861919403
1,73201,50,5,0,err2,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.3519136457443237,0.5533935798858293,0.3713201357005164,0.07947013527154922,0.12123125046491623
2,73202,50,5,0,err2,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.36032265681028364,0.559897619090043,0.4084283123798668,0.0788152813911438,0.11897172778844833
3,73203,50,5,0,err2,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.35642273741960523,0.5443790754838846,0.3846322345798835,0.0818374902009964,0.1231418326497078
4,73204,50,5,0,err2,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.377328363776207,0.5690294608380646,0.42323357427865266,0.07902880758047104,0.1210029125213623
5,73205,50,5,0,err2,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.33937298619747164,0.5192751503190957,0.3517976634227671,0.08221708983182907,0.12370142340660095
6,73206,50,5,0,err2,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.3581214367747307,0.5351253770438489,0.3457040693182498,0.08104562759399414,0.1271149069070816
7,73207,50,5,0,err2,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.364778114259243,0.5500647719963454,0.3687218350144103,0.08130006492137909,0.12641149759292603
8,73208,50,5,0,err2,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.3574846093058586,0.549041002240614,0.39963629297167064,0.08204557746648788,0.1204662024974823
9,73209,50,5,0,err2,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.3465285856127739,0.5185585200679489,0.3956734167886898,0.08432555943727493,0.11890984326601028
10,73210,50,5,0,err2,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.3622145414352417,0.5609118815525435,0.39607450806349515,0.08101476728916168,0.12065976858139038
11,73211,50,5,0,err2,0.05,0.08,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.35602020227909087,0.5299857573481277,0.3799974988661706,0.08580678701400757,0.12402752041816711
0,73200,50,5,0,err2,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.3633270298242569,0.5479953556675464,0.3774749803636223,0.08297758549451828,0.12622062861919403
1,73201,50,5,0,err2,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.3519136457443237,0.5533935798858293,0.3713201357005164,0.07947013527154922,0.12123125046491623
2,73202,50,5,0,err2,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.36032265681028364,0.559897619090043,0.4084283123798668,0.0788152813911438,0.11897172778844833
3,73203,50,5,0,err2,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.35642273741960523,0.5443790754838846,0.3846322345798835,0.0818374902009964,0.1231418326497078
4,73204,50,5,0,err2,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.377328363776207,0.5690294608380646,0.42323357427865266,0.07902880758047104,0.1210029125213623
5,73205,50,5,0,err2,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.33937298619747164,0.5192751503190957,0.3517976634227671,0.08221708983182907,0.12370142340660095
6,73206,50,5,0,err2,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.3581214367747307,0.5351253770438489,0.3457040693182498,0.08104562759399414,0.1271149069070816
7,73207,50,5,0,err2,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.364778114259243,0.5500647719963454,0.3687218350144103,0.08130006492137909,0.12641149759292603
8,73208,50,5,0,err2,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.3574846093058586,0.549041002240614,0.39963629297167064,0.08204557746648788,0.1204662024974823
9,73209,50,5,0,err2,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.3465285856127739,0.5185585200679489,0.3956734167886898,0.08432555943727493,0.11890984326601028
10,73210,50,5,0,err2,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.3622145414352417,0.5609118815525435,0.39607450806349515,0.08101476728916168,0.12065976858139038
11,73211,50,5,0,err2,0.05,0.09,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.35602020227909087,0.5299857573481277,0.3799974988661706,0.08580678701400757,0.12402752041816711
0,73200,50,5,0,err2,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.2541587815284729,0.37885251503670586,0.3128075569979846,0.11603103578090668,0.1362115889787674
1,73201,50,5,0,err2,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.23889204955101012,0.3917308579552919,0.28590894023585134,0.10744267702102661,0.13077642023563385
2,73202,50,5,0,err2,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.2444033145904541,0.3896317373239435,0.30738828400243073,0.11309172213077545,0.13294784724712372
3,73203,50,5,0,err2,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.24952841341495513,0.3874260521158576,0.2927155020227656,0.114151231944561,0.13339336216449738
4,73204,50,5,0,err2,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.2596604472398758,0.3827296487079002,0.330710410437081,0.11521485447883606,0.13157512247562408
5,73205,50,5,0,err2,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.2322162252664566,0.3563658004119061,0.2971966383126564,0.11624529212713242,0.1307295262813568
6,73206,50,5,0,err2,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.24765178894996642,0.36179422797984445,0.2902799719092436,0.11668350547552109,0.13579292595386505
7,73207,50,5,0,err2,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.25397263514995577,0.37493262165505437,0.30068745612632486,0.11590491235256195,0.13556385040283203
8,73208,50,5,0,err2,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.24185575282573699,0.3710916624063393,0.30398156298254614,0.11679010093212128,0.13174760341644287
9,73209,50,5,0,err2,0.05,0.1,ae_27:8:0:44:00,mtl_27:8:1:41:54.json,0.1558044285580516,0.2401607257127762,0.3483328826366924,0.3139734453270212,0.11823030561208725,0.1293080598115921
