experiment,seed,plasticity_rule,condition,memory,output_target_cosine,from_lap,to_lap,cue_changed,tuning_similarity
compatibility,51004,base,matched_decoder,9,0.9077887535095215,,,,
compatibility,51004,base,matched_decoder,10,0.9966629147529602,,,,
compatibility,51004,base,matched_decoder,11,0.8970354199409485,,,,
compatibility,51004,base,matched_decoder,12,0.4479210376739502,,,,
compatibility,51004,base,matched_decoder,13,0.877094030380249,,,,
compatibility,51004,base,matched_decoder,14,0.9001500606536865,,,,
compatibility,51004,base,matched_decoder,15,0.9096846580505371,,,,
compatibility,51004,base,matched_decoder,16,0.9412561655044556,,,,
compatibility,51004,base,matched_decoder,17,0.6252925395965576,,,,
compatibility,51004,base,matched_decoder,18,0.9920797944068909,,,,
compatibility,51004,base,matched_decoder,19,0.9671043753623962,,,,
compatibility,51004,base,matched_decoder,20,0.9348738789558411,,,,
compatibility,51004,base,matched_decoder,21,0.9359215497970581,,,,
compatibility,51004,base,matched_decoder,22,0.9986333847045898,,,,
compatibility,51004,base,matched_decoder,23,0.9218045473098755,,,,
compatibility,51004,base,matched_decoder,24,0.9765176177024841,,,,
compatibility,51004,base,matched_decoder,25,0.9996798038482666,,,,
compatibility,51004,base,matched_decoder,26,0.9214540719985962,,,,
compatibility,51004,base,matched_decoder,27,0.7568814754486084,,,,
compatibility,51004,base,random_content,0,0.48633864521980286,,,,
compatibility,51004,base,random_content,1,0.7285769581794739,,,,
compatibility,51004,base,random_content,2,0.019318267703056335,,,,
compatibility,51004,base,random_content,3,0.09631511569023132,,,,
compatibility,51004,base,random_content,4,2.85716782855161e-06,,,,
compatibility,51004,base,random_content,5,0.6561070680618286,,,,
compatibility,51004,base,random_content,6,0.00047307563363574445,,,,
compatibility,51004,base,random_content,7,0.08666186779737473,,,,
compatibility,51004,base,random_content,8,0.5641723275184631,,,,
compatibility,51004,base,random_content,9,0.2776792347431183,,,,
compatibility,51004,base,random_content,10,0.24382305145263672,,,,
compatibility,51004,base,random_content,11,0.13641978800296783,,,,
compatibility,51004,base,random_content,12,1.744366595612945e-10,,,,
compatibility,51004,base,random_content,13,0.19338363409042358,,,,
compatibility,51004,base,random_content,14,0.01937055215239525,,,,
compatibility,51004,base,random_content,15,0.12426382303237915,,,,
compatibility,51004,base,random_content,16,0.11071696132421494,,,,
compatibility,51004,base,random_content,17,0.3152211606502533,,,,
compatibility,51004,base,random_content,18,0.25885263085365295,,,,
compatibility,51004,base,random_content,19,0.0972273126244545,,,,
compatibility,51004,base,random_content,20,2.951374335680157e-05,,,,
compatibility,51004,base,random_content,21,0.2808713912963867,,,,
compatibility,51004,base,random_content,22,0.007322812918573618,,,,
compatibility,51004,base,random_content,23,0.558291494846344,,,,
compatibility,51004,base,random_content,24,0.17431911826133728,,,,
compatibility,51004,base,random_content,25,0.14078983664512634,,,,
compatibility,51004,base,random_content,26,0.8341287970542908,,,,
compatibility,51004,base,random_content,27,0.47176438570022583,,,,
compatibility,51004,base,no_plasticity,0,0.018775679171085358,,,,
compatibility,51004,base,no_plasticity,1,0.3755966126918793,,,,
compatibility,51004,base,no_plasticity,2,0.43008163571357727,,,,
compatibility,51004,base,no_plasticity,3,0.005904290359467268,,,,
compatibility,51004,base,no_plasticity,4,0.407638281583786,,,,
compatibility,51004,base,no_plasticity,5,0.03909323737025261,,,,
compatibility,51004,base,no_plasticity,6,0.3907011151313782,,,,
compatibility,51004,base,no_plasticity,7,0.03628129884600639,,,,
compatibility,51004,base,no_plasticity,8,0.012579272501170635,,,,
compatibility,51004,base,no_plasticity,9,0.02030497044324875,,,,
compatibility,51004,base,no_plasticity,10,0.0041949753649532795,,,,
compatibility,51004,base,no_plasticity,11,0.009981331415474415,,,,
compatibility,51004,base,no_plasticity,12,0.006144529674202204,,,,
compatibility,51004,base,no_plasticity,13,0.0019849753007292747,,,,
compatibility,51004,base,no_plasticity,14,0.012295165099203587,,,,
compatibility,51004,base,no_plasticity,15,0.022233545780181885,,,,
compatibility,51004,base,no_plasticity,16,0.01122463308274746,,,,
compatibility,51004,base,no_plasticity,17,0.017712270841002464,,,,
compatibility,51004,base,no_plasticity,18,0.008456205949187279,,,,
compatibility,51004,base,no_plasticity,19,0.4272058606147766,,,,
compatibility,51004,base,no_plasticity,20,0.40255358815193176,,,,
compatibility,51004,base,no_plasticity,21,0.03379376232624054,,,,
compatibility,51004,base,no_plasticity,22,0.41861069202423096,,,,
compatibility,51004,base,no_plasticity,23,0.012578768655657768,,,,
compatibility,51004,base,no_plasticity,24,0.3984323740005493,,,,
compatibility,51004,base,no_plasticity,25,0.4075559377670288,,,,
compatibility,51004,base,no_plasticity,26,0.03727518022060394,,,,
compatibility,51004,base,no_plasticity,27,0.057814162224531174,,,,
cue_schedule,51004,base,swap,,,1,2,False,0.7291854619979858
cue_schedule,51004,base,swap,,,2,3,False,0.8451684713363647
cue_schedule,51004,base,swap,,,3,4,False,0.8182947039604187
cue_schedule,51004,base,swap,,,4,5,False,0.8100656270980835
cue_schedule,51004,base,swap,,,5,6,False,0.8598908185958862
cue_schedule,51004,base,swap,,,6,7,False,0.8478842377662659
cue_schedule,51004,base,swap,,,7,8,False,0.9007429480552673
cue_schedule,51004,base,swap,,,8,9,False,0.8626861572265625
cue_schedule,51004,base,swap,,,9,10,False,0.8633130788803101
cue_schedule,51004,base,swap,,,10,11,True,0.4313301742076874
cue_schedule,51004,base,swap,,,11,12,False,0.7980867624282837
cue_schedule,51004,base,swap,,,12,13,False,0.7989493608474731
cue_schedule,51004,base,swap,,,13,14,False,0.8781355023384094
cue_schedule,51004,base,swap,,,14,15,False,0.8237192630767822
cue_schedule,51004,base,swap,,,15,16,False,0.866618812084198
cue_schedule,51004,base,swap,,,16,17,False,0.9147297739982605
cue_schedule,51004,base,swap,,,17,18,False,0.8907555341720581
cue_schedule,51004,base,swap,,,18,19,False,0.8319929242134094
cue_schedule,51004,base,swap,,,19,20,False,0.8101764917373657
cue_schedule,51004,base,swap,,,20,21,True,0.4159896969795227
cue_schedule,51004,base,swap,,,21,22,False,0.7862515449523926
cue_schedule,51004,base,swap,,,22,23,False,0.8686165809631348
cue_schedule,51004,base,swap,,,23,24,False,0.8563953638076782
cue_schedule,51004,base,swap,,,24,25,False,0.8609899282455444
cue_schedule,51004,base,swap,,,25,26,False,0.8562999963760376
cue_schedule,51004,base,swap,,,26,27,False,0.845516562461853
cue_schedule,51004,base,swap,,,27,28,False,0.8511260151863098
cue_schedule,51004,base,swap,,,28,29,False,0.8567423820495605
cue_schedule,51004,base,swap,,,29,30,False,0.8412723541259766
cue_schedule,51004,base,swap,,,30,31,True,0.47132188081741333
cue_schedule,51004,base,swap,,,31,32,False,0.7599942684173584
cue_schedule,51004,base,swap,,,32,33,False,0.8506909012794495
cue_schedule,51004,base,swap,,,33,34,False,0.8539965748786926
cue_schedule,51004,base,swap,,,34,35,False,0.8371947407722473
cue_schedule,51004,base,swap,,,35,36,False,0.8860719799995422
cue_schedule,51004,base,swap,,,36,37,False,0.8264097571372986
cue_schedule,51004,base,swap,,,37,38,False,0.854591965675354
cue_schedule,51004,base,swap,,,38,39,False,0.8883959054946899
cue_schedule,51004,base,swap,,,39,40,False,0.8735766410827637
cue_schedule,51004,base,no_swap,,,1,2,False,0.7291854619979858
cue_schedule,51004,base,no_swap,,,2,3,False,0.8451684713363647
cue_schedule,51004,base,no_swap,,,3,4,False,0.8182947039604187
cue_schedule,51004,base,no_swap,,,4,5,False,0.8100656270980835
cue_schedule,51004,base,no_swap,,,5,6,False,0.8598908185958862
cue_schedule,51004,base,no_swap,,,6,7,False,0.8478842377662659
cue_schedule,51004,base,no_swap,,,7,8,False,0.9007429480552673
cue_schedule,51004,base,no_swap,,,8,9,False,0.8626861572265625
cue_schedule,51004,base,no_swap,,,9,10,False,0.8633130788803101
cue_schedule,51004,base,no_swap,,,10,11,False,0.8058374524116516
cue_schedule,51004,base,no_swap,,,11,12,False,0.8982415199279785
cue_schedule,51004,base,no_swap,,,12,13,False,0.8578322529792786
cue_schedule,51004,base,no_swap,,,13,14,False,0.8542529344558716
cue_schedule,51004,base,no_swap,,,14,15,False,0.8398870229721069
cue_schedule,51004,base,no_swap,,,15,16,False,0.8710452318191528
cue_schedule,51004,base,no_swap,,,16,17,False,0.8766850829124451
cue_schedule,51004,base,no_swap,,,17,18,False,0.873476505279541
cue_schedule,51004,base,no_swap,,,18,19,False,0.8639652729034424
cue_schedule,51004,base,no_swap,,,19,20,False,0.8489563465118408
cue_schedule,51004,base,no_swap,,,20,21,False,0.8445103168487549
cue_schedule,51004,base,no_swap,,,21,22,False,0.8907762169837952
cue_schedule,51004,base,no_swap,,,22,23,False,0.8683321475982666
cue_schedule,51004,base,no_swap,,,23,24,False,0.8821046352386475
cue_schedule,51004,base,no_swap,,,24,25,False,0.8563989400863647
cue_schedule,51004,base,no_swap,,,25,26,False,0.8655939698219299
cue_schedule,51004,base,no_swap,,,26,27,False,0.843869149684906
cue_schedule,51004,base,no_swap,,,27,28,False,0.8475061058998108
cue_schedule,51004,base,no_swap,,,28,29,False,0.8522980213165283
cue_schedule,51004,base,no_swap,,,29,30,False,0.8431754112243652
cue_schedule,51004,base,no_swap,,,30,31,False,0.8275430798530579
cue_schedule,51004,base,no_swap,,,31,32,False,0.8118425607681274
cue_schedule,51004,base,no_swap,,,32,33,False,0.8485466241836548
cue_schedule,51004,base,no_swap,,,33,34,False,0.850944995880127
cue_schedule,51004,base,no_swap,,,34,35,False,0.883004903793335
cue_schedule,51004,base,no_swap,,,35,36,False,0.8762161731719971
cue_schedule,51004,base,no_swap,,,36,37,False,0.8452095985412598
cue_schedule,51004,base,no_swap,,,37,38,False,0.8286131024360657
cue_schedule,51004,base,no_swap,,,38,39,False,0.872891902923584
cue_schedule,51004,base,no_swap,,,39,40,False,0.8471304178237915
compatibility,51004,err2,aligned,0,0.853424608707428,,,,
compatibility,51004,err2,aligned,1,0.8962178230285645,,,,
compatibility,51004,err2,aligned,2,0.9949559569358826,,,,
compatibility,51004,err2,aligned,3,0.6940825581550598,,,,
compatibility,51004,err2,aligned,4,0.8753512501716614,,,,
compatibility,51004,err2,aligned,5,0.8861849904060364,,,,
compatibility,51004,err2,aligned,6,0.8126205801963806,,,,
compatibility,51004,err2,aligned,7,0.9999884366989136,,,,
compatibility,51004,err2,aligned,8,0.9230303764343262,,,,
compatibility,51004,err2,aligned,9,0.887515664100647,,,,
compatibility,51004,err2,aligned,10,0.8428077697753906,,,,
compatibility,51004,err2,aligned,11,0.7914312481880188,,,,
compatibility,51004,err2,aligned,12,0.7627668380737305,,,,
compatibility,51004,err2,aligned,13,0.756942868232727,,,,
compatibility,51004,err2,aligned,14,0.8683783411979675,,,,
compatibility,51004,err2,aligned,15,0.9993816018104553,,,,
compatibility,51004,err2,aligned,16,0.9122027158737183,,,,
compatibility,51004,err2,aligned,17,0.6896392107009888,,,,
compatibility,51004,err2,aligned,18,0.9287728071212769,,,,
compatibility,51004,err2,aligned,19,0.9288991689682007,,,,
compatibility,51004,err2,aligned,20,0.9053117036819458,,,,
compatibility,51004,err2,aligned,21,0.96626877784729,,,,
compatibility,51004,err2,aligned,22,0.9732042551040649,,,,
compatibility,51004,err2,aligned,23,0.9366270899772644,,,,
compatibility,51004,err2,aligned,24,0.9517889618873596,,,,
compatibility,51004,err2,aligned,25,0.9263523817062378,,,,
compatibility,51004,err2,aligned,26,0.9574663639068604,,,,
compatibility,51004,err2,aligned,27,0.7155745029449463,,,,
compatibility,51004,err2,fixed_permutation,0,0.22992749512195587,,,,
compatibility,51004,err2,fixed_permutation,1,0.3045025169849396,,,,
compatibility,51004,err2,fixed_permutation,2,0.14329922199249268,,,,
compatibility,51004,err2,fixed_permutation,3,0.001991359516978264,,,,
compatibility,51004,err2,fixed_permutation,4,1.1627493222476915e-05,,,,
compatibility,51004,err2,fixed_permutation,5,2.0034120097989216e-05,,,,
compatibility,51004,err2,fixed_permutation,6,1.587070983077865e-05,,,,
compatibility,51004,err2,fixed_permutation,7,0.11460775136947632,,,,
compatibility,51004,err2,fixed_permutation,8,0.5528198480606079,,,,
compatibility,51004,err2,fixed_permutation,9,0.16342371702194214,,,,
compatibility,51004,err2,fixed_permutation,10,0.0013136249035596848,,,,
compatibility,51004,err2,fixed_permutation,11,8.113530202535912e-05,,,,
compatibility,51004,err2,fixed_permutation,12,3.519867050272296e-06,,,,
compatibility,51004,err2,fixed_permutation,13,0.0026457123458385468,,,,
compatibility,51004,err2,fixed_permutation,14,0.14192593097686768,,,,
compatibility,51004,err2,fixed_permutation,15,0.10791977494955063,,,,
compatibility,51004,err2,fixed_permutation,16,0.0004897866165265441,,,,
compatibility,51004,err2,fixed_permutation,17,0.04691307246685028,,,,
compatibility,51004,err2,fixed_permutation,18,0.04113928601145744,,,,
compatibility,51004,err2,fixed_permutation,19,0.052085936069488525,,,,
compatibility,51004,err2,fixed_permutation,20,1.4500948054774199e-05,,,,
compatibility,51004,err2,fixed_permutation,21,2.606521320558386e-06,,,,
compatibility,51004,err2,fixed_permutation,22,0.14016346633434296,,,,
compatibility,51004,err2,fixed_permutation,23,0.5755293965339661,,,,
compatibility,51004,err2,fixed_permutation,24,0.2451738864183426,,,,
compatibility,51004,err2,fixed_permutation,25,1.9041553969145752e-06,,,,
compatibility,51004,err2,fixed_permutation,26,0.0002152517845388502,,,,
compatibility,51004,err2,fixed_permutation,27,0.24987705051898956,,,,
compatibility,51004,err2,matched_decoder,0,0.8534245491027832,,,,
compatibility,51004,err2,matched_decoder,1,0.8962177038192749,,,,
compatibility,51004,err2,matched_decoder,2,0.9949559569358826,,,,
compatibility,51004,err2,matched_decoder,3,0.6940826177597046,,,,
compatibility,51004,err2,matched_decoder,4,0.8753513693809509,,,,
compatibility,51004,err2,matched_decoder,5,0.8861849904060364,,,,
compatibility,51004,err2,matched_decoder,6,0.8126205801963806,,,,
compatibility,51004,err2,matched_decoder,7,0.9999884366989136,,,,
compatibility,51004,err2,matched_decoder,8,0.9230303764343262,,,,
compatibility,51004,err2,matched_decoder,9,0.887515664100647,,,,
compatibility,51004,err2,matched_decoder,10,0.8428077697753906,,,,
compatibility,51004,err2,matched_decoder,11,0.7914312481880188,,,,
compatibility,51004,err2,matched_decoder,12,0.7627667784690857,,,,
compatibility,51004,err2,matched_decoder,13,0.756942868232727,,,,
compatibility,51004,err2,matched_decoder,14,0.8683783411979675,,,,
compatibility,51004,err2,matched_decoder,15,0.9993816018104553,,,,
compatibility,51004,err2,matched_decoder,16,0.9122027158737183,,,,
compatibility,51004,err2,matched_decoder,17,0.689639151096344,,,,
compatibility,51004,err2,matched_decoder,18,0.9287728071212769,,,,
compatibility,51004,err2,matched_decoder,19,0.9288992285728455,,,,
compatibility,51004,err2,matched_decoder,20,0.9053117036819458,,,,
compatibility,51004,err2,matched_decoder,21,0.96626877784729,,,,
compatibility,51004,err2,matched_decoder,22,0.9732042551040649,,,,
compatibility,51004,err2,matched_decoder,23,0.9366270899772644,,,,
compatibility,51004,err2,matched_decoder,24,0.9517889618873596,,,,
compatibility,51004,err2,matched_decoder,25,0.9263524413108826,,,,
compatibility,51004,err2,matched_decoder,26,0.9574663639068604,,,,
compatibility,51004,err2,matched_decoder,27,0.7155745029449463,,,,
compatibility,51004,err2,random_content,0,0.4993492066860199,,,,
compatibility,51004,err2,random_content,1,0.4299769997596741,,,,
compatibility,51004,err2,random_content,2,0.000531514291651547,,,,
compatibility,51004,err2,random_content,3,0.05642535537481308,,,,
compatibility,51004,err2,random_content,4,0.00011124487355118617,,,,
compatibility,51004,err2,random_content,5,0.4589104652404785,,,,
compatibility,51004,err2,random_content,6,0.004447130486369133,,,,
compatibility,51004,err2,random_content,7,0.024417640641331673,,,,
compatibility,51004,err2,random_content,8,0.5513256192207336,,,,
compatibility,51004,err2,random_content,9,0.40818771719932556,,,,
compatibility,51004,err2,random_content,10,0.31913548707962036,,,,
compatibility,51004,err2,random_content,11,0.21490685641765594,,,,
compatibility,51004,err2,random_content,12,9.711152415547986e-06,,,,
compatibility,51004,err2,random_content,13,0.1748948097229004,,,,
compatibility,51004,err2,random_content,14,7.296225521713495e-05,,,,
compatibility,51004,err2,random_content,15,0.04686594754457474,,,,
compatibility,51004,err2,random_content,16,0.004856462590396404,,,,
compatibility,51004,err2,random_content,17,0.18586702644824982,,,,
compatibility,51004,err2,random_content,18,0.2652519643306732,,,,
compatibility,51004,err2,random_content,19,1.2501972378231585e-05,,,,
compatibility,51004,err2,random_content,20,1.971656047317083e-06,,,,
compatibility,51004,err2,random_content,21,0.18199235200881958,,,,
compatibility,51004,err2,random_content,22,0.0005725394585169852,,,,
compatibility,51004,err2,random_content,23,0.4793342649936676,,,,
compatibility,51004,err2,random_content,24,0.12171144038438797,,,,
compatibility,51004,err2,random_content,25,0.7296105623245239,,,,
compatibility,51004,err2,random_content,26,0.7635859847068787,,,,
compatibility,51004,err2,random_content,27,0.4503355026245117,,,,
compatibility,51004,err2,no_plasticity,0,0.018775679171085358,,,,
compatibility,51004,err2,no_plasticity,1,0.3755966126918793,,,,
compatibility,51004,err2,no_plasticity,2,0.43008163571357727,,,,
compatibility,51004,err2,no_plasticity,3,0.005904290359467268,,,,
compatibility,51004,err2,no_plasticity,4,0.407638281583786,,,,
compatibility,51004,err2,no_plasticity,5,0.03909323737025261,,,,
compatibility,51004,err2,no_plasticity,6,0.3907011151313782,,,,
compatibility,51004,err2,no_plasticity,7,0.03628129884600639,,,,
compatibility,51004,err2,no_plasticity,8,0.012579272501170635,,,,
compatibility,51004,err2,no_plasticity,9,0.02030497044324875,,,,
compatibility,51004,err2,no_plasticity,10,0.0041949753649532795,,,,
compatibility,51004,err2,no_plasticity,11,0.009981331415474415,,,,
compatibility,51004,err2,no_plasticity,12,0.006144529674202204,,,,
compatibility,51004,err2,no_plasticity,13,0.0019849753007292747,,,,
compatibility,51004,err2,no_plasticity,14,0.012295165099203587,,,,
compatibility,51004,err2,no_plasticity,15,0.022233545780181885,,,,
compatibility,51004,err2,no_plasticity,16,0.01122463308274746,,,,
compatibility,51004,err2,no_plasticity,17,0.017712270841002464,,,,
compatibility,51004,err2,no_plasticity,18,0.008456205949187279,,,,
compatibility,51004,err2,no_plasticity,19,0.4272058606147766,,,,
compatibility,51004,err2,no_plasticity,20,0.40255358815193176,,,,
compatibility,51004,err2,no_plasticity,21,0.03379376232624054,,,,
compatibility,51004,err2,no_plasticity,22,0.41861069202423096,,,,
compatibility,51004,err2,no_plasticity,23,0.012578768655657768,,,,
compatibility,51004,err2,no_plasticity,24,0.3984323740005493,,,,
compatibility,51004,err2,no_plasticity,25,0.4075559377670288,,,,
compatibility,51004,err2,no_plasticity,26,0.03727518022060394,,,,
compatibility,51004,err2,no_plasticity,27,0.057814162224531174,,,,
cue_schedule,51004,err2,swap,,,1,2,False,0.728890597820282
cue_schedule,51004,err2,swap,,,2,3,False,0.8246457576751709
cue_schedule,51004,err2,swap,,,3,4,False,0.8421423435211182
cue_schedule,51004,err2,swap,,,4,5,False,0.8493145704269409
cue_schedule,51004,err2,swap,,,5,6,False,0.8274188041687012
cue_schedule,51004,err2,swap,,,6,7,False,0.8054916262626648
cue_schedule,51004,err2,swap,,,7,8,False,0.8070171475410461
cue_schedule,51004,err2,swap,,,8,9,False,0.7981253266334534
cue_schedule,51004,err2,swap,,,9,10,False,0.7661155462265015
cue_schedule,51004,err2,swap,,,10,11,True,0.5004861354827881
cue_schedule,51004,err2,swap,,,11,12,False,0.7928715348243713
cue_schedule,51004,err2,swap,,,12,13,False,0.801108181476593
cue_schedule,51004,err2,swap,,,13,14,False,0.7748276591300964
cue_schedule,51004,err2,swap,,,14,15,False,0.8072397112846375
cue_schedule,51004,err2,swap,,,15,16,False,0.7981550097465515
cue_schedule,51004,err2,swap,,,16,17,False,0.8185510039329529
cue_schedule,51004,err2,swap,,,17,18,False,0.8181830644607544
cue_schedule,51004,err2,swap,,,18,19,False,0.798103392124176
cue_schedule,51004,err2,swap,,,19,20,False,0.8022101521492004
cue_schedule,51004,err2,swap,,,20,21,True,0.5409253835678101
cue_schedule,51004,err2,swap,,,21,22,False,0.7934424877166748
cue_schedule,51004,err2,swap,,,22,23,False,0.7949859499931335
cue_schedule,51004,err2,swap,,,23,24,False,0.7985278367996216
cue_schedule,51004,err2,swap,,,24,25,False,0.8090349435806274
cue_schedule,51004,err2,swap,,,25,26,False,0.8000630140304565
cue_schedule,51004,err2,swap,,,26,27,False,0.800167977809906
cue_schedule,51004,err2,swap,,,27,28,False,0.8189820647239685
cue_schedule,51004,err2,swap,,,28,29,False,0.8229925632476807
cue_schedule,51004,err2,swap,,,29,30,False,0.8184697031974792
cue_schedule,51004,err2,swap,,,30,31,True,0.5118212103843689
cue_schedule,51004,err2,swap,,,31,32,False,0.7483372688293457
cue_schedule,51004,err2,swap,,,32,33,False,0.7727386355400085
cue_schedule,51004,err2,swap,,,33,34,False,0.7763108015060425
cue_schedule,51004,err2,swap,,,34,35,False,0.8049613237380981
cue_schedule,51004,err2,swap,,,35,36,False,0.8370720148086548
cue_schedule,51004,err2,swap,,,36,37,False,0.8248895406723022
cue_schedule,51004,err2,swap,,,37,38,False,0.838432788848877
cue_schedule,51004,err2,swap,,,38,39,False,0.8260002732276917
cue_schedule,51004,err2,swap,,,39,40,False,0.8251625895500183
cue_schedule,51004,err2,no_swap,,,1,2,False,0.728890597820282
cue_schedule,51004,err2,no_swap,,,2,3,False,0.8246457576751709
cue_schedule,51004,err2,no_swap,,,3,4,False,0.8421423435211182
cue_schedule,51004,err2,no_swap,,,4,5,False,0.8493145704269409
cue_schedule,51004,err2,no_swap,,,5,6,False,0.8274188041687012
cue_schedule,51004,err2,no_swap,,,6,7,False,0.8054916262626648
cue_schedule,51004,err2,no_swap,,,7,8,False,0.8070171475410461
cue_schedule,51004,err2,no_swap,,,8,9,False,0.7981253266334534
cue_schedule,51004,err2,no_swap,,,9,10,False,0.7661155462265015
cue_schedule,51004,err2,no_swap,,,10,11,False,0.7962329983711243
cue_schedule,51004,err2,no_swap,,,11,12,False,0.7771359086036682
cue_schedule,51004,err2,no_swap,,,12,13,False,0.8073662519454956
cue_schedule,51004,err2,no_swap,,,13,14,False,0.81889808177948
cue_schedule,51004,err2,no_swap,,,14,15,False,0.8110190033912659
cue_schedule,51004,err2,no_swap,,,15,16,False,0.8005669116973877
cue_schedule,51004,err2,no_swap,,,16,17,False,0.7899614572525024
cue_schedule,51004,err2,no_swap,,,17,18,False,0.7929538488388062
cue_schedule,51004,err2,no_swap,,,18,19,False,0.7921294569969177
cue_schedule,51004,err2,no_swap,,,19,20,False,0.8060852289199829
cue_schedule,51004,err2,no_swap,,,20,21,False,0.8136608004570007
cue_schedule,51004,err2,no_swap,,,21,22,False,0.8126896619796753
cue_schedule,51004,err2,no_swap,,,22,23,False,0.8116814494132996
cue_schedule,51004,err2,no_swap,,,23,24,False,0.7940782904624939
cue_schedule,51004,err2,no_swap,,,24,25,False,0.8217012882232666
cue_schedule,51004,err2,no_swap,,,25,26,False,0.8100631237030029
cue_schedule,51004,err2,no_swap,,,26,27,False,0.8211768865585327
cue_schedule,51004,err2,no_swap,,,27,28,False,0.8211148977279663
cue_schedule,51004,err2,no_swap,,,28,29,False,0.8310171365737915
cue_schedule,51004,err2,no_swap,,,29,30,False,0.8272309303283691
cue_schedule,51004,err2,no_swap,,,30,31,False,0.7737810015678406
cue_schedule,51004,err2,no_swap,,,31,32,False,0.7566735148429871
cue_schedule,51004,err2,no_swap,,,32,33,False,0.7546517848968506
cue_schedule,51004,err2,no_swap,,,33,34,False,0.8058581352233887
cue_schedule,51004,err2,no_swap,,,34,35,False,0.8314279913902283
cue_schedule,51004,err2,no_swap,,,35,36,False,0.8320480585098267
cue_schedule,51004,err2,no_swap,,,36,37,False,0.7987492084503174
cue_schedule,51004,err2,no_swap,,,37,38,False,0.7927333116531372
cue_schedule,51004,err2,no_swap,,,38,39,False,0.8221688270568848
cue_schedule,51004,err2,no_swap,,,39,40,False,0.8259427547454834
compatibility,51005,base,aligned,0,0.8668490052223206,,,,
compatibility,51005,base,aligned,1,0.9051659107208252,,,,
compatibility,51005,base,aligned,2,0.924015462398529,,,,
compatibility,51005,base,aligned,3,0.9998676180839539,,,,
compatibility,51005,base,aligned,4,0.6254647970199585,,,,
compatibility,51005,base,aligned,5,0.93116694688797,,,,
compatibility,51005,base,aligned,6,0.6354230642318726,,,,
compatibility,51005,base,aligned,7,0.9613224267959595,,,,
compatibility,51005,base,aligned,8,0.8601785898208618,,,,
compatibility,51005,base,aligned,9,0.9161150455474854,,,,
compatibility,51005,base,aligned,10,0.8095178604125977,,,,
compatibility,51005,base,aligned,11,0.9539405703544617,,,,
compatibility,51005,base,aligned,12,0.8516176342964172,,,,
compatibility,51005,base,aligned,13,0.8832631707191467,,,,
compatibility,51005,base,aligned,14,0.9346579313278198,,,,
compatibility,51005,base,aligned,15,0.9489666819572449,,,,
compatibility,51005,base,aligned,16,0.8894907236099243,,,,
compatibility,51005,base,aligned,17,0.9414393305778503,,,,
compatibility,51005,base,aligned,18,0.9832526445388794,,,,
compatibility,51005,base,aligned,19,0.9217402935028076,,,,
compatibility,51005,base,aligned,20,0.9445709586143494,,,,
compatibility,51005,base,aligned,21,0.9226050972938538,,,,
compatibility,51005,base,aligned,22,0.6537219285964966,,,,
compatibility,51005,base,aligned,23,0.891501247882843,,,,
compatibility,51005,base,aligned,24,0.9544805288314819,,,,
compatibility,51005,base,aligned,25,0.9644237160682678,,,,
compatibility,51005,base,aligned,26,0.9158309698104858,,,,
compatibility,51005,base,aligned,27,0.8827288150787354,,,,
compatibility,51005,base,fixed_permutation,0,0.29279977083206177,,,,
compatibility,51005,base,fixed_permutation,1,0.20120707154273987,,,,
compatibility,51005,base,fixed_permutation,2,0.19327697157859802,,,,
compatibility,51005,base,fixed_permutation,3,0.16824695467948914,,,,
compatibility,51005,base,fixed_permutation,4,0.15328842401504517,,,,
compatibility,51005,base,fixed_permutation,5,0.5035779476165771,,,,
compatibility,51005,base,fixed_permutation,6,0.2523711919784546,,,,
compatibility,51005,base,fixed_permutation,7,0.2184554636478424,,,,
compatibility,51005,base,fixed_permutation,8,0.3580784499645233,,,,
compatibility,51005,base,fixed_permutation,9,0.09533123672008514,,,,
compatibility,51005,base,fixed_permutation,10,0.3326774835586548,,,,
compatibility,51005,base,fixed_permutation,11,0.2538307309150696,,,,
compatibility,51005,base,fixed_permutation,12,0.19257794320583344,,,,
compatibility,51005,base,fixed_permutation,13,0.1485031247138977,,,,
compatibility,51005,base,fixed_permutation,14,0.6149008274078369,,,,
compatibility,51005,base,fixed_permutation,15,0.013841021806001663,,,,
compatibility,51005,base,fixed_permutation,16,0.1313486546278,,,,
compatibility,51005,base,fixed_permutation,17,0.006678635720163584,,,,
compatibility,51005,base,fixed_permutation,18,1.792780494724866e-06,,,,
compatibility,51005,base,fixed_permutation,19,0.1719598025083542,,,,
compatibility,51005,base,fixed_permutation,20,0.11675552278757095,,,,
compatibility,51005,base,fixed_permutation,21,0.11747671663761139,,,,
compatibility,51005,base,fixed_permutation,22,0.1758275330066681,,,,
compatibility,51005,base,fixed_permutation,23,0.20215784013271332,,,,
compatibility,51005,base,fixed_permutation,24,0.006572476122528315,,,,
compatibility,51005,base,fixed_permutation,25,0.019853748381137848,,,,
compatibility,51005,base,fixed_permutation,26,0.13251836597919464,,,,
compatibility,51005,base,fixed_permutation,27,0.1482848823070526,,,,
compatibility,51005,base,matched_decoder,0,0.8668491244316101,,,,
compatibility,51005,base,matched_decoder,1,0.9051659107208252,,,,
compatibility,51005,base,matched_decoder,2,0.9240153431892395,,,,
compatibility,51005,base,matched_decoder,3,0.9998676180839539,,,,
compatibility,51005,base,matched_decoder,4,0.6254647970199585,,,,
